-0.000000,0.000401,0.475732,0.000508,-0.000000,-0.000000,-0.000000,ovf,0.000003,-0.061419,-0.000000,ovf,0.000000,ovf,-251194.359375,ovf,-0.000001,ovf
-1.310000,-3.922732,0.000000,0.000595,-0.018962,0.000000,0.001144,0.024802,-4.267079,-0.009117,-0.126776,57.671722,-0.000014,0.000751,0.000000,0.000000,0.000000,0.000000
0.350000,2.402854,0.000000,0.000494,0.005066,0.000000,0.001158,-0.006115,2.667985,-0.009868,0.033751,-33.394955,0.000034,-0.000542,0.000000,0.000000,0.000000,0.000000
6.890000,9.466666,0.000000,0.000466,0.099733,0.000000,0.001124,-0.140558,10.746519,-0.009326,0.827112,-126.164780,-0.000177,-0.000151,0.000000,0.000000,0.000000,0.000000
-1.700000,-12.434047,0.000000,0.000716,-0.024608,0.000000,0.001301,0.038093,-14.460938,-0.009175,-0.236530,160.893936,-0.000170,0.002407,0.000000,0.000000,0.000000,0.000000
-7.830000,-10.262793,0.000000,0.001786,-0.113339,0.000000,0.001806,0.117879,-10.344437,-0.002301,-0.210441,400.307129,0.000123,0.007006,0.000000,0.000000,0.000000,0.000000
-1.380000,9.336391,0.000000,0.001477,-0.019976,0.000000,0.001683,0.021965,9.410813,-0.009307,-0.039212,-364.177948,0.000237,-0.007015,0.000000,0.000000,0.000000,0.000000
-3.110000,-2.504179,0.000000,0.001427,-0.045017,0.000000,0.001445,0.048569,-2.542288,-0.002292,-0.118079,72.241570,0.000083,0.001061,0.000000,0.000000,0.000000,0.000000
2.210000,7.700713,0.000000,0.001306,0.031990,0.000000,0.001363,-0.032979,7.891743,-0.003354,0.100473,-178.955750,0.000060,-0.003119,0.000000,0.000000,0.000000,0.000000
0.940000,-1.838328,0.000000,0.001434,0.013607,0.000000,0.001303,-0.013527,-1.906327,-0.000235,0.049045,36.324345,-0.000073,0.000826,0.000000,0.000000,0.000000,0.000000
-1.320000,-3.271356,0.000000,0.001515,-0.019107,0.000000,0.001375,0.023829,-3.439577,-0.001061,-0.099228,57.062519,-0.000001,0.000811,0.000000,0.000000,0.000000,0.000000
-2.440000,-1.621203,0.000000,0.001509,-0.035319,0.000000,0.001376,0.044475,-1.732379,-0.001872,-0.207250,25.683142,0.000088,-0.000076,0.000000,0.000000,0.000000,0.000000
0.470000,4.212233,0.000000,0.001465,0.006803,0.000000,0.001288,-0.006769,4.581841,-0.001796,0.034601,-61.925884,0.000068,-0.001079,0.000000,0.000000,0.000000,0.000000
-2.650000,-4.516208,0.000000,0.001555,-0.038359,0.000000,0.001220,0.053382,-5.014452,-0.000717,-0.294633,62.765495,0.000049,0.000393,0.000000,0.000000,0.000000,0.000000
1.390000,5.847910,0.000000,0.001524,0.020120,0.000000,0.001171,-0.026332,6.637250,-0.001111,0.154950,-77.921715,0.000054,-0.001057,0.000000,0.000000,0.000000,0.000000
-3.340000,-10.682569,0.000000,0.000380,-0.048347,0.000000,0.000028,0.049930,-10.767926,0.014707,-0.089136,416.695190,-0.000069,0.007651,0.000000,0.000000,0.000000,0.000000
-0.480000,4.139857,0.000000,0.000286,-0.006948,0.000000,0.000097,0.007407,4.172585,0.007056,-0.013223,-161.469940,0.000099,-0.003107,0.000000,0.000000,0.000000,0.000000
-11.960000,-16.617331,0.000000,0.000372,-0.173121,0.000000,-0.000002,0.181428,-16.870291,0.010164,-0.441084,479.385651,0.000171,0.007890,0.000000,0.000000,0.000000,0.000000
-4.920000,10.190418,0.000000,-0.000079,-0.071217,0.000000,-0.000173,0.076460,10.443174,0.002274,-0.232939,-236.812836,0.000404,-0.005129,0.000000,0.000000,0.000000,0.000000
0.300000,7.555963,0.000000,-0.000210,0.004343,0.000000,-0.000578,-0.005059,7.833917,0.007403,0.018344,-149.272324,0.000134,-0.002767,0.000000,0.000000,0.000000,0.000000
1.980000,2.431804,0.000000,-0.000114,0.028661,0.000000,-0.000712,-0.033248,2.555994,0.010170,0.138453,-42.403904,-0.000042,-0.000423,0.000000,0.000000,0.000000,0.000000
0.570000,-2.040979,0.000000,0.000054,0.008251,0.000000,-0.000670,-0.009899,-2.181114,0.010593,0.046127,32.335804,-0.000068,0.000738,0.000000,0.000000,0.000000,0.000000
-0.380000,-1.375127,0.000000,0.000162,-0.005501,0.000000,-0.000602,0.007180,-1.496783,0.009855,-0.036703,20.229771,-0.000009,0.000282,0.000000,0.000000,0.000000,0.000000
-4.140000,-5.442609,0.000000,0.000230,-0.059927,0.000000,-0.000593,0.080455,-6.042922,0.009573,-0.444056,75.638763,0.000103,0.000231,0.000000,0.000000,0.000000,0.000000
4.730000,12.839348,0.000000,0.000141,0.068467,0.000000,-0.000696,-0.096747,14.573649,0.009342,0.569308,-171.095535,0.000014,-0.001700,0.000000,0.000000,0.000000,0.000000
1.200000,-5.109684,0.000000,0.000425,0.017370,0.000000,-0.000710,-0.025491,-5.944062,0.011043,0.158277,66.134254,-0.000182,0.001684,0.000000,0.000000,0.000000,0.000000
-0.900000,7.700713,0.000000,0.000692,-0.013028,0.000000,0.000430,0.014077,7.761648,0.010612,-0.025130,-300.358795,0.000185,-0.005758,0.000000,0.000000,0.000000,0.000000
-4.330000,-4.964934,0.000000,0.000683,-0.062677,0.000000,0.000244,0.064874,-5.004875,0.016370,-0.115816,193.677734,0.000080,0.003365,0.000000,0.000000,0.000000,0.000000
-4.830000,-0.723751,0.000000,0.000650,-0.069914,0.000000,0.000164,0.073792,-0.735268,0.013006,-0.179402,20.893339,0.000186,-0.000096,0.000000,0.000000,0.000000,0.000000
-1.520000,4.791234,0.000000,0.000598,-0.022002,0.000000,-0.000022,0.024290,4.909450,0.013102,-0.074002,-111.328278,0.000158,-0.002308,0.000000,0.000000,0.000000,0.000000
4.320000,8.453416,0.000000,0.000699,0.062532,0.000000,-0.000180,-0.068715,8.763811,0.015410,0.249134,-166.991104,-0.000020,-0.002484,0.000000,0.000000,0.000000,0.000000
2.060000,-3.271356,0.000000,0.001062,0.029819,0.000000,-0.000160,-0.033228,-3.440588,0.017893,0.138368,57.079292,-0.000155,0.001460,0.000000,0.000000,0.000000,0.000000
-2.000000,-5.876860,0.000000,0.001333,-0.028950,0.000000,-0.000005,0.036571,-6.279868,0.016434,-0.170418,93.101318,-0.000020,0.001299,0.000000,0.000000,0.000000,0.000000
1.620000,5.239959,0.000000,0.001439,0.023450,0.000000,0.000015,-0.027913,5.698646,0.015135,0.142675,-77.020065,0.000032,-0.001075,0.000000,0.000000,0.000000,0.000000
-2.320000,-5.703160,0.000000,0.001709,-0.033582,0.000000,-0.000017,0.047199,-6.333569,0.016209,-0.260506,79.276779,0.000008,0.000798,0.000000,0.000000,0.000000,0.000000
2.170000,6.499286,0.000000,0.001823,0.031411,0.000000,-0.000025,-0.041895,7.375037,0.015411,0.246531,-86.583382,0.000026,-0.000974,0.000000,0.000000,0.000000,0.000000
-1.670000,-5.558410,0.000000,0.002138,-0.024173,0.000000,-0.000051,0.039579,-6.467862,0.016385,-0.245757,71.962105,-0.000015,0.000700,0.000000,0.000000,0.000000,0.000000
-2.080000,-16.516003,0.000000,-0.000862,-0.030108,0.000000,-0.001527,0.030014,-16.648066,0.029063,-0.053582,644.243835,-0.000234,0.012053,0.000000,0.000000,0.000000,0.000000
-2.490000,-0.593476,0.000000,-0.000874,-0.036043,0.000000,-0.001293,0.036010,-0.598594,0.017010,-0.064286,23.164293,0.000087,0.000242,0.000000,0.000000,0.000000,0.000000
-6.520000,-5.833436,0.000000,-0.000825,-0.094377,0.000000,-0.001379,0.097831,-5.922615,0.016768,-0.237844,168.296844,0.000152,0.002543,0.000000,0.000000,0.000000,0.000000
-5.720000,1.158002,0.000000,-0.000972,-0.082797,0.000000,-0.001532,0.087946,1.186248,0.014225,-0.267932,-26.899748,0.000260,-0.001239,0.000000,0.000000,0.000000,0.000000
-0.260000,7.903364,0.000000,-0.001089,-0.003764,0.000000,-0.001792,0.002972,8.193875,0.015464,-0.010775,-156.131195,0.000163,-0.002983,0.000000,0.000000,0.000000,0.000000
3.020000,4.747808,0.000000,-0.000973,0.043715,0.000000,-0.001954,-0.051636,4.990577,0.018447,0.215024,-82.793594,-0.000045,-0.000981,0.000000,0.000000,0.000000,0.000000
2.260000,-1.100102,0.000000,-0.000723,0.032714,0.000000,-0.001909,-0.040379,-1.176276,0.019428,0.188162,17.438713,-0.000131,0.000841,0.000000,0.000000,0.000000,0.000000
-3.140000,-7.816514,0.000000,-0.000510,-0.045452,0.000000,-0.001777,0.056993,-8.504574,0.018587,-0.291319,114.943588,-0.000007,0.001387,0.000000,0.000000,0.000000,0.000000
2.640000,8.366565,0.000000,-0.000531,0.038214,0.000000,-0.001771,-0.051818,9.286939,0.017200,0.286001,-116.243881,0.000036,-0.001430,0.000000,0.000000,0.000000,0.000000
8.880000,9.032415,0.000000,-0.000311,0.128538,0.000000,-0.001807,-0.182446,10.251752,0.018630,1.073603,-120.356186,-0.000299,0.000628,0.000000,0.000000,0.000000,0.000000
8.780000,-0.144750,0.000000,0.000167,0.127091,0.000000,-0.001507,-0.190928,-0.170107,0.018002,1.185516,1.892628,-0.000519,0.003242,0.000000,0.000000,0.000000,0.000000
-6.360000,-7.034862,0.000000,0.000796,-0.092061,0.000000,0.000436,0.095116,-7.091228,0.014694,-0.169805,274.415039,0.000124,0.004731,0.000000,0.000000,0.000000,0.000000
-3.380000,4.313558,0.000000,0.000583,-0.048926,0.000000,0.000312,0.050692,4.347578,0.009963,-0.090497,-168.241776,0.000219,-0.003439,0.000000,0.000000,0.000000,0.000000
4.450000,11.333945,0.000000,0.000590,0.064414,0.000000,0.000093,-0.066742,11.505687,0.013402,0.162263,-326.945221,0.000037,-0.005745,0.000000,0.000000,0.000000,0.000000
0.480000,-5.746585,0.000000,0.000968,0.006948,0.000000,0.000056,-0.006428,-5.890153,0.019148,0.019582,133.567047,-0.000129,0.002593,0.000000,0.000000,0.000000,0.000000
-0.050000,-0.767176,0.000000,0.001171,-0.000724,0.000000,0.000185,0.002106,-0.796549,0.016555,-0.007635,15.177940,-0.000009,0.000262,0.000000,0.000000,0.000000,0.000000
-0.250000,-0.289501,0.000000,0.001359,-0.003619,0.000000,0.000194,0.005752,-0.305730,0.016293,-0.023952,5.072061,0.000010,0.000031,0.000000,0.000000,0.000000,0.000000
-7.040000,-9.828543,0.000000,0.001547,-0.101904,0.000000,0.000184,0.124932,-10.501522,0.016262,-0.582171,155.688889,0.000139,0.001373,0.000000,0.000000,0.000000,0.000000
5.970000,18.832008,0.000000,0.001454,0.086416,0.000000,0.000045,-0.107744,20.485199,0.014889,0.550736,-276.867767,0.000096,-0.003755,0.000000,0.000000,0.000000,0.000000
-1.910000,-11.406320,0.000000,0.001924,-0.027647,0.000000,-0.000051,0.039550,-12.665156,0.018645,-0.218287,158.528763,-0.000133,0.002418,0.000000,0.000000,0.000000,0.000000
-0.690000,1.765953,0.000000,0.002073,-0.009988,0.000000,0.000082,0.017078,2.001762,0.016226,-0.100495,-23.500811,0.000084,-0.000721,0.000000,0.000000,0.000000,0.000000
-0.410000,7.642813,0.000000,-0.001017,-0.005935,0.000000,-0.001745,0.005111,7.702816,0.031886,-0.009125,-298.082153,0.000160,-0.005668,0.000000,0.000000,0.000000,0.000000
-1.980000,-2.272579,0.000000,-0.000956,-0.028661,0.000000,-0.001904,0.028366,-2.291578,0.037554,-0.050641,88.679070,0.000033,0.001553,0.000000,0.000000,0.000000,0.000000
0.600000,3.734557,0.000000,-0.000701,0.008685,0.000000,-0.001937,-0.009815,3.790115,0.036001,0.023863,-107.699776,0.000045,-0.001978,0.000000,0.000000,0.000000,0.000000
-3.500000,-5.934761,0.000000,-0.000331,-0.050663,0.000000,-0.001982,0.054097,-6.083642,0.037979,-0.164809,137.954636,0.000031,0.002170,0.000000,0.000000,0.000000,0.000000
-1.120000,3.445056,0.000000,-0.000149,-0.016212,0.000000,-0.002014,0.017851,3.570095,0.035809,-0.064719,-68.026810,0.000116,-0.001467,0.000000,0.000000,0.000000,0.000000
0.790000,2.764730,0.000000,0.000136,0.011435,0.000000,-0.002129,-0.013056,2.904295,0.037276,0.054369,-48.182201,0.000019,-0.000763,0.000000,0.000000,0.000000,0.000000
2.550000,2.547604,0.000000,0.000504,0.036911,0.000000,-0.002149,-0.043968,2.718850,0.038039,0.204884,-40.307941,-0.000067,-0.000208,0.000000,0.000000,0.000000,0.000000
-0.590000,-4.545158,0.000000,0.000949,-0.008540,0.000000,-0.002081,0.012034,-4.947879,0.038246,-0.061512,66.873077,-0.000061,0.001100,0.000000,0.000000,0.000000,0.000000
-3.840000,-4.704383,0.000000,0.001267,-0.055584,0.000000,-0.002020,0.076035,-5.226206,0.037146,-0.419658,65.416008,0.000107,0.000101,0.000000,0.000000,0.000000,0.000000
-7.020000,-4.603058,0.000000,0.001456,-0.101615,0.000000,-0.002127,0.145944,-5.229336,0.037045,-0.858809,61.392715,0.000296,-0.001161,0.000000,0.000000,0.000000,0.000000
-6.210000,-15.719877,0.000000,-0.001782,-0.089890,0.000000,-0.002682,0.090305,-15.845844,0.039815,-0.161216,613.199524,-0.000056,0.011177,0.000000,0.000000,0.000000,0.000000
-9.360000,-4.559632,0.000000,-0.001930,-0.135486,0.000000,-0.002625,0.136747,-4.596543,0.028638,-0.244126,177.876205,0.000283,0.002687,0.000000,0.000000,0.000000,0.000000
0.370000,14.084199,0.000000,-0.002086,0.005356,0.000000,-0.002908,-0.007782,14.297540,0.025951,0.018920,-406.278442,0.000249,-0.007647,0.000000,0.000000,0.000000,0.000000
-1.480000,-2.677880,0.000000,-0.001801,-0.021423,0.000000,-0.003157,0.021090,-2.745545,0.033598,-0.064251,62.258881,0.000005,0.001019,0.000000,0.000000,0.000000,0.000000
-0.490000,1.433028,0.000000,-0.001614,-0.007093,0.000000,-0.003162,0.006089,1.484440,0.032579,-0.022075,-28.285437,0.000045,-0.000597,0.000000,0.000000,0.000000,0.000000
-2.840000,-3.401631,0.000000,-0.001394,-0.041109,0.000000,-0.003207,0.045889,-3.577755,0.033176,-0.191094,59.354908,0.000056,0.000608,0.000000,0.000000,0.000000,0.000000
3.740000,9.524567,0.000000,-0.001288,0.054137,0.000000,-0.003263,-0.066933,10.173392,0.032568,0.311898,-150.824234,0.000011,-0.002013,0.000000,0.000000,0.000000,0.000000
1.010000,-3.951682,0.000000,-0.000908,0.014620,0.000000,-0.003274,-0.019691,-4.301086,0.034581,0.100652,58.131336,-0.000135,0.001377,0.000000,0.000000,0.000000,0.000000
-5.460000,-9.365341,0.000000,-0.000651,-0.079034,0.000000,-0.003140,0.104832,-10.399044,0.033205,-0.578596,130.164001,0.000087,0.000897,0.000000,0.000000,0.000000,0.000000
0.620000,8.800816,0.000000,-0.000672,0.008975,0.000000,-0.003227,-0.013659,9.987944,0.032308,0.080378,-117.259048,0.000152,-0.002005,0.000000,0.000000,0.000000,0.000000
-4.210000,-2.113354,0.000000,0.000269,-0.060940,0.000000,-0.000200,0.062723,-2.130688,0.019805,-0.111974,82.452965,0.000129,0.001262,0.000000,0.000000,0.000000,0.000000
-2.410000,2.605505,0.000000,0.000153,-0.034885,0.000000,-0.000329,0.035875,2.625739,0.018543,-0.064046,-101.610382,0.000147,-0.002100,0.000000,0.000000,0.000000,0.000000
-3.810000,-2.026503,0.000000,0.000262,-0.055150,0.000000,-0.000476,0.057946,-2.058054,0.020642,-0.140878,58.481602,0.000118,0.000730,0.000000,0.000000,0.000000,0.000000
-1.600000,3.198981,0.000000,0.000306,-0.023160,0.000000,-0.000593,0.025221,3.277431,0.019912,-0.076838,-74.320107,0.000130,-0.001616,0.000000,0.000000,0.000000,0.000000
9.660000,16.298878,0.000000,0.000452,0.139829,0.000000,-0.000723,-0.154890,16.897966,0.021529,0.561569,-321.984314,-0.000099,-0.004575,0.000000,0.000000,0.000000,0.000000
2.220000,-10.769419,0.000000,0.001097,0.032135,0.000000,-0.000624,-0.035863,-11.323864,0.026103,0.149344,187.862701,-0.000311,0.003970,0.000000,0.000000,0.000000,0.000000
0.870000,-1.954129,0.000000,0.001425,0.012593,0.000000,-0.000313,-0.013487,-2.089630,0.022134,0.062849,30.979532,-0.000075,0.000749,0.000000,0.000000,0.000000,0.000000
1.540000,0.969827,0.000000,0.001705,0.022292,0.000000,-0.000237,-0.026107,1.052657,0.021384,0.133444,-14.227185,-0.000051,0.000090,0.000000,0.000000,0.000000,0.000000
3.830000,3.314781,0.000000,0.002025,0.055439,0.000000,-0.000187,-0.071438,3.676953,0.021294,0.394287,-46.024120,-0.000124,0.000195,0.000000,0.000000,0.000000,0.000000
7.520000,18.614883,0.000000,-0.000617,0.108852,0.000000,-0.001517,-0.111991,18.761946,0.038894,0.199929,-726.046326,0.000053,-0.013207,0.000000,0.000000,0.000000,0.000000
-4.270000,-17.066055,0.000000,-0.000229,-0.061808,0.000000,-0.001570,0.063051,-17.203115,0.052101,-0.112560,665.723022,-0.000155,0.012325,0.000000,0.000000,0.000000,0.000000
-2.610000,2.402854,0.000000,-0.000016,-0.037780,0.000000,-0.001415,0.039491,2.437977,0.039776,-0.096011,-69.277481,0.000153,-0.001594,0.000000,0.000000,0.000000,0.000000
-2.690000,-0.115800,0.000000,0.000276,-0.038938,0.000000,-0.001568,0.042147,-0.120538,0.041370,-0.128402,2.733354,0.000111,-0.000293,0.000000,0.000000,0.000000,0.000000
5.740000,12.202446,0.000000,0.000563,0.083087,0.000000,-0.001679,-0.091708,12.649576,0.041663,0.332497,-241.032867,-0.000009,-0.003664,0.000000,0.000000,0.000000,0.000000
3.680000,-2.981855,0.000000,0.001227,0.053268,0.000000,-0.001671,-0.060133,-3.137934,0.045327,0.250407,52.058281,-0.000222,0.001670,0.000000,0.000000,0.000000,0.000000
0.100000,-5.182059,0.000000,0.001807,0.001448,0.000000,-0.001449,0.000434,-5.539628,0.043657,-0.002022,82.126991,-0.000103,0.001547,0.000000,0.000000,0.000000,0.000000
3.710000,5.225484,0.000000,0.002245,0.053702,0.000000,-0.001345,-0.065256,5.680517,0.042110,0.333555,-76.775040,-0.000069,-0.000554,0.000000,0.000000,0.000000,0.000000
0.390000,-4.805708,0.000000,0.002851,0.005645,0.000000,-0.001277,-0.003737,-5.340066,0.042664,0.020623,66.841179,-0.000111,0.001322,0.000000,0.000000,0.000000,0.000000
5.230000,7.005912,0.000000,0.003336,0.075704,0.000000,-0.001165,-0.102471,7.946850,0.041342,0.602991,-93.296494,-0.000127,-0.000138,0.000000,0.000000,0.000000,0.000000
-3.800000,-16.805504,0.000000,-0.003196,-0.055005,0.000000,-0.004643,0.053195,-16.940674,0.064336,-0.094965,655.567078,-0.000177,0.012157,0.000000,0.000000,0.000000,0.000000
-4.010000,-0.303976,0.000000,-0.003193,-0.058045,0.000000,-0.004467,0.056163,-0.307591,0.052179,-0.100264,11.903100,0.000146,-0.000068,0.000000,0.000000,0.000000,0.000000
-8.320000,-6.238735,0.000000,-0.002901,-0.120432,0.000000,-0.004613,0.122906,-6.335138,0.052248,-0.298808,180.019073,0.000212,0.002600,0.000000,0.000000,0.000000,0.000000
-1.260000,10.219368,0.000000,-0.002833,-0.018239,0.000000,-0.004825,0.016558,10.471150,0.049647,-0.050444,-237.447235,0.000243,-0.004637,0.000000,0.000000,0.000000,0.000000
-2.200000,-1.360652,0.000000,-0.002466,-0.031845,0.000000,-0.005068,0.032649,-1.413095,0.054285,-0.118372,26.925985,0.000061,0.000198,0.000000,0.000000,0.000000,0.000000
0.540000,3.966157,0.000000,-0.002160,0.007817,0.000000,-0.005129,-0.011527,4.167017,0.054086,0.048001,-69.130753,0.000048,-0.001179,0.000000,0.000000,0.000000,0.000000
3.470000,4.241183,0.000000,-0.001750,0.050228,0.000000,-0.005177,-0.062771,4.527795,0.055266,0.292506,-67.126198,-0.000084,-0.000478,0.000000,0.000000,0.000000,0.000000
-0.690000,-6.021611,0.000000,-0.001228,-0.009988,0.000000,-0.005093,0.011109,-6.554336,0.055744,-0.056784,88.585136,-0.000094,0.001525,0.000000,0.000000,0.000000,0.000000
-0.060000,0.911927,0.000000,-0.000892,-0.000869,0.000000,-0.004999,-0.000032,1.008554,0.054219,0.000174,-12.623994,0.000019,-0.000241,0.000000,0.000000,0.000000,0.000000
3.610000,5.312335,0.000000,-0.000537,0.052255,0.000000,-0.005018,-0.074751,6.026022,0.054460,0.439872,-70.745857,-0.000088,-0.000149,0.000000,0.000000,0.000000,0.000000
-2.170000,-1.809378,0.000000,-0.001002,-0.031411,0.000000,-0.001861,0.031225,-1.824693,0.037456,-0.055744,70.611618,0.000050,0.001187,0.000000,0.000000,0.000000,0.000000
-4.220000,-2.967380,0.000000,-0.000997,-0.061085,0.000000,-0.001911,0.061523,-2.991869,0.036269,-0.109833,115.778793,0.000110,0.001893,0.000000,0.000000,0.000000,0.000000
-4.320000,-0.144751,0.000000,-0.000848,-0.062532,0.000000,-0.002021,0.064505,-0.148085,0.034376,-0.156823,4.207973,0.000171,-0.000348,0.000000,0.000000,0.000000,0.000000
-4.570000,-0.361876,0.000000,-0.000711,-0.066151,0.000000,-0.002192,0.070335,-0.372283,0.034724,-0.214280,8.442012,0.000183,-0.000419,0.000000,0.000000,0.000000,0.000000
4.740000,13.476249,0.000000,-0.000590,0.068612,0.000000,-0.002375,-0.076904,13.970880,0.035143,0.278823,-266.209808,0.000056,-0.004286,0.000000,0.000000,0.000000,0.000000
6.970000,3.227930,0.000000,-0.000063,0.100891,0.000000,-0.002432,-0.116650,3.391189,0.039429,0.485759,-56.259773,-0.000251,0.000257,0.000000,0.000000,0.000000,0.000000
-3.110000,-14.590825,0.000000,0.000558,-0.045017,0.000000,-0.002180,0.055039,-15.590240,0.039172,-0.256475,231.130981,-0.000146,0.003682,0.000000,0.000000,0.000000,0.000000
2.640000,8.323140,0.000000,0.000750,0.038214,0.000000,-0.002034,-0.047510,9.051606,0.035490,0.242847,-122.337013,0.000043,-0.001666,0.000000,0.000000,0.000000,0.000000
-0.530000,-4.588583,0.000000,0.001192,-0.007672,0.000000,-0.002077,0.011854,-5.097609,0.037156,-0.065428,63.806366,-0.000065,0.001034,0.000000,0.000000,0.000000,0.000000
-1.540000,-1.461978,0.000000,0.001507,-0.022292,0.000000,-0.002013,0.033697,-1.663705,0.036122,-0.198291,19.532000,0.000060,-0.000168,0.000000,0.000000,0.000000,0.000000
0.000000,2.229154,0.000000,0.001789,0.000000,0.000000,-0.002073,0.002691,2.587808,0.036291,-0.016708,-28.792223,0.000056,-0.000590,0.000000,0.000000,0.000000,0.000000
-1.270000,-1.838328,0.000000,0.002147,-0.018383,0.000000,-0.002129,0.032909,-2.200344,0.036881,-0.213779,23.400301,0.000047,-0.000134,0.000000,0.000000,0.000000,0.000000
-4.510000,-1.838329,0.000000,-0.001929,-0.065282,0.000000,-0.002850,0.064962,-1.853917,0.040845,-0.115971,71.742561,0.000141,0.001045,0.000000,0.000000,0.000000,0.000000
-6.560000,-2.967380,0.000000,-0.002008,-0.094956,0.000000,-0.002990,0.095169,-2.991913,0.039800,-0.169898,115.780502,0.000201,0.001731,0.000000,0.000000,0.000000,0.000000
-1.880000,6.774312,0.000000,-0.001936,-0.027213,0.000000,-0.003191,0.026434,6.876109,0.038069,-0.064265,-195.391281,0.000201,-0.003877,0.000000,0.000000,0.000000,0.000000
2.430000,6.238736,0.000000,-0.001657,0.035174,0.000000,-0.003392,-0.039587,6.391922,0.041946,0.120603,-144.945297,0.000014,-0.002411,0.000000,0.000000,0.000000,0.000000
-0.790000,-4.660958,0.000000,-0.001198,-0.011435,0.000000,-0.003405,0.011377,-4.834703,0.044357,-0.041249,92.123436,-0.000061,0.001637,0.000000,0.000000,0.000000,0.000000
4.150000,7.150663,0.000000,-0.000889,0.060071,0.000000,-0.003345,-0.070439,7.515229,0.042720,0.293323,-124.677521,-0.000048,-0.001570,0.000000,0.000000,0.000000,0.000000
-7.130000,-16.327829,0.000000,-0.000373,-0.103207,0.000000,-0.003297,0.124186,-17.445875,0.044290,-0.578694,258.641418,0.000006,0.003335,0.000000,0.000000,0.000000,0.000000
-7.920000,-1.143527,0.000000,-0.000345,-0.114642,0.000000,-0.003302,0.144947,-1.246887,0.040955,-0.740896,16.852304,0.000368,-0.001691,0.000000,0.000000,0.000000,0.000000
-2.700000,7.555963,0.000000,-0.000353,-0.039083,0.000000,-0.003671,0.051799,8.384925,0.042647,-0.285894,-104.953445,0.000298,-0.002758,0.000000,0.000000,0.000000,0.000000
-4.680000,-2.866055,0.000000,-0.000144,-0.067743,0.000000,-0.003969,0.095718,-3.257159,0.045404,-0.563255,38.239235,0.000197,-0.000794,0.000000,0.000000,0.000000,0.000000
-0.970000,5.370234,0.000000,-0.000020,-0.014041,0.000000,-0.004166,0.021091,6.241605,0.046198,-0.130959,-69.444748,0.000175,-0.001668,0.000000,0.000000,0.000000,0.000000
-3.500000,0.593476,0.000000,-0.001586,-0.050663,0.000000,-0.002319,0.050324,0.597426,0.032572,-0.089840,-23.119074,0.000147,-0.000678,0.000000,0.000000,0.000000,0.000000
-3.810000,-0.448726,0.000000,-0.001646,-0.055150,0.000000,-0.002466,0.054783,-0.453076,0.033250,-0.097800,17.533051,0.000139,0.000069,0.000000,0.000000,0.000000,0.000000
-3.140000,0.969826,0.000000,-0.001504,-0.045452,0.000000,-0.002606,0.045958,0.983534,0.033181,-0.111732,-27.948069,0.000143,-0.000832,0.000000,0.000000,0.000000,0.000000
-2.310000,1.201427,0.000000,-0.001342,-0.033437,0.000000,-0.002748,0.034496,1.229931,0.034013,-0.105095,-27.890320,0.000116,-0.000811,0.000000,0.000000,0.000000,0.000000
8.070000,15.025077,0.000000,-0.001153,0.116813,0.000000,-0.002865,-0.131096,15.576890,0.034824,0.475301,-296.811737,-0.000060,-0.004333,0.000000,0.000000,0.000000,0.000000
6.160000,-2.764729,0.000000,-0.000514,0.089166,0.000000,-0.002805,-0.103623,-2.908792,0.039157,0.431510,48.256809,-0.000335,0.002089,0.000000,0.000000,0.000000,0.000000
5.180000,-1.418552,0.000000,0.000037,0.074981,0.000000,-0.002470,-0.090505,-1.517954,0.037068,0.421743,22.504227,-0.000273,0.001563,0.000000,0.000000,0.000000,0.000000
-3.170000,-12.086646,0.000000,0.000546,-0.045886,0.000000,-0.002197,0.058882,-13.151730,0.035504,-0.300978,177.752243,-0.000089,0.002549,0.000000,0.000000,0.000000,0.000000
-0.900000,3.285831,0.000000,0.000703,-0.013028,0.000000,-0.002107,0.018363,3.644662,0.032956,-0.101353,-45.619949,0.000119,-0.001143,0.000000,0.000000,0.000000,0.000000
0.880000,-23.131092,0.000000,-0.001290,0.012738,0.000000,-0.002079,-0.014282,-23.315891,0.034687,0.025497,902.274048,-0.000480,0.017156,0.000000,0.000000,0.000000,0.000000
-4.050000,-7.136188,0.000000,-0.001173,-0.058624,0.000000,-0.001598,0.058824,-7.193339,0.017531,-0.105014,278.366516,0.000024,0.004955,0.000000,0.000000,0.000000,0.000000
-1.990000,2.981855,0.000000,-0.001234,-0.028805,0.000000,-0.001622,0.028833,3.026845,0.012576,-0.070098,-86.010727,0.000135,-0.001827,0.000000,0.000000,0.000000,0.000000
-5.400000,-4.935984,0.000000,-0.001206,-0.078165,0.000000,-0.001757,0.082716,-5.058917,0.014404,-0.251997,114.717644,0.000128,0.001494,0.000000,0.000000,0.000000,0.000000
-4.570000,1.201427,0.000000,-0.001342,-0.066151,0.000000,-0.001885,0.072022,1.245284,0.012910,-0.261123,-23.728411,0.000218,-0.001158,0.000000,0.000000,0.000000,0.000000
-3.820000,1.085627,0.000000,-0.001450,-0.055295,0.000000,-0.002103,0.062216,1.140901,0.014068,-0.259080,-18.927525,0.000189,-0.001057,0.000000,0.000000,0.000000,0.000000
