-0.000000,-0.000000,0.475725,0.129967,-0.000000,ovf,-0.000000,ovf,-0.000003,-0.061451,-0.000000,-0.000000,0.000000,ovf,ovf,ovf,-0.000001,ovf
-2.600000,0.781651,0.000000,0.001889,-0.037635,0.000000,0.000240,0.043923,0.808581,0.027824,-0.159249,-15.407208,0.000134,-0.000729,0.000000,0.000000,0.000000,0.000000
-1.200000,2.026503,0.000000,0.002111,-0.017370,0.000000,0.000106,0.022510,2.128145,0.028554,-0.093735,-35.305889,0.000101,-0.000921,0.000000,0.000000,0.000000,0.000000
-7.880000,-9.669317,0.000000,0.002407,-0.114063,0.000000,0.000005,0.140654,-10.332639,0.029474,-0.655432,153.185135,0.000185,0.001129,0.000000,0.000000,0.000000,0.000000
-8.240000,-0.521101,0.000000,0.002431,-0.119274,0.000000,-0.000180,0.154342,-0.570159,0.028345,-0.788919,7.705988,0.000406,-0.001990,0.000000,0.000000,0.000000,0.000000
24.110001,23.377165,0.000000,-0.002843,0.348993,0.000000,-0.003946,-0.360132,23.561935,0.049352,0.642919,-911.795410,-0.000529,-0.015522,0.000000,0.000000,0.000000,0.000000
-3.350000,-39.748421,0.000000,-0.001782,-0.048491,0.000000,-0.003417,0.047825,-40.066128,0.064874,-0.085379,1550.471680,-0.000628,0.029156,0.000000,0.000000,0.000000,0.000000
-0.550000,4.053007,0.000000,-0.001602,-0.007961,0.000000,-0.002789,0.006650,4.113496,0.035718,-0.016168,-116.888962,0.000097,-0.002311,0.000000,0.000000,0.000000,0.000000
-1.350000,-1.158002,0.000000,-0.001299,-0.019541,0.000000,-0.002886,0.019607,-1.188224,0.038029,-0.059733,26.944551,0.000030,0.000353,0.000000,0.000000,0.000000,0.000000
-12.130000,-15.604077,0.000000,-0.001043,-0.175582,0.000000,-0.002916,0.193965,-16.180557,0.037676,-0.703240,308.314362,0.000218,0.003935,0.000000,0.000000,0.000000,0.000000
0.520000,18.310907,0.000000,-0.001272,0.007527,0.000000,-0.003134,-0.010167,19.248732,0.033741,0.042336,-319.336121,0.000337,-0.005939,0.000000,0.000000,0.000000,0.000000
1.580000,1.534353,0.000000,-0.000959,0.022871,0.000000,-0.003471,-0.028778,1.636837,0.039681,0.134102,-24.266712,-0.000047,-0.000086,0.000000,0.000000,0.000000,0.000000
2.810000,1.780428,0.000000,-0.000610,0.040675,0.000000,-0.003423,-0.052356,1.934245,0.039766,0.267617,-26.142302,-0.000105,0.000229,0.000000,0.000000,0.000000,0.000000
0.530000,-3.300306,0.000000,-0.000214,0.007672,0.000000,-0.003318,-0.010546,-3.666811,0.039537,0.058208,45.897186,-0.000098,0.001026,0.000000,0.000000,0.000000,0.000000
-1.010000,-2.229154,0.000000,0.000084,-0.014620,0.000000,-0.003221,0.020821,-2.533757,0.038511,-0.122518,29.746460,0.000009,0.000230,0.000000,0.000000,0.000000,0.000000
0.020000,-23.608767,0.000000,-0.000563,0.000290,0.000000,-0.001238,-0.000802,-23.797256,0.029260,0.001432,920.901917,-0.000453,0.017441,0.000000,0.000000,0.000000,0.000000
2.610000,3.749032,0.000000,-0.000492,0.037780,0.000000,-0.000785,-0.039186,3.778565,0.011820,0.069956,-146.222214,-0.000034,-0.002612,0.000000,0.000000,0.000000,0.000000
-1.940000,-6.586137,0.000000,-0.000255,-0.028082,0.000000,-0.000752,0.029099,-6.686726,0.014431,-0.070745,190.009781,-0.000048,0.003411,0.000000,0.000000,0.000000,0.000000
-7.640000,-8.250764,0.000000,-0.000234,-0.110589,0.000000,-0.000704,0.118610,-8.455934,0.011020,-0.361350,191.749527,0.000161,0.002647,0.000000,0.000000,0.000000,0.000000
0.070000,11.160244,0.000000,-0.000473,0.001013,0.000000,-0.000865,-0.001651,11.570953,0.008373,0.005987,-220.480133,0.000214,-0.004163,0.000000,0.000000,0.000000,0.000000
-1.370000,-2.084404,0.000000,-0.000374,-0.019831,0.000000,-0.001079,0.022482,-2.191996,0.012537,-0.093621,36.365181,0.000019,0.000443,0.000000,0.000000,0.000000,0.000000
0.790000,3.126606,0.000000,-0.000341,0.011435,0.000000,-0.001098,-0.014222,3.339468,0.012094,0.066271,-49.508835,0.000025,-0.000759,0.000000,0.000000,0.000000,0.000000
-6.380000,-10.378593,0.000000,-0.000218,-0.092351,0.000000,-0.001123,0.116839,-11.291529,0.012853,-0.597221,152.610687,0.000102,0.001276,0.000000,0.000000,0.000000,0.000000
-5.220000,1.679103,0.000000,-0.000401,-0.075560,0.000000,-0.001225,0.100519,1.863340,0.011577,-0.554796,-23.323275,0.000307,-0.001945,0.000000,0.000000,0.000000,0.000000
5.240000,15.140877,0.000000,-0.000538,0.075849,0.000000,-0.001532,-0.108162,17.186350,0.013522,0.636479,-201.768768,0.000032,-0.002095,0.000000,0.000000,0.000000,0.000000
9.450000,6.093985,0.000000,-0.000242,0.136789,0.000000,-0.001564,-0.206132,7.086283,0.015617,1.279918,-78.842728,-0.000423,0.001973,0.000000,0.000000,0.000000,0.000000
-0.420000,-7.700714,0.000000,0.000985,-0.006080,0.000000,0.000719,0.007264,-7.762278,0.010563,-0.012968,300.383209,-0.000127,0.005649,0.000000,0.000000,0.000000,0.000000
-4.650000,-6.122936,0.000000,0.000995,-0.067309,0.000000,0.000845,0.069936,-6.171805,0.004914,-0.124853,238.835358,0.000073,0.004174,0.000000,0.000000,0.000000,0.000000
-5.440000,-1.143527,0.000000,0.000835,-0.078744,0.000000,0.000773,0.083219,-1.161008,0.000739,-0.202321,32.991173,0.000203,0.000070,0.000000,0.000000,0.000000,0.000000
-1.780000,5.297860,0.000000,0.000644,-0.025766,0.000000,0.000570,0.028385,5.429188,0.000670,-0.086476,-123.114029,0.000179,-0.002565,0.000000,0.000000,0.000000,0.000000
-1.120000,0.955352,0.000000,0.000623,-0.016212,0.000000,0.000390,0.018708,0.990237,0.003235,-0.067829,-18.868599,0.000069,-0.000536,0.000000,0.000000,0.000000,0.000000
6.280000,10.711519,0.000000,0.000634,0.090903,0.000000,0.000321,-0.104304,11.260690,0.003771,0.434346,-186.814651,-0.000069,-0.002361,0.000000,0.000000,0.000000,0.000000
-1.270000,-10.928644,0.000000,0.000971,-0.018383,0.000000,0.000390,0.023373,-11.675859,0.006132,-0.108916,173.098846,-0.000158,0.002987,0.000000,0.000000,0.000000,0.000000
-0.930000,0.492151,0.000000,0.000990,-0.013462,0.000000,0.000548,0.018327,0.534694,0.003145,-0.093681,-7.226662,0.000060,-0.000396,0.000000,0.000000,0.000000,0.000000
-1.370000,-0.636901,0.000000,0.001031,-0.019831,0.000000,0.000488,0.027902,-0.707936,0.003541,-0.153997,8.861178,0.000062,-0.000248,0.000000,0.000000,0.000000,0.000000
2.260000,5.254435,0.000000,0.001061,0.032714,0.000000,0.000426,-0.044819,5.963479,0.003789,0.263741,-70.011604,-0.000008,-0.000612,0.000000,0.000000,0.000000,0.000000
-1.920000,-16.385729,0.000000,0.000186,-0.027792,0.000000,-0.000148,0.028682,-16.516417,0.014053,-0.051204,639.149292,-0.000235,0.011965,0.000000,0.000000,0.000000,0.000000
-2.410000,-0.709276,0.000000,0.000145,-0.034885,0.000000,0.000088,0.035867,-0.714978,0.002088,-0.064031,27.668085,0.000084,0.000329,0.000000,0.000000,0.000000,0.000000
-3.970000,-2.258104,0.000000,0.000069,-0.057466,0.000000,0.000004,0.060166,-2.292493,0.001759,-0.146274,65.143417,0.000119,0.000837,0.000000,0.000000,0.000000,0.000000
-0.670000,4.776759,0.000000,-0.000080,-0.009698,0.000000,-0.000115,0.010337,4.895251,0.000922,-0.031493,-111.006310,0.000120,-0.002189,0.000000,0.000000,0.000000,0.000000
4.580000,7.599388,0.000000,-0.000081,0.066296,0.000000,-0.000236,-0.073764,7.879139,0.003111,0.267439,-150.134003,-0.000051,-0.002115,0.000000,0.000000,0.000000,0.000000
-2.440000,-10.161468,0.000000,0.000150,-0.035319,0.000000,-0.000185,0.040984,-10.683186,0.005226,-0.170665,177.233887,-0.000091,0.002898,0.000000,0.000000,0.000000,0.000000
1.960000,6.369011,0.000000,0.000076,0.028371,0.000000,-0.000094,-0.034170,6.803833,0.002328,0.159229,-100.869293,0.000037,-0.001485,0.000000,0.000000,0.000000,0.000000
2.130000,0.246075,0.000000,0.000192,0.030832,0.000000,-0.000131,-0.038856,0.267327,0.003813,0.198612,-3.613055,-0.000100,0.000472,0.000000,0.000000,0.000000,0.000000
-3.760000,-8.525790,0.000000,0.000316,-0.054426,0.000000,-0.000030,0.073214,-9.465215,0.003341,-0.404091,118.475349,0.000019,0.001149,0.000000,0.000000,0.000000,0.000000
-5.320000,-2.258104,0.000000,0.000194,-0.077007,0.000000,-0.000049,0.109314,-2.563605,0.002192,-0.643260,30.096870,0.000247,-0.001172,0.000000,0.000000,0.000000,0.000000
0.190000,5.572885,0.000000,0.001275,0.002750,0.000000,0.001195,-0.001499,5.617083,0.002401,0.002675,-217.368851,0.000102,-0.004106,0.000000,0.000000,0.000000,0.000000
-13.280000,-19.497858,0.000000,0.001291,-0.192228,0.000000,0.001093,0.198144,-19.653152,0.006507,-0.353732,760.534058,0.000164,0.013451,0.000000,0.000000,0.000000,0.000000
-2.630000,15.415901,0.000000,0.000716,-0.038069,0.000000,0.000929,0.040559,15.650391,-0.006944,-0.098607,-444.720947,0.000406,-0.008712,0.000000,0.000000,0.000000,0.000000
1.480000,5.949236,0.000000,0.000646,0.021423,0.000000,0.000523,-0.022331,6.096677,0.001768,0.068032,-138.250244,0.000054,-0.002418,0.000000,0.000000,0.000000,0.000000
-3.170000,-6.730887,0.000000,0.000765,-0.045886,0.000000,0.000469,0.051843,-6.979177,0.004186,-0.187964,132.985580,0.000008,0.002014,0.000000,0.000000,0.000000,0.000000
0.990000,6.021611,0.000000,0.000684,0.014330,0.000000,0.000461,-0.015768,6.330235,0.002172,0.065662,-105.018501,0.000077,-0.001815,0.000000,0.000000,0.000000,0.000000
3.720000,3.951682,0.000000,0.000788,0.053847,0.000000,0.000384,-0.064076,4.221016,0.003986,0.298587,-62.578098,-0.000094,-0.000374,0.000000,0.000000,0.000000,0.000000
3.150000,-0.825076,0.000000,0.001015,0.045596,0.000000,0.000477,-0.056537,-0.898395,0.004360,0.288988,12.142255,-0.000170,0.001012,0.000000,0.000000,0.000000,0.000000
-2.570000,-8.279715,0.000000,0.001223,-0.037201,0.000000,0.000647,0.051390,-9.192574,0.003348,-0.283635,115.062714,-0.000035,0.001410,0.000000,0.000000,0.000000,0.000000
0.570000,4.545158,0.000000,0.001199,0.008251,0.000000,0.000682,-0.009985,5.158405,0.001938,0.058754,-60.559990,0.000071,-0.000990,0.000000,0.000000,0.000000,0.000000
2.110000,2.229154,0.000000,0.001315,0.030542,0.000000,0.000611,-0.043965,2.591204,0.002929,0.272991,-28.830009,-0.000070,0.000194,0.000000,0.000000,0.000000,0.000000
-3.070000,-0.868501,0.000000,0.000601,-0.044438,0.000000,0.000257,0.046154,-0.875805,0.014184,-0.082396,33.891739,0.000108,0.000419,0.000000,0.000000,0.000000,0.000000
-0.070000,4.342508,0.000000,0.000517,-0.001013,0.000000,0.000149,0.001566,4.376663,0.013766,-0.002797,-169.367325,0.000087,-0.003215,0.000000,0.000000,0.000000,0.000000
-7.910000,-11.348420,0.000000,0.000690,-0.114497,0.000000,0.000062,0.120455,-11.521566,0.016981,-0.292849,327.396423,0.000108,0.005413,0.000000,0.000000,0.000000,0.000000
0.580000,12.289296,0.000000,0.000499,0.008396,0.000000,-0.000046,-0.008487,12.593637,0.011568,0.025856,-285.577423,0.000215,-0.005347,0.000000,0.000000,0.000000,0.000000
2.540000,2.837105,0.000000,0.000697,0.036767,0.000000,-0.000261,-0.040084,2.940565,0.016915,0.145330,-56.031353,-0.000053,-0.000658,0.000000,0.000000,0.000000,0.000000
-2.560000,-7.382263,0.000000,0.000984,-0.037056,0.000000,-0.000208,0.043954,-7.762373,0.017573,-0.183036,128.777649,-0.000028,0.001945,0.000000,0.000000,0.000000,0.000000
-2.480000,0.115800,0.000000,0.001056,-0.035898,0.000000,-0.000180,0.044627,0.122254,0.015629,-0.207959,-1.812463,0.000123,-0.000600,0.000000,0.000000,0.000000,0.000000
-1.080000,2.026504,0.000000,0.001139,-0.015633,0.000000,-0.000303,0.021269,2.202849,0.016229,-0.108718,-29.772615,0.000099,-0.000857,0.000000,0.000000,0.000000,0.000000
-3.610000,-3.662181,0.000000,0.001288,-0.052255,0.000000,-0.000402,0.071610,-4.067634,0.017086,-0.395239,50.914242,0.000117,-0.000103,0.000000,0.000000,0.000000,0.000000
3.060000,9.654841,0.000000,0.001339,0.044294,0.000000,-0.000518,-0.060822,10.957249,0.017190,0.357905,-128.638748,0.000043,-0.001467,0.000000,0.000000,0.000000,0.000000
-1.880000,-7.150663,0.000000,0.001678,-0.027213,0.000000,-0.000561,0.043461,-8.319517,0.018657,-0.269858,92.563812,-0.000040,0.001025,0.000000,0.000000,0.000000,0.000000
-6.490000,-6.672987,0.000000,0.001822,-0.093943,0.000000,-0.000521,0.153510,-7.970301,0.017632,-0.997211,84.762863,0.000264,-0.001094,0.000000,0.000000,0.000000,0.000000
-6.170000,-12.187971,0.000000,-0.000575,-0.089311,0.000000,-0.001147,0.090916,-12.285519,0.024848,-0.162306,475.422760,0.000013,0.008565,0.000000,0.000000,0.000000,0.000000
-4.040000,3.083181,0.000000,-0.000757,-0.058479,0.000000,-0.001160,0.059102,3.107316,0.016283,-0.105510,-120.246338,0.000219,-0.002578,0.000000,0.000000,0.000000,0.000000
-1.680000,3.416106,0.000000,-0.000747,-0.024318,0.000000,-0.001378,0.024649,3.467432,0.018861,-0.059925,-98.530411,0.000132,-0.002023,0.000000,0.000000,0.000000,0.000000
0.850000,3.662181,0.000000,-0.000634,0.012304,0.000000,-0.001510,-0.013905,3.752218,0.020884,0.042362,-85.086517,0.000033,-0.001493,0.000000,0.000000,0.000000,0.000000
3.990000,4.545158,0.000000,-0.000410,0.057755,0.000000,-0.001544,-0.064639,4.711476,0.022377,0.234357,-89.775375,-0.000086,-0.001063,0.000000,0.000000,0.000000,0.000000
-1.060000,-7.309888,0.000000,-0.000052,-0.015344,0.000000,-0.001458,0.017669,-7.686337,0.023440,-0.073578,127.516228,-0.000098,0.002217,0.000000,0.000000,0.000000,0.000000
-0.440000,0.897452,0.000000,0.000086,-0.006369,0.000000,-0.001360,0.007795,0.957284,0.021222,-0.036325,-14.192080,0.000039,-0.000371,0.000000,0.000000,0.000000,0.000000
-3.050000,-3.777982,0.000000,0.000251,-0.044149,0.000000,-0.001400,0.056306,-4.111715,0.021593,-0.287809,55.571899,0.000074,0.000274,0.000000,0.000000,0.000000,0.000000
-1.530000,2.200204,0.000000,0.000307,-0.022147,0.000000,-0.001474,0.030030,2.440635,0.021319,-0.165743,-30.549238,0.000127,-0.001027,0.000000,0.000000,0.000000,0.000000
-3.840000,-3.343731,0.000000,0.000428,-0.055584,0.000000,-0.001601,0.079311,-3.797833,0.022346,-0.466704,44.586781,0.000142,-0.000416,0.000000,0.000000,0.000000,0.000000
0.860000,4.849134,0.000000,-0.000160,0.012449,0.000000,-0.000620,-0.012861,4.887194,0.019739,0.022960,-189.123718,0.000057,-0.003518,0.000000,0.000000,0.000000,0.000000
-4.370000,-7.570438,0.000000,-0.000078,-0.063256,0.000000,-0.000677,0.064687,-7.631242,0.023257,-0.115482,295.312408,0.000030,0.005286,0.000000,0.000000,0.000000,0.000000
-6.650000,-3.300306,0.000000,-0.000079,-0.096259,0.000000,-0.000708,0.100579,-3.351093,0.017971,-0.244526,95.224556,0.000209,0.001132,0.000000,0.000000,0.000000,0.000000
-2.550000,5.934761,0.000000,-0.000187,-0.036911,0.000000,-0.000916,0.039472,6.081299,0.016839,-0.120253,-137.901520,0.000222,-0.002939,0.000000,0.000000,0.000000,0.000000
-1.210000,1.939654,0.000000,-0.000111,-0.017515,0.000000,-0.001138,0.019341,2.010079,0.019778,-0.070123,-38.301296,0.000090,-0.000909,0.000000,0.000000,0.000000,0.000000
-0.170000,1.505403,0.000000,0.000022,-0.002461,0.000000,-0.001228,0.002869,1.581388,0.020687,-0.011948,-26.235195,0.000038,-0.000527,0.000000,0.000000,0.000000,0.000000
-0.960000,-1.143527,0.000000,0.000200,-0.013896,0.000000,-0.001265,0.017023,-1.223137,0.021215,-0.079326,18.133455,0.000023,0.000130,0.000000,0.000000,0.000000,0.000000
-1.790000,-1.201427,0.000000,0.000345,-0.025910,0.000000,-0.001288,0.033296,-1.308736,0.021085,-0.170191,17.688231,0.000065,-0.000126,0.000000,0.000000,0.000000,0.000000
-2.230000,-0.636901,0.000000,0.000456,-0.032279,0.000000,-0.001353,0.043782,-0.709009,0.021211,-0.241645,8.874605,0.000105,-0.000485,0.000000,0.000000,0.000000,0.000000
-0.270000,2.837105,0.000000,0.000552,-0.003908,0.000000,-0.001458,0.006316,3.218291,0.021696,-0.037164,-37.782932,0.000078,-0.000815,0.000000,0.000000,0.000000,0.000000
-1.360000,-7.020387,0.000000,-0.000232,-0.019686,0.000000,-0.000744,0.019973,-7.076780,0.022020,-0.035657,273.855957,-0.000080,0.005091,0.000000,0.000000,0.000000,0.000000
0.790000,3.112130,0.000000,-0.000232,0.011435,0.000000,-0.000664,-0.011946,3.136454,0.016930,0.021326,-121.373932,0.000027,-0.002250,0.000000,0.000000,0.000000,0.000000
0.950000,0.231600,0.000000,-0.000017,0.013751,0.000000,-0.000691,-0.014398,0.234447,0.019180,0.035004,-6.662040,-0.000035,-0.000027,0.000000,0.000000,0.000000,0.000000
-1.300000,-3.256881,0.000000,0.000205,-0.018818,0.000000,-0.000656,0.020445,-3.338567,0.019207,-0.062288,75.706429,-0.000008,0.001265,0.000000,0.000000,0.000000,0.000000
-0.570000,1.056677,0.000000,0.000326,-0.008251,0.000000,-0.000649,0.009531,1.094585,0.017942,-0.034555,-20.856909,0.000047,-0.000491,0.000000,0.000000,0.000000,0.000000
0.430000,1.447503,0.000000,0.000481,0.006224,0.000000,-0.000695,-0.006637,1.520520,0.018433,0.027636,-25.225401,0.000011,-0.000402,0.000000,0.000000,0.000000,0.000000
2.360000,2.793680,0.000000,0.000682,0.034161,0.000000,-0.000706,-0.040431,2.982960,0.018835,0.188404,-44.223473,-0.000053,-0.000327,0.000000,0.000000,0.000000,0.000000
5.330000,4.299083,0.000000,0.000970,0.077152,0.000000,-0.000653,-0.096611,4.675012,0.019162,0.493826,-63.185127,-0.000173,0.000140,0.000000,0.000000,0.000000,0.000000
-2.040000,-10.668094,0.000000,0.001390,-0.029529,0.000000,-0.000480,0.041352,-11.845344,0.019022,-0.228236,148.267227,-0.000112,0.002190,0.000000,0.000000,0.000000,0.000000
-0.720000,1.910703,0.000000,0.001509,-0.010422,0.000000,-0.000368,0.016894,2.166424,0.016832,-0.099410,-25.433949,0.000087,-0.000755,0.000000,0.000000,0.000000,0.000000
-2.340000,-2.547605,0.000000,-0.000417,-0.033872,0.000000,-0.001044,0.034321,-2.568549,0.027083,-0.061270,99.397224,0.000044,0.001718,0.000000,0.000000,0.000000,0.000000
0.490000,4.096432,0.000000,-0.000442,0.007093,0.000000,-0.001088,-0.007715,4.128376,0.025366,0.013773,-159.759155,0.000057,-0.002991,0.000000,0.000000,0.000000,0.000000
-1.430000,-2.779205,0.000000,-0.000154,-0.020699,0.000000,-0.001145,0.021485,-2.822431,0.028357,-0.052235,80.202103,0.000005,0.001383,0.000000,0.000000,0.000000,0.000000
1.600000,4.385932,0.000000,0.000043,0.023160,0.000000,-0.001149,-0.024846,4.493561,0.026974,0.075695,-101.897446,0.000018,-0.001727,0.000000,0.000000,0.000000,0.000000
1.170000,-0.622426,0.000000,0.000377,0.016936,0.000000,-0.001167,-0.018402,-0.646937,0.028701,0.066719,12.327140,-0.000062,0.000417,0.000000,0.000000,0.000000,0.000000
-0.880000,-2.967380,0.000000,0.000693,-0.012738,0.000000,-0.001105,0.015519,-3.121535,0.028284,-0.064625,51.786209,-0.000017,0.000805,0.000000,0.000000,0.000000,0.000000
-0.220000,0.955352,0.000000,0.000924,-0.003185,0.000000,-0.001088,0.004962,1.018398,0.027479,-0.023122,-15.098125,0.000033,-0.000350,0.000000,0.000000,0.000000,0.000000
-5.030000,-6.962488,0.000000,0.001190,-0.072809,0.000000,-0.001121,0.093842,-7.576994,0.027829,-0.479676,102.406876,0.000110,0.000642,0.000000,0.000000,0.000000,0.000000
-4.580000,0.651376,0.000000,0.001258,-0.066296,0.000000,-0.001231,0.090349,0.720200,0.027187,-0.498662,-9.014691,0.000258,-0.001521,0.000000,0.000000,0.000000,0.000000
-1.310000,4.733334,0.000000,0.001354,-0.018962,0.000000,-0.001489,0.028767,5.369622,0.028707,-0.169280,-63.039692,0.000179,-0.001649,0.000000,0.000000,0.000000,0.000000
-3.200000,-17.268703,0.000000,-0.001338,-0.046320,0.000000,-0.002134,0.046139,-17.406887,0.035043,-0.082369,673.608459,-0.000205,0.012535,0.000000,0.000000,0.000000,0.000000
-6.310000,-4.501732,0.000000,-0.001379,-0.091337,0.000000,-0.001929,0.092108,-4.538051,0.022508,-0.164434,175.612640,0.000164,0.002857,0.000000,0.000000,0.000000,0.000000
-4.380000,2.793680,0.000000,-0.001465,-0.063401,0.000000,-0.002092,0.064768,2.835581,0.019651,-0.157464,-80.575768,0.000229,-0.001957,0.000000,0.000000,0.000000,0.000000
-2.610000,2.562080,0.000000,-0.001470,-0.037780,0.000000,-0.002321,0.039025,2.624909,0.021608,-0.118893,-59.523308,0.000155,-0.001445,0.000000,0.000000,0.000000,0.000000
-0.370000,3.242406,0.000000,-0.001407,-0.005356,0.000000,-0.002476,0.004388,3.360916,0.023053,-0.015911,-64.040977,0.000075,-0.001253,0.000000,0.000000,0.000000,0.000000
2.820000,4.617533,0.000000,-0.001255,0.040820,0.000000,-0.002551,-0.048616,4.853346,0.024306,0.202448,-80.516930,-0.000040,-0.000975,0.000000,0.000000,0.000000,0.000000
1.950000,-1.259327,0.000000,-0.000973,0.028226,0.000000,-0.002511,-0.035263,-1.346676,0.025280,0.164321,19.964956,-0.000121,0.000824,0.000000,0.000000,0.000000,0.000000
2.540000,0.854026,0.000000,-0.000737,0.036767,0.000000,-0.002390,-0.047560,0.927623,0.024456,0.243103,-12.537297,-0.000111,0.000419,0.000000,0.000000,0.000000,0.000000
-6.770000,-13.476249,0.000000,-0.000480,-0.097996,0.000000,-0.002280,0.130421,-14.962066,0.024037,-0.719831,187.279007,0.000070,0.001598,0.000000,0.000000,0.000000,0.000000
3.310000,14.590825,0.000000,-0.000620,0.047912,0.000000,-0.002349,-0.068720,16.561256,0.022439,0.404384,-194.430161,0.000128,-0.002591,0.000000,0.000000,0.000000,0.000000
-2.730000,-7.802039,0.000000,0.000496,-0.039517,0.000000,0.000152,0.041007,-7.864481,0.014285,-0.073207,304.338257,-0.000038,0.005569,0.000000,0.000000,0.000000,0.000000
-7.100000,-6.325585,0.000000,0.000425,-0.102773,0.000000,0.000190,0.105664,-6.376138,0.008715,-0.188634,246.742599,0.000165,0.004152,0.000000,0.000000,0.000000,0.000000
-2.620000,6.484811,0.000000,0.000194,-0.037925,0.000000,0.000025,0.039862,6.583197,0.004564,-0.096911,-187.067917,0.000232,-0.003812,0.000000,0.000000,0.000000,0.000000
-6.450000,-5.543935,0.000000,0.000174,-0.093364,0.000000,-0.000207,0.100535,-5.681886,0.008376,-0.306284,128.844284,0.000164,0.001618,0.000000,0.000000,0.000000,0.000000
0.180000,9.596942,0.000000,-0.000019,0.002606,0.000000,-0.000371,-0.002916,9.950062,0.006758,0.010573,-189.594635,0.000180,-0.003564,0.000000,0.000000,0.000000,0.000000
1.260000,1.563303,0.000000,0.000082,0.018239,0.000000,-0.000552,-0.020980,1.642866,0.010322,0.087365,-27.255119,-0.000026,-0.000273,0.000000,0.000000,0.000000,0.000000
-2.410000,-5.312335,0.000000,0.000228,-0.034885,0.000000,-0.000526,0.042404,-5.675971,0.010595,-0.197599,84.148338,0.000007,0.001059,0.000000,0.000000,0.000000,0.000000
-2.790000,-0.550051,0.000000,0.000219,-0.040385,0.000000,-0.000533,0.051493,-0.599201,0.009536,-0.263205,8.098502,0.000128,-0.000561,0.000000,0.000000,0.000000,0.000000
0.860000,5.283384,0.000000,0.000195,0.012449,0.000000,-0.000661,-0.016388,5.864337,0.010096,0.090452,-73.403458,0.000066,-0.001144,0.000000,0.000000,0.000000,0.000000
3.100000,3.242406,0.000000,0.000326,0.044873,0.000000,-0.000727,-0.063076,3.679418,0.011240,0.371173,-43.196583,-0.000101,0.000188,0.000000,0.000000,0.000000,0.000000
4.090000,1.433028,0.000000,0.000552,0.059203,0.000000,-0.000626,-0.088226,1.665196,0.011052,0.547818,-18.527149,-0.000207,0.001131,0.000000,0.000000,0.000000,0.000000
-2.170000,-9.061366,0.000000,0.000823,-0.031411,0.000000,-0.000419,0.051671,-10.820075,0.009922,-0.335657,115.069756,-0.000065,0.001269,0.000000,0.000000,0.000000,0.000000
1.460000,2.750255,0.000000,0.000521,0.021134,0.000000,0.000239,-0.021074,2.771802,0.011593,0.037622,-107.262680,-0.000004,-0.001932,0.000000,0.000000,0.000000,0.000000
-2.690000,-6.007136,0.000000,0.000607,-0.038938,0.000000,0.000243,0.040490,-6.055288,0.013524,-0.072284,234.326416,-0.000005,0.004245,0.000000,0.000000,0.000000,0.000000
-2.030000,0.955352,0.000000,0.000601,-0.029384,0.000000,0.000248,0.031357,0.969492,0.009279,-0.076235,-27.549053,0.000103,-0.000736,0.000000,0.000000,0.000000,0.000000
-3.170000,-1.650153,0.000000,0.000631,-0.045886,0.000000,0.000145,0.049996,-1.691630,0.010015,-0.152316,38.359940,0.000103,0.000316,0.000000,0.000000,0.000000,0.000000
0.130000,4.776759,0.000000,0.000613,0.001882,0.000000,0.000042,-0.001410,4.952056,0.009699,0.005113,-94.359543,0.000090,-0.001773,0.000000,0.000000,0.000000,0.000000
5.610000,7.932314,0.000000,0.000744,0.081205,0.000000,-0.000048,-0.092971,8.338394,0.011473,0.387151,-138.333817,-0.000094,-0.001569,0.000000,0.000000,0.000000,0.000000
1.470000,-5.992661,0.000000,0.001118,0.021278,0.000000,0.000046,-0.024346,-6.403267,0.013042,0.113450,94.930763,-0.000187,0.002107,0.000000,0.000000,0.000000,0.000000
1.320000,-0.217125,0.000000,0.001322,0.019107,0.000000,0.000233,-0.022555,-0.237650,0.010934,0.115288,3.211954,-0.000065,0.000369,0.000000,0.000000,0.000000,0.000000
2.330000,1.461977,0.000000,0.001528,0.033727,0.000000,0.000298,-0.043064,1.621244,0.010566,0.237682,-20.292986,-0.000086,0.000258,0.000000,0.000000,0.000000,0.000000
-0.550000,-4.168808,0.000000,0.001787,-0.007961,0.000000,0.000384,0.013803,-4.734355,0.010308,-0.081224,55.581615,-0.000052,0.000832,0.000000,0.000000,0.000000,0.000000
4.010000,6.600612,0.000000,0.001937,0.058045,0.000000,0.000436,-0.084401,7.674228,0.009475,0.524067,-85.384262,-0.000083,-0.000201,0.000000,0.000000,0.000000,0.000000
-2.690000,-1.823853,0.000000,-0.000387,-0.038938,0.000000,-0.000968,0.039534,-1.838992,0.025107,-0.070577,71.164963,0.000072,0.001157,0.000000,0.000000,0.000000,0.000000
-1.370000,1.910704,0.000000,-0.000431,-0.019831,0.000000,-0.001040,0.019863,1.925301,0.023950,-0.035460,-74.504936,0.000090,-0.001509,0.000000,0.000000,0.000000,0.000000
-0.250000,1.621203,0.000000,-0.000245,-0.003619,0.000000,-0.001130,0.003528,1.644970,0.025459,-0.008577,-46.743404,0.000041,-0.000906,0.000000,0.000000,0.000000,0.000000
-1.800000,-2.243629,0.000000,-0.000009,-0.026055,0.000000,-0.001171,0.027995,-2.300460,0.026364,-0.085287,52.165962,0.000032,0.000759,0.000000,0.000000,0.000000,0.000000
