0.475724,0.129959,-0.000000,ovf,-0.000000,ovf,0.000003,-0.000000,-0.000000,ovf,0.000000,ovf,-259390.359375,ovf,-0.000001,ovf,0.000000,-0.000000
-2.630000,1.186952,0.000000,0.000089,-0.038069,0.000000,-0.000831,0.041012,1.215476,0.020715,-0.124946,-27.562536,0.000134,-0.000859,0.000000,0.000000,0.000000,0.000000
5.320000,11.507646,0.000000,0.000186,0.077007,0.000000,-0.000965,-0.085371,11.930318,0.021574,0.309522,-227.327698,-0.000005,-0.003466,0.000000,0.000000,0.000000,0.000000
6.390000,1.548828,0.000000,0.000635,0.092495,0.000000,-0.000959,-0.106142,1.626601,0.025039,0.442001,-26.985273,-0.000256,0.000691,0.000000,0.000000,0.000000,0.000000
-4.230000,-15.372477,0.000000,0.001134,-0.061229,0.000000,-0.000703,0.075313,-16.424500,0.024348,-0.350950,243.499176,-0.000107,0.003660,0.000000,0.000000,0.000000,0.000000
2.290000,9.437717,0.000000,0.001185,0.033148,0.000000,-0.000596,-0.040534,10.265022,0.020688,0.207190,-138.736923,0.000085,-0.002073,0.000000,0.000000,0.000000,0.000000
0.850000,-2.084404,0.000000,0.001521,0.012304,0.000000,-0.000681,-0.014421,-2.316681,0.022762,0.079596,28.997711,-0.000083,0.000768,0.000000,0.000000,0.000000,0.000000
4.960000,5.949235,0.000000,0.001805,0.071796,0.000000,-0.000598,-0.099104,6.750101,0.021993,0.583179,-79.246590,-0.000140,0.000076,0.000000,0.000000,0.000000,0.000000
-3.170000,-5.833436,0.000000,-0.001264,-0.045886,0.000000,-0.002065,0.045771,-5.880682,0.035200,-0.081713,227.569550,0.000013,0.004088,0.000000,0.000000,0.000000,0.000000
-0.530000,3.821407,0.000000,-0.001304,-0.007672,0.000000,-0.002077,0.006520,3.851056,0.031112,-0.011640,-149.027451,0.000091,-0.002861,0.000000,0.000000,0.000000,0.000000
-1.890000,-1.968604,0.000000,-0.001017,-0.027358,0.000000,-0.002168,0.027546,-1.999629,0.033973,-0.066969,56.821400,0.000036,0.000900,0.000000,0.000000,0.000000,0.000000
0.420000,3.343731,0.000000,-0.000802,0.006080,0.000000,-0.002204,-0.007396,3.425353,0.033073,0.022532,-77.674423,0.000045,-0.001411,0.000000,0.000000,0.000000,0.000000
0.420000,-0.000000,0.000000,-0.000488,0.006080,0.000000,-0.002249,-0.007299,-0.001706,0.034484,0.026463,0.032517,-0.000020,0.000075,0.000000,0.000000,0.000000,0.000000
-5.880000,-9.119267,0.000000,-0.000179,-0.085113,0.000000,-0.002229,0.098139,-9.589176,0.034409,-0.408674,159.084259,0.000084,0.001907,0.000000,0.000000,0.000000,0.000000
0.470000,9.191642,0.000000,-0.000146,0.006803,0.000000,-0.002313,-0.008392,9.817299,0.032503,0.039107,-145.545029,0.000163,-0.002654,0.000000,0.000000,0.000000,0.000000
-1.420000,-2.735780,0.000000,0.000158,-0.020555,0.000000,-0.002476,0.026267,-2.978882,0.035156,-0.134265,40.261086,0.000014,0.000404,0.000000,0.000000,0.000000,0.000000
-1.160000,0.376351,0.000000,0.000382,-0.016791,0.000000,-0.002491,0.022968,0.414797,0.034752,-0.126768,-5.191987,0.000070,-0.000442,0.000000,0.000000,0.000000,0.000000
-0.460000,1.013252,0.000000,0.000619,-0.006659,0.000000,-0.002561,0.010305,1.146752,0.035194,-0.060638,-13.462941,0.000049,-0.000418,0.000000,0.000000,0.000000,0.000000
2.030000,3.604281,0.000000,0.000889,0.029384,0.000000,-0.002610,-0.042865,4.187938,0.035612,0.266160,-46.595436,-0.000037,-0.000162,0.000000,0.000000,0.000000,0.000000
-0.790000,-2.330479,0.000000,-0.000676,-0.011435,0.000000,-0.001443,0.011097,-2.349844,0.033239,-0.019810,90.933830,-0.000014,0.001669,0.000000,0.000000,0.000000,0.000000
-1.620000,-1.201427,0.000000,-0.000627,-0.023450,0.000000,-0.001428,0.023368,-1.211768,0.031570,-0.041717,46.892776,0.000040,0.000772,0.000000,0.000000,0.000000,0.000000
1.190000,4.067482,0.000000,-0.000402,0.017225,0.000000,-0.001469,-0.018434,4.128256,0.030798,0.044816,-117.308395,0.000028,-0.002101,0.000000,0.000000,0.000000,0.000000
0.200000,-1.433028,0.000000,-0.000049,0.002895,0.000000,-0.001497,-0.003165,-1.470028,0.032900,0.009641,33.334827,-0.000036,0.000661,0.000000,0.000000,0.000000,0.000000
-1.210000,-2.040979,0.000000,0.000257,-0.017515,0.000000,-0.001460,0.019750,-2.117897,0.032238,-0.071606,40.355736,0.000013,0.000569,0.000000,0.000000,0.000000,0.000000
-1.560000,-0.506626,0.000000,0.000503,-0.022581,0.000000,-0.001474,0.026673,-0.534674,0.031669,-0.111072,8.870237,0.000062,-0.000134,0.000000,0.000000,0.000000,0.000000
-2.500000,-1.360652,0.000000,0.000736,-0.036188,0.000000,-0.001536,0.044590,-1.456010,0.031803,-0.207786,21.585882,0.000093,-0.000153,0.000000,0.000000,0.000000,0.000000
-3.950000,-2.098879,0.000000,0.000933,-0.057176,0.000000,-0.001629,0.073692,-2.286144,0.031956,-0.376675,30.898382,0.000156,-0.000434,0.000000,0.000000,0.000000,0.000000
2.120000,8.786341,0.000000,0.001074,0.030687,0.000000,-0.001785,-0.039606,9.750786,0.032389,0.218594,-122.049820,0.000077,-0.001719,0.000000,0.000000,0.000000,0.000000
2.310000,0.275026,0.000000,0.001478,0.033437,0.000000,-0.001862,-0.045254,0.308241,0.034108,0.266296,-3.618762,-0.000117,0.000655,0.000000,0.000000,0.000000,0.000000
2.390000,0.115800,0.000000,0.001898,0.034595,0.000000,-0.001745,-0.049186,0.130079,0.033453,0.305406,-1.447274,-0.000130,0.000798,0.000000,0.000000,0.000000,0.000000
-2.010000,1.259327,0.000000,-0.001428,-0.029095,0.000000,-0.002341,0.028422,1.268370,0.040081,-0.050740,-49.083153,0.000101,-0.001068,0.000000,0.000000,0.000000,0.000000
-2.240000,-0.332925,0.000000,-0.001411,-0.032424,0.000000,-0.002442,0.031754,-0.336570,0.041150,-0.056688,13.024518,0.000079,0.000095,0.000000,0.000000,0.000000,0.000000
1.080000,4.805708,0.000000,-0.001126,0.015633,0.000000,-0.002521,-0.017525,4.877407,0.041054,0.042606,-138.596237,0.000045,-0.002509,0.000000,0.000000,0.000000,0.000000
4.530000,4.993884,0.000000,-0.000693,0.065572,0.000000,-0.002566,-0.071222,5.115972,0.043564,0.216980,-116.011444,-0.000096,-0.001605,0.000000,0.000000,0.000000,0.000000
1.810000,-3.937207,0.000000,-0.000111,0.026200,0.000000,-0.002470,-0.029239,-4.084568,0.045169,0.106008,77.829880,-0.000156,0.001763,0.000000,0.000000,0.000000,0.000000
0.400000,-2.040979,0.000000,0.000350,0.005790,0.000000,-0.002314,-0.006286,-2.148414,0.043405,0.026177,35.642155,-0.000057,0.000742,0.000000,0.000000,0.000000,0.000000
4.780000,6.340061,0.000000,0.000750,0.069191,0.000000,-0.002256,-0.082651,6.769928,0.042663,0.385146,-100.366646,-0.000095,-0.000860,0.000000,0.000000,0.000000,0.000000
-5.160000,-14.388176,0.000000,0.001343,-0.074691,0.000000,-0.002161,0.096423,-15.656498,0.043523,-0.492869,211.605453,-0.000035,0.002675,0.000000,0.000000,0.000000,0.000000
-3.430000,2.504179,0.000000,0.001522,-0.049649,0.000000,-0.002126,0.068438,2.775811,0.040848,-0.377730,-34.744606,0.000238,-0.001685,0.000000,0.000000,0.000000,0.000000
3.230000,9.640367,0.000000,0.001783,0.046754,0.000000,-0.002363,-0.063677,10.938344,0.042532,0.374709,-128.416809,0.000034,-0.001415,0.000000,0.000000,0.000000,0.000000
-5.310000,-12.361671,0.000000,0.002335,-0.076862,0.000000,-0.002398,0.119134,-14.382897,0.043947,-0.739732,160.025620,0.000050,0.001032,0.000000,0.000000,0.000000,0.000000
-4.780000,-9.596942,0.000000,-0.002303,-0.069191,0.000000,-0.003393,0.068597,-9.674412,0.048355,-0.122461,374.378601,0.000002,0.006756,0.000000,0.000000,0.000000,0.000000
-5.130000,-0.506626,0.000000,-0.002376,-0.074257,0.000000,-0.003395,0.073599,-0.511618,0.041599,-0.131391,19.798489,0.000189,0.000007,0.000000,0.000000,0.000000,0.000000
-1.080000,5.862386,0.000000,-0.002218,-0.015633,0.000000,-0.003585,0.014029,5.950224,0.041592,-0.034106,-169.081375,0.000150,-0.003294,0.000000,0.000000,0.000000,0.000000
1.300000,3.445056,0.000000,-0.001887,0.018818,0.000000,-0.003735,-0.022253,3.528828,0.044886,0.067795,-80.020866,0.000006,-0.001326,0.000000,0.000000,0.000000,0.000000
2.620000,1.910703,0.000000,-0.001463,0.037925,0.000000,-0.003741,-0.043771,1.978961,0.046212,0.158696,-37.708363,-0.000081,-0.000282,0.000000,0.000000,0.000000,0.000000
-3.270000,-8.525789,0.000000,-0.000991,-0.047333,0.000000,-0.003660,0.053547,-8.965742,0.046494,-0.222984,148.741516,-0.000025,0.002214,0.000000,0.000000,0.000000,0.000000
3.310000,9.524567,0.000000,-0.000783,0.047912,0.000000,-0.003636,-0.058807,10.172411,0.044280,0.274035,-150.809692,0.000034,-0.002118,0.000000,0.000000,0.000000,0.000000
-0.840000,-6.007135,0.000000,-0.000299,-0.012159,0.000000,-0.003669,0.015040,-6.538342,0.046399,-0.076876,88.368988,-0.000083,0.001469,0.000000,0.000000,0.000000,0.000000
-8.390000,-10.928645,0.000000,0.000005,-0.121445,0.000000,-0.003586,0.162432,-12.135843,0.044929,-0.896509,151.903381,0.000210,0.000449,0.000000,0.000000,0.000000,0.000000
-0.670000,11.174720,0.000000,-0.000010,-0.009698,0.000000,-0.003796,0.013719,12.681166,0.044481,-0.080727,-148.877655,0.000277,-0.003038,0.000000,0.000000,0.000000,0.000000
-1.000000,-12.318247,0.000000,-0.001058,-0.014475,0.000000,-0.001870,0.013822,-12.417082,0.035472,-0.024675,480.514008,-0.000198,0.009037,0.000000,0.000000,0.000000,0.000000
-1.920000,-1.331702,0.000000,-0.001012,-0.027792,0.000000,-0.001671,0.027420,-1.342928,0.026435,-0.048951,51.968399,0.000049,0.000835,0.000000,0.000000,0.000000,0.000000
-6.070000,-6.007136,0.000000,-0.000857,-0.087863,0.000000,-0.001720,0.090986,-6.099264,0.025600,-0.221203,173.316483,0.000131,0.002682,0.000000,0.000000,0.000000,0.000000
3.580000,13.968399,0.000000,-0.000903,0.051821,0.000000,-0.001851,-0.056668,14.314103,0.022918,0.172641,-324.591248,0.000118,-0.005684,0.000000,0.000000,0.000000,0.000000
0.240000,-4.834659,0.000000,-0.000519,0.003474,0.000000,-0.001969,-0.004438,-5.014118,0.028602,0.016090,95.542114,-0.000107,0.001863,0.000000,0.000000,0.000000,0.000000
-1.070000,-1.896229,0.000000,-0.000288,-0.015488,0.000000,-0.001861,0.017563,-1.995048,0.026739,-0.073137,33.097801,0.000010,0.000425,0.000000,0.000000,0.000000,0.000000
-5.010000,-5.703160,0.000000,-0.000116,-0.072520,0.000000,-0.001871,0.087438,-6.094419,0.026314,-0.407449,90.351982,0.000121,0.000608,0.000000,0.000000,0.000000,0.000000
-2.140000,4.154333,0.000000,-0.000115,-0.030977,0.000000,-0.001992,0.039138,4.517576,0.025706,-0.200052,-61.057304,0.000191,-0.001698,0.000000,0.000000,0.000000,0.000000
0.110000,3.256881,0.000000,0.000008,0.001592,0.000000,-0.002184,-0.002119,3.613377,0.027404,0.011696,-45.228355,0.000062,-0.000822,0.000000,0.000000,0.000000,0.000000
-0.560000,-0.969827,0.000000,0.000224,-0.008106,0.000000,-0.002246,0.011795,-1.103459,0.028226,-0.069409,12.954676,0.000011,0.000059,0.000000,0.000000,0.000000,0.000000
7.940000,12.303772,0.000000,0.000413,0.114932,0.000000,-0.002257,-0.172267,14.306770,0.028167,1.069644,-159.178619,-0.000195,-0.000121,0.000000,0.000000,0.000000,0.000000
-1.870000,-17.891132,0.000000,-0.000282,-0.027068,0.000000,-0.000884,0.027490,-18.034079,0.025926,-0.049077,697.879395,-0.000267,0.013082,0.000000,0.000000,0.000000,0.000000
-8.440000,-9.510091,0.000000,-0.000293,-0.122169,0.000000,-0.000618,0.124789,-9.586042,0.012844,-0.222777,370.958893,0.000157,0.006397,0.000000,0.000000,0.000000,0.000000
-4.310000,5.978185,0.000000,-0.000572,-0.062387,0.000000,-0.000774,0.064642,6.068873,0.006447,-0.157157,-172.452911,0.000289,-0.003702,0.000000,0.000000,0.000000,0.000000
-2.790000,2.200204,0.000000,-0.000662,-0.040385,0.000000,-0.001064,0.042695,2.254443,0.010149,-0.130071,-51.122498,0.000158,-0.001313,0.000000,0.000000,0.000000,0.000000
-0.250000,3.676656,0.000000,-0.000689,-0.003619,0.000000,-0.001221,0.003256,3.811617,0.011462,-0.011806,-72.628922,0.000081,-0.001405,0.000000,0.000000,0.000000,0.000000
-3.050000,-4.053007,0.000000,-0.000608,-0.044149,0.000000,-0.001302,0.050310,-4.261556,0.012867,-0.209503,70.699142,0.000055,0.000775,0.000000,0.000000,0.000000,0.000000
-4.520000,-2.127829,0.000000,-0.000654,-0.065427,0.000000,-0.001357,0.078223,-2.273728,0.012092,-0.364510,33.708851,0.000168,-0.000349,0.000000,0.000000,0.000000,0.000000
7.130000,16.863405,0.000000,-0.000767,0.103207,0.000000,-0.001526,-0.131856,18.344839,0.012441,0.673981,-247.939728,-0.000010,-0.002871,0.000000,0.000000,0.000000,0.000000
-3.560000,-15.473803,0.000000,-0.000391,-0.051531,0.000000,-0.001516,0.068396,-17.178972,0.015312,-0.377498,215.027832,-0.000140,0.003056,0.000000,0.000000,0.000000,0.000000
-1.650000,-8.279715,0.000000,0.001197,-0.023884,0.000000,0.001061,0.025698,-8.345744,0.004835,-0.045877,322.962067,-0.000088,0.005986,0.000000,0.000000,0.000000,0.000000
-1.760000,-0.159225,0.000000,0.001146,-0.025476,0.000000,0.001149,0.027259,-0.160516,-0.001151,-0.048663,6.211618,0.000071,-0.000025,0.000000,0.000000,0.000000,0.000000
-6.620000,-7.034862,0.000000,0.001086,-0.095825,0.000000,0.001079,0.101343,-7.141844,-0.001126,-0.246384,202.942383,0.000139,0.003176,0.000000,0.000000,0.000000,0.000000
-4.680000,2.808155,0.000000,0.000806,-0.067743,0.000000,0.000940,0.073677,2.877905,-0.004302,-0.224460,-65.260307,0.000254,-0.001849,0.000000,0.000000,0.000000,0.000000
-0.200000,6.484811,0.000000,0.000619,-0.002895,0.000000,0.000686,0.003906,6.723655,-0.002453,-0.014160,-128.116699,0.000137,-0.002461,0.000000,0.000000,0.000000,0.000000
2.590000,4.038532,0.000000,0.000635,0.037490,0.000000,0.000549,-0.042586,4.245555,0.000007,0.177338,-70.433685,-0.000035,-0.000849,0.000000,0.000000,0.000000,0.000000
6.250000,5.833435,0.000000,0.001013,0.090469,0.000000,0.000774,-0.091566,5.879537,0.009358,0.163467,-227.525223,-0.000136,-0.003864,0.000000,0.000000,0.000000,0.000000
-1.060000,-10.581244,0.000000,0.001282,-0.015344,0.000000,0.000910,0.017022,-10.665797,0.013222,-0.030389,412.743042,-0.000156,0.007740,0.000000,0.000000,0.000000,0.000000
1.620000,3.879307,0.000000,0.001316,0.023450,0.000000,0.001066,-0.023146,3.937958,0.005482,0.056271,-111.900887,0.000012,-0.001981,0.000000,0.000000,0.000000,0.000000
-5.630000,-10.494393,0.000000,0.001486,-0.081494,0.000000,0.001053,0.089187,-10.755324,0.007463,-0.271714,243.891235,0.000038,0.003887,0.000000,0.000000,0.000000,0.000000
-2.890000,3.966157,0.000000,0.001337,-0.041833,0.000000,0.001016,0.047975,4.111766,0.003576,-0.173939,-78.348145,0.000208,-0.001961,0.000000,0.000000,0.000000,0.000000
-5.630000,-3.966157,0.000000,0.001320,-0.081494,0.000000,0.000808,0.095690,-4.170367,0.005537,-0.398474,69.186325,0.000179,0.000236,0.000000,0.000000,0.000000,0.000000
-4.480000,1.664628,0.000000,0.001191,-0.064848,0.000000,0.000629,0.079752,1.777514,0.005302,-0.371635,-26.352283,0.000249,-0.001505,0.000000,0.000000,0.000000,0.000000
-6.080000,-2.316004,0.000000,0.001120,-0.088008,0.000000,0.000380,0.113029,-2.520579,0.006806,-0.577747,34.066895,0.000258,-0.000915,0.000000,0.000000,0.000000,0.000000
8.100000,20.525587,0.000000,0.000988,0.117248,0.000000,0.000122,-0.155489,22.784933,0.007721,0.858191,-285.197205,0.000010,-0.003077,0.000000,0.000000,0.000000,0.000000
7.370000,-1.056677,0.000000,0.001461,0.106681,0.000000,0.000112,-0.148988,-1.201440,0.010798,0.876720,14.104982,-0.000426,0.002644,0.000000,0.000000,0.000000,0.000000
6.340000,-1.490927,0.000000,0.001911,0.091772,0.000000,0.000538,-0.135175,-1.736329,0.008154,0.839331,19.318584,-0.000398,0.002631,0.000000,0.000000,0.000000,0.000000
-2.060000,3.546381,0.000000,0.000230,-0.029819,0.000000,-0.000309,0.030825,3.573982,0.022807,-0.055030,-138.305313,0.000152,-0.002773,0.000000,0.000000,0.000000,0.000000
0.410000,3.575331,0.000000,0.000205,0.005935,0.000000,-0.000461,-0.005867,3.603095,0.025579,0.010473,-139.431915,0.000052,-0.002607,0.000000,0.000000,0.000000,0.000000
3.260000,4.125382,0.000000,0.000501,0.047189,0.000000,-0.000513,-0.048823,4.187048,0.028186,0.118698,-118.979027,-0.000053,-0.001927,0.000000,0.000000,0.000000,0.000000
-1.410000,-6.759837,0.000000,0.000933,-0.020410,0.000000,-0.000460,0.022939,-6.929025,0.030113,-0.069885,157.124817,-0.000069,0.002790,0.000000,0.000000,0.000000,0.000000
-1.010000,0.579001,0.000000,0.001159,-0.014620,0.000000,-0.000391,0.017535,0.598647,0.027323,-0.063575,-11.407001,0.000059,-0.000393,0.000000,0.000000,0.000000,0.000000
1.870000,4.168808,0.000000,0.001411,0.027068,0.000000,-0.000450,-0.029647,4.380619,0.027716,0.123456,-72.674400,0.000003,-0.001041,0.000000,0.000000,0.000000,0.000000
0.020000,-2.677880,0.000000,0.001796,0.000290,0.000000,-0.000452,0.001819,-2.863402,0.028758,-0.008478,42.450981,-0.000049,0.000783,0.000000,0.000000,0.000000,0.000000
-5.810000,-8.438940,0.000000,0.002114,-0.084100,0.000000,-0.000403,0.109332,-9.183652,0.027975,-0.558852,124.121681,0.000122,0.000837,0.000000,0.000000,0.000000,0.000000
-8.680000,-4.154333,0.000000,0.002197,-0.125643,0.000000,-0.000525,0.170979,-4.615326,0.027138,-0.943681,57.769665,0.000375,-0.001460,0.000000,0.000000,0.000000,0.000000
5.780000,20.930887,0.000000,0.002175,0.083666,0.000000,-0.000900,-0.115388,23.755650,0.028598,0.679001,-278.892792,0.000137,-0.003441,0.000000,0.000000,0.000000,0.000000
-5.120000,-6.875637,0.000000,-0.002159,-0.074112,0.000000,-0.003210,0.073780,-6.931425,0.046584,-0.131715,268.230957,0.000068,0.004729,0.000000,0.000000,0.000000,0.000000
-0.860000,6.166361,0.000000,-0.002249,-0.012449,0.000000,-0.003278,0.010444,6.214426,0.041855,-0.018644,-240.484711,0.000146,-0.004613,0.000000,0.000000,0.000000,0.000000
-0.740000,0.173700,0.000000,-0.001870,-0.010712,0.000000,-0.003423,0.009246,0.174872,0.046468,-0.022478,-4.969169,0.000028,-0.000146,0.000000,0.000000,0.000000,0.000000
0.750000,2.156779,0.000000,-0.001500,0.010856,0.000000,-0.003452,-0.013281,2.208454,0.046614,0.040461,-50.079617,0.000006,-0.000839,0.000000,0.000000,0.000000,0.000000
7.300000,9.481142,0.000000,-0.001075,0.105668,0.000000,-0.003457,-0.118623,9.828084,0.047452,0.430079,-187.270416,-0.000135,-0.002381,0.000000,0.000000,0.000000,0.000000
-2.960000,-14.851377,0.000000,-0.000368,-0.042846,0.000000,-0.003323,0.049082,-15.616262,0.049834,-0.204389,259.073486,-0.000163,0.004357,0.000000,0.000000,0.000000,0.000000
0.940000,5.645260,0.000000,-0.000112,0.013607,0.000000,-0.003160,-0.016567,6.027809,0.045476,0.077199,-89.364456,0.000070,-0.001491,0.000000,0.000000,0.000000,0.000000
-0.850000,-2.591030,0.000000,0.000311,-0.012304,0.000000,-0.003230,0.015998,-2.822358,0.046968,-0.081774,38.145592,-0.000010,0.000504,0.000000,0.000000,0.000000,0.000000
-8.470000,-11.029970,0.000000,0.000659,-0.122603,0.000000,-0.003219,0.164856,-12.248837,0.046464,-0.909888,153.317688,0.000214,0.000441,0.000000,0.000000,0.000000,0.000000
6.140000,21.148012,0.000000,0.000689,0.088877,0.000000,-0.003433,-0.124870,24.001690,0.046023,0.734797,-281.781281,0.000116,-0.003349,0.000000,0.000000,0.000000,0.000000
9.100000,4.284608,0.000000,0.001336,0.131723,0.000000,-0.003550,-0.196138,4.977566,0.049372,1.217864,-55.380924,-0.000437,0.002252,0.000000,0.000000,0.000000,0.000000
-4.330000,-4.878084,0.000000,-0.001638,-0.062677,0.000000,-0.002719,0.062610,-4.918033,0.047447,-0.111773,190.317108,0.000077,0.003297,0.000000,0.000000,0.000000,0.000000
-5.890000,-2.258104,0.000000,-0.001694,-0.085258,0.000000,-0.002796,0.085560,-2.277123,0.044150,-0.152745,88.119690,0.000188,0.001249,0.000000,0.000000,0.000000,0.000000
-5.560000,0.477675,0.000000,-0.001542,-0.080481,0.000000,-0.002984,0.082550,0.483564,0.042901,-0.200694,-13.740936,0.000232,-0.000805,0.000000,0.000000,0.000000,0.000000
-13.010000,-10.783895,0.000000,-0.001385,-0.188320,0.000000,-0.003216,0.200918,-11.053192,0.043706,-0.612107,250.645798,0.000334,0.003092,0.000000,0.000000,0.000000,0.000000
1.660000,21.234863,0.000000,-0.001576,0.024029,0.000000,-0.003550,-0.028455,22.015179,0.040614,0.103165,-419.490845,0.000339,-0.007670,0.000000,0.000000,0.000000,0.000000
2.730000,1.548828,0.000000,-0.001131,0.039517,0.000000,-0.003889,-0.046967,1.625712,0.048284,0.195583,-26.970531,-0.000097,0.000033,0.000000,0.000000,0.000000,0.000000
0.810000,-2.779205,0.000000,-0.000649,0.011725,0.000000,-0.003792,-0.014943,-2.972035,0.048252,0.069634,44.061497,-0.000097,0.001023,0.000000,0.000000,0.000000,0.000000
2.590000,2.576555,0.000000,-0.000255,0.037490,0.000000,-0.003696,-0.047867,2.799614,0.047229,0.244673,-37.838196,-0.000076,-0.000057,0.000000,0.000000,0.000000,0.000000
-3.600000,-8.960041,0.000000,0.000212,-0.052110,0.000000,-0.003619,0.069977,-9.950741,0.047285,-0.386225,124.552628,0.000001,0.001314,0.000000,0.000000,0.000000,0.000000
4.850000,12.231397,0.000000,0.000418,0.070204,0.000000,-0.003620,-0.098814,13.880219,0.045972,0.581470,-162.954590,-0.000004,-0.001515,0.000000,0.000000,0.000000,0.000000
-4.830000,-6.079511,0.000000,-0.001451,-0.069914,0.000000,-0.002396,0.070197,-6.128868,0.041468,-0.125318,237.173813,0.000074,0.004155,0.000000,0.000000,0.000000,0.000000
0.430000,7.613863,0.000000,-0.001541,0.006224,0.000000,-0.002470,-0.007951,7.673523,0.037314,0.014194,-296.948608,0.000124,-0.005592,0.000000,0.000000,0.000000,0.000000
-3.170000,-5.211009,0.000000,-0.001133,-0.045886,0.000000,-0.002593,0.046800,-5.291620,0.042906,-0.113779,150.366516,0.000026,0.002550,0.000000,0.000000,0.000000,0.000000
-3.870000,-1.013251,0.000000,-0.000902,-0.056018,0.000000,-0.002619,0.059239,-1.040042,0.040356,-0.180473,23.584320,0.000140,-0.000046,0.000000,0.000000,0.000000,0.000000
-1.650000,3.213456,0.000000,-0.000711,-0.023884,0.000000,-0.002760,0.025752,3.329842,0.040402,-0.093368,-63.448883,0.000132,-0.001454,0.000000,0.000000,0.000000,0.000000
1.440000,4.472783,0.000000,-0.000427,0.020844,0.000000,-0.002892,-0.024578,4.699872,0.041856,0.102348,-77.970787,0.000022,-0.001197,0.000000,0.000000,0.000000,0.000000
1.820000,0.550051,0.000000,-0.000013,0.026345,0.000000,-0.002915,-0.031830,0.584721,0.043053,0.148325,-8.668696,-0.000075,0.000239,0.000000,0.000000,0.000000,0.000000
4.830000,4.356983,0.000000,0.000416,0.069914,0.000000,-0.002839,-0.088134,4.736515,0.042814,0.450499,-64.016373,-0.000149,0.000006,0.000000,0.000000,0.000000,0.000000
-0.940000,-8.352090,0.000000,0.000975,-0.013607,0.000000,-0.002691,0.019502,-9.275927,0.042808,-0.107637,116.106026,-0.000123,0.001907,0.000000,0.000000,0.000000,0.000000
2.920000,5.587359,0.000000,0.001296,0.042267,0.000000,-0.002568,-0.058013,6.338069,0.040900,0.341378,-74.409317,-0.000037,-0.000489,0.000000,0.000000,0.000000,0.000000
-1.680000,-6.658512,0.000000,0.001788,-0.024318,0.000000,-0.002532,0.039270,-7.749265,0.041389,-0.243838,86.219139,-0.000040,0.000974,0.000000,0.000000,0.000000,0.000000
1.090000,-0.188175,0.000000,-0.001617,0.015778,0.000000,-0.002596,-0.017709,-0.190713,0.043070,0.031615,7.380183,-0.000051,0.000223,0.000000,0.000000,0.000000,0.000000
-12.680000,-19.932112,0.000000,-0.001471,-0.183543,0.000000,-0.002544,0.186423,-20.091667,0.042846,-0.332808,777.503662,0.000124,0.013821,0.000000,0.000000,0.000000,0.000000
-12.440000,0.347401,0.000000,-0.001722,-0.180069,0.000000,-0.002668,0.186504,0.351814,0.029025,-0.453426,-9.997136,0.000511,-0.001441,0.000000,0.000000,0.000000,0.000000
-4.460000,11.551069,0.000000,-0.001973,-0.064559,0.000000,-0.003179,0.067267,11.836617,0.030466,-0.204934,-268.410980,0.000405,-0.005634,0.000000,0.000000,0.000000,0.000000
4.410000,12.839348,0.000000,-0.001878,0.063835,0.000000,-0.003584,-0.073026,13.310744,0.036100,0.264764,-253.631165,0.000054,-0.004076,0.000000,0.000000,0.000000,0.000000
-2.120000,-9.452191,0.000000,-0.001405,-0.030687,0.000000,-0.003638,0.033835,-9.939175,0.040176,-0.140895,164.890732,-0.000097,0.002749,0.000000,0.000000,0.000000,0.000000
1.080000,4.632008,0.000000,-0.001228,0.015633,0.000000,-0.003541,-0.020362,4.946318,0.037428,0.094883,-73.330971,0.000039,-0.001137,0.000000,0.000000,0.000000,0.000000
-3.400000,-6.484811,0.000000,-0.000921,-0.049215,0.000000,-0.003580,0.061244,-7.057119,0.038564,-0.313049,95.380524,0.000032,0.000961,0.000000,0.000000,0.000000,0.000000
-9.220000,-8.424465,0.000000,-0.000813,-0.133460,0.000000,-0.003612,0.177407,-9.354802,0.037603,-0.979161,117.093330,0.000303,-0.000433,0.000000,0.000000,0.000000,0.000000
-4.210000,7.251988,0.000000,-0.000955,-0.060940,0.000000,-0.003914,0.084936,8.229509,0.038036,-0.499806,-96.614937,0.000385,-0.003181,0.000000,0.000000,0.000000,0.000000
0.130000,6.282161,0.000000,-0.000895,0.001882,0.000000,-0.004300,-0.004177,7.303385,0.041217,0.025936,-81.258232,0.000126,-0.001463,0.000000,0.000000,0.000000,0.000000
-7.180000,2.822630,0.000000,-0.000226,-0.103931,0.000000,-0.000730,0.106236,2.844526,0.021673,-0.189656,-110.076950,0.000341,-0.002595,0.000000,0.000000,0.000000,0.000000
-1.650000,8.004688,0.000000,-0.000454,-0.023884,0.000000,-0.001071,0.023989,8.067743,0.024267,-0.042827,-312.204041,0.000217,-0.006023,0.000000,0.000000,0.000000,0.000000
-2.740000,-1.577778,0.000000,-0.000232,-0.039662,0.000000,-0.001288,0.041233,-1.602804,0.030290,-0.100245,45.545219,0.000081,0.000602,0.000000,0.000000,0.000000,0.000000
1.330000,5.891335,0.000000,-0.000064,0.019252,0.000000,-0.001369,-0.020760,6.036212,0.029688,0.063248,-136.879105,0.000058,-0.002422,0.000000,0.000000,0.000000,0.000000
