-0.000000,0.000000,0.951464,0.129959,-0.000000,ovf,-0.000000,ovf,0.000003,-0.061451,-0.000000,-0.000000,0.000000,ovf,-251196.359375,ovf,-0.000000,ovf
-2.550000,3.256881,0.000000,-0.001634,-0.036911,0.000000,-0.002858,0.036891,3.305234,0.036801,-0.089688,-93.921425,0.000162,-0.002038,0.000000,0.000000,0.000000,0.000000
-1.480000,1.548828,0.000000,-0.001405,-0.021423,0.000000,-0.003020,0.021515,1.585747,0.038839,-0.065547,-35.958923,0.000088,-0.000854,0.000000,0.000000,0.000000,0.000000
-3.630000,-3.112131,0.000000,-0.001139,-0.052544,0.000000,-0.003108,0.057127,-3.228598,0.039693,-0.207118,61.519699,0.000093,0.000606,0.000000,0.000000,0.000000,0.000000
-6.950000,-4.805707,0.000000,-0.000977,-0.100601,0.000000,-0.003201,0.115114,-5.054349,0.039087,-0.479361,83.851570,0.000216,0.000290,0.000000,0.000000,0.000000,0.000000
-18.760000,-17.095007,0.000000,-0.000966,-0.271551,0.000000,-0.003417,0.326771,-18.264854,0.038797,-1.522714,270.783112,0.000538,0.001008,0.000000,0.000000,0.000000,0.000000
-5.960000,18.528032,0.000000,-0.001469,-0.086271,0.000000,-0.003955,0.107542,20.154217,0.037789,-0.549701,-272.394379,0.000672,-0.006647,0.000000,0.000000,0.000000,0.000000
11.830000,0.796127,0.000000,-0.001220,0.171240,0.000000,-0.001720,-0.176530,0.801937,0.022323,0.315146,-31.033226,-0.000464,0.000277,0.000000,0.000000,0.000000,0.000000
-11.080000,-33.162285,0.000000,-0.000703,-0.160383,0.000000,-0.001256,0.163496,-33.426556,0.022046,-0.291878,1293.534790,-0.000190,0.023703,0.000000,0.000000,0.000000,0.000000
-6.110000,7.194087,0.000000,-0.001176,-0.088442,0.000000,-0.001066,0.091257,7.303595,-0.001657,-0.221864,-207.538712,0.000385,-0.004574,0.000000,0.000000,0.000000,0.000000
-8.940000,-4.096431,0.000000,-0.001422,-0.129407,0.000000,-0.001452,0.137558,-4.197996,0.002917,-0.419077,95.195107,0.000292,0.000677,0.000000,0.000000,0.000000,0.000000
-7.170000,2.562079,0.000000,-0.001807,-0.103786,0.000000,-0.001744,0.113329,2.656709,0.002239,-0.410886,-50.622581,0.000356,-0.002071,0.000000,0.000000,0.000000,0.000000
-5.070000,3.039755,0.000000,-0.002126,-0.073388,0.000000,-0.002100,0.082342,3.196074,0.004311,-0.342890,-53.022820,0.000283,-0.001928,0.000000,0.000000,0.000000,0.000000
-0.740000,6.267686,0.000000,-0.002369,-0.010712,0.000000,-0.002383,0.010075,6.696251,0.006238,-0.046946,-99.274361,0.000154,-0.002003,0.000000,0.000000,0.000000,0.000000
-10.050000,-13.476249,0.000000,-0.002443,-0.145474,0.000000,-0.002536,0.181386,-14.660004,0.008242,-0.927154,198.137314,0.000213,0.001247,0.000000,0.000000,0.000000,0.000000
-3.840000,8.988992,0.000000,-0.002929,-0.055584,0.000000,-0.002749,0.070423,9.980146,0.006994,-0.388683,-124.920685,0.000379,-0.003419,0.000000,0.000000,0.000000,0.000000
0.210000,5.862385,0.000000,-0.003173,0.003040,0.000000,-0.003128,-0.008797,6.656033,0.010413,0.051768,-78.142227,0.000102,-0.001333,0.000000,0.000000,0.000000,0.000000
10.790000,16.110704,0.000000,0.000000,0.156186,0.000000,0.000000,-0.157116,16.142679,0.000000,0.141900,-1234.793579,-0.000120,-0.022995,0.000000,0.000000,0.000000,0.000000
-7.440000,-26.387972,0.000000,0.000423,-0.107694,0.000000,0.000120,0.108761,-26.440651,0.022995,-0.098228,2022.510864,-0.000206,0.038073,0.000000,0.000000,0.000000,0.000000
-5.480000,2.837105,0.000000,-0.000019,-0.079323,0.000000,0.000326,0.080774,2.854952,-0.015079,-0.127476,-124.973969,0.000273,-0.002782,0.000000,0.000000,0.000000,0.000000
3.970000,13.678900,0.000000,-0.000358,0.057466,0.000000,0.000053,-0.060029,13.852798,-0.012297,0.134003,-428.711731,0.000099,-0.007750,0.000000,0.000000,0.000000,0.000000
0.010000,-5.732111,0.000000,-0.000250,0.000145,0.000000,-0.000047,-0.000420,-5.855427,-0.004547,0.001201,141.543762,-0.000112,0.002698,0.000000,0.000000,0.000000,0.000000
0.610000,0.868502,0.000000,-0.000325,0.008830,0.000000,0.000066,-0.010062,0.897424,-0.007245,0.034703,-17.976555,-0.000010,-0.000251,0.000000,0.000000,0.000000,0.000000
1.560000,1.375127,0.000000,-0.000376,0.022581,0.000000,0.000076,-0.026190,1.439598,-0.006993,0.104770,-24.860758,-0.000044,-0.000187,0.000000,0.000000,0.000000,0.000000
-1.340000,-4.197757,0.000000,-0.000387,-0.019397,0.000000,0.000119,0.022630,-4.460444,-0.006806,-0.102055,68.329918,-0.000023,0.001018,0.000000,0.000000,0.000000,0.000000
1.390000,3.951682,0.000000,-0.000526,0.020120,0.000000,0.000142,-0.025773,4.274466,-0.007824,0.128223,-59.355297,0.000011,-0.000779,0.000000,0.000000,0.000000,0.000000
4.740000,4.849133,0.000000,-0.000551,0.068612,0.000000,0.000131,-0.090937,5.348904,-0.007045,0.490740,-68.475113,-0.000145,0.000032,0.000000,0.000000,0.000000,0.000000
0.290000,-6.441386,0.000000,-0.000439,0.004198,0.000000,0.000276,-0.006447,-7.258732,-0.007078,0.037231,86.836319,-0.000155,0.001745,0.000000,0.000000,0.000000,0.000000
-0.760000,-1.519878,0.000000,-0.000517,-0.011001,0.000000,0.000430,0.015471,-1.752747,-0.008823,-0.094556,19.811613,0.000009,0.000116,0.000000,0.000000,0.000000,0.000000
-0.200000,0.810601,0.000000,-0.000641,-0.002895,0.000000,0.000421,0.003541,0.961118,-0.008939,-0.022700,-10.358044,0.000028,-0.000258,0.000000,0.000000,0.000000,0.000000
-1.860000,-2.402854,0.000000,-0.000746,-0.026924,0.000000,0.000394,0.043906,-2.922432,-0.008681,-0.292975,30.256334,0.000063,-0.000219,0.000000,0.000000,0.000000,0.000000
0.360000,3.213456,0.000000,-0.000925,0.005211,0.000000,0.000330,-0.011014,4.028856,-0.008462,0.076025,-40.323101,0.000046,-0.000557,0.000000,0.000000,0.000000,0.000000
1.490000,2.417329,0.000000,0.002697,0.021568,0.000000,0.002627,-0.019630,2.436728,-0.011119,0.035045,-94.296059,-0.000007,-0.001690,0.000000,0.000000,0.000000,0.000000
-6.800000,-11.999796,0.000000,0.002448,-0.098430,0.000000,0.002634,0.103288,-12.095100,-0.009430,-0.184394,468.053986,0.000050,0.008367,0.000000,0.000000,0.000000,0.000000
-5.890000,1.317228,0.000000,0.002047,-0.085258,0.000000,0.002584,0.091298,1.337692,-0.017797,-0.221962,-38.011806,0.000272,-0.001336,0.000000,0.000000,0.000000,0.000000
-1.580000,6.238736,0.000000,0.001704,-0.022871,0.000000,0.002312,0.026413,6.394011,-0.016461,-0.080469,-144.992691,0.000192,-0.002961,0.000000,0.000000,0.000000,0.000000
-10.070000,-12.289296,0.000000,0.001568,-0.145764,0.000000,0.002120,0.163729,-12.741553,-0.013500,-0.593618,242.785477,0.000201,0.002997,0.000000,0.000000,0.000000,0.000000
6.090000,23.391642,0.000000,0.001067,0.088153,0.000000,0.001918,-0.100625,24.592497,-0.016497,0.419027,-407.989075,0.000193,-0.006597,0.000000,0.000000,0.000000,0.000000
0.980000,-7.396739,0.000000,0.001277,0.014186,0.000000,0.001725,-0.015589,-7.901757,-0.009900,0.072643,117.146416,-0.000192,0.002427,0.000000,0.000000,0.000000,0.000000
-8.010000,-13.013047,0.000000,0.001275,-0.115945,0.000000,0.001917,0.148653,-14.156356,-0.012327,-0.759840,191.330276,0.000134,0.001563,0.000000,0.000000,0.000000,0.000000
1.740000,14.113151,0.000000,0.000900,0.025187,0.000000,0.001783,-0.032481,15.668055,-0.013890,0.179273,-196.115784,0.000209,-0.003231,0.000000,0.000000,0.000000,0.000000
-6.100000,-11.348420,0.000000,0.000944,-0.088298,0.000000,0.001574,0.126362,-12.881885,-0.010658,-0.743580,151.234100,0.000098,0.000858,0.000000,0.000000,0.000000,0.000000
-5.450000,0.940877,0.000000,0.000664,-0.078889,0.000000,0.001477,0.119670,1.094745,-0.011517,-0.743058,-12.180243,0.000344,-0.002242,0.000000,0.000000,0.000000,0.000000
-9.520000,-11.261570,0.000000,0.001010,-0.137802,0.000000,0.001048,0.142128,-11.351117,-0.002444,-0.253731,439.263458,0.000169,0.007635,0.000000,0.000000,0.000000,0.000000
-3.030000,9.394292,0.000000,0.000634,-0.043859,0.000000,0.000879,0.045556,9.469234,-0.010079,-0.081328,-366.438690,0.000302,-0.007173,0.000000,0.000000,0.000000,0.000000
-4.540000,-2.185729,0.000000,0.000497,-0.065717,0.000000,0.000577,0.069241,-2.218893,-0.002906,-0.168339,63.051983,0.000145,0.000752,0.000000,0.000000,0.000000,0.000000
-0.420000,5.963710,0.000000,0.000291,-0.006080,0.000000,0.000432,0.006847,6.111802,-0.003658,-0.020861,-138.593201,0.000134,-0.002682,0.000000,0.000000,0.000000,0.000000
4.950000,7.773088,0.000000,0.000275,0.071651,0.000000,0.000298,-0.079321,8.059376,-0.000976,0.287586,-153.568359,-0.000062,-0.002125,0.000000,0.000000,0.000000,0.000000
0.050000,-7.092762,0.000000,0.000497,0.000724,0.000000,0.000361,-0.000262,-7.456888,0.001149,0.001093,123.709648,-0.000142,0.002349,0.000000,0.000000,0.000000,0.000000
0.280000,0.332926,0.000000,0.000509,0.004053,0.000000,0.000502,-0.004280,0.355552,-0.001200,0.019944,-5.271193,-0.000005,-0.000050,0.000000,0.000000,0.000000,0.000000
-4.720000,-7.237512,0.000000,0.000535,-0.068322,0.000000,0.000507,0.087322,-7.873729,-0.001150,-0.446345,106.417412,0.000087,0.000808,0.000000,0.000000,0.000000,0.000000
-6.720000,-2.895005,0.000000,0.000352,-0.097272,0.000000,0.000420,0.130567,-3.213892,-0.001958,-0.720635,40.228031,0.000292,-0.001189,0.000000,0.000000,0.000000,0.000000
5.130000,17.152906,0.000000,0.000088,0.074257,0.000000,0.000128,-0.105020,19.471071,-0.000769,0.617992,-228.591537,0.000084,-0.002655,0.000000,0.000000,0.000000,0.000000
-6.220000,-0.188175,0.000000,0.001177,-0.090035,0.000000,0.001058,0.093407,-0.189835,0.004130,-0.166753,7.346185,0.000249,-0.000307,0.000000,0.000000,0.000000,0.000000
-0.410000,8.409989,0.000000,0.000946,-0.005935,0.000000,0.000809,0.007045,8.476713,0.004437,-0.012577,-328.030304,0.000179,-0.006245,0.000000,0.000000,0.000000,0.000000
-6.170000,-8.337615,0.000000,0.001052,-0.089311,0.000000,0.000630,0.094495,-8.464810,0.010681,-0.229736,240.535767,0.000095,0.003945,0.000000,0.000000,0.000000,0.000000
-2.880000,4.762283,0.000000,0.000894,-0.041688,0.000000,0.000535,0.045768,4.880019,0.006737,-0.139433,-110.660904,0.000216,-0.002480,0.000000,0.000000,0.000000,0.000000
-1.910000,1.404078,0.000000,0.000892,-0.027647,0.000000,0.000319,0.031716,1.455120,0.009217,-0.114988,-27.726753,0.000113,-0.000831,0.000000,0.000000,0.000000,0.000000
5.240000,10.349643,0.000000,0.000938,0.075849,0.000000,0.000206,-0.086558,10.879781,0.010048,0.360449,-180.495361,-0.000028,-0.002441,0.000000,0.000000,0.000000,0.000000
2.760000,-3.589806,0.000000,0.001300,0.039951,0.000000,0.000234,-0.046676,-3.836328,0.012489,0.217507,56.874954,-0.000199,0.001670,0.000000,0.000000,0.000000,0.000000
-1.170000,-5.688685,0.000000,0.001564,-0.016936,0.000000,0.000433,0.023461,-6.190167,0.010819,-0.119922,83.663223,-0.000053,0.001257,0.000000,0.000000,0.000000,0.000000
-0.500000,0.969827,0.000000,0.001672,-0.007238,0.000000,0.000486,0.011916,1.074886,0.009563,-0.065770,-13.454267,0.000053,-0.000435,0.000000,0.000000,0.000000,0.000000
-2.600000,-3.039755,0.000000,0.001820,-0.037635,0.000000,0.000434,0.055867,-3.452712,0.009998,-0.328750,40.535046,0.000086,-0.000121,0.000000,0.000000,0.000000,0.000000
-2.130000,-1.042202,0.000000,-0.000570,-0.030832,0.000000,-0.001114,0.031042,-1.051078,0.023674,-0.055417,40.674423,0.000064,0.000620,0.000000,0.000000,0.000000,0.000000
-3.720000,-2.301529,0.000000,-0.000596,-0.053847,0.000000,-0.001178,0.054523,-2.320400,0.023053,-0.097336,89.794426,0.000103,0.001436,0.000000,0.000000,0.000000,0.000000
0.740000,6.455861,0.000000,-0.000545,0.010712,0.000000,-0.001282,-0.011771,6.553273,0.021617,0.028618,-186.217575,0.000092,-0.003451,0.000000,0.000000,0.000000,0.000000
-2.800000,-5.124159,0.000000,-0.000288,-0.040530,0.000000,-0.001374,0.043252,-5.252364,0.025069,-0.131769,119.104309,0.000017,0.001905,0.000000,0.000000,0.000000,0.000000
-2.510000,0.419776,0.000000,-0.000195,-0.036332,0.000000,-0.001391,0.040159,0.434062,0.023163,-0.145602,-8.270893,0.000117,-0.000554,0.000000,0.000000,0.000000,0.000000
1.160000,5.312335,0.000000,-0.000090,0.016791,0.000000,-0.001508,-0.019506,5.583494,0.023717,0.081228,-92.630066,0.000053,-0.001533,0.000000,0.000000,0.000000,0.000000
-2.640000,-5.500510,0.000000,0.000172,-0.038214,0.000000,-0.001561,0.046357,-5.877966,0.025251,-0.216018,87.142990,0.000014,0.001069,0.000000,0.000000,0.000000,0.000000
-13.130000,-15.184301,0.000000,0.000272,-0.190057,0.000000,-0.001575,0.241367,-16.520645,0.024182,-1.233749,223.284821,0.000340,0.000889,0.000000,0.000000,0.000000,0.000000
6.030000,27.734150,0.000000,-0.000072,0.087284,0.000000,-0.001915,-0.116834,30.786777,0.023293,0.644838,-385.355652,0.000266,-0.005554,0.000000,0.000000,0.000000,0.000000
6.260000,0.332926,0.000000,0.000391,0.090614,0.000000,-0.002181,-0.127752,0.375185,0.028848,0.751756,-4.404694,-0.000339,0.001960,0.000000,0.000000,0.000000,0.000000
-4.610000,-15.734352,0.000000,0.000864,-0.066730,0.000000,-0.001842,0.101680,-18.302658,0.026887,-0.631355,203.637283,-0.000071,0.002144,0.000000,0.000000,0.000000,0.000000
3.730000,7.092762,0.000000,-0.000568,0.053992,0.000000,-0.001098,-0.055808,7.148597,0.023104,0.099630,-276.635101,-0.000015,-0.004973,0.000000,0.000000,0.000000,0.000000
-1.210000,-7.150663,0.000000,-0.000366,-0.017515,0.000000,-0.001083,0.017559,-7.208240,0.028077,-0.031346,278.943115,-0.000089,0.005206,0.000000,0.000000,0.000000,0.000000
-1.310000,-0.144750,0.000000,-0.000198,-0.018962,0.000000,-0.000994,0.019623,-0.147737,0.022870,-0.047706,4.198101,0.000050,-0.000059,0.000000,0.000000,0.000000,0.000000
-1.650000,-0.492151,0.000000,-0.000036,-0.023884,0.000000,-0.001045,0.025632,-0.505368,0.022930,-0.078089,11.459895,0.000060,0.000006,0.000000,0.000000,0.000000,0.000000
-3.700000,-2.967380,0.000000,0.000110,-0.053558,0.000000,-0.001104,0.059641,-3.077900,0.022924,-0.216233,58.648209,0.000103,0.000526,0.000000,0.000000,0.000000,0.000000
-0.560000,4.545158,0.000000,0.000165,-0.008106,0.000000,-0.001207,0.009557,4.776961,0.022398,-0.039799,-79.249710,0.000116,-0.001609,0.000000,0.000000,0.000000,0.000000
-0.890000,-0.477676,0.000000,0.000358,-0.012883,0.000000,-0.001323,0.015990,-0.512056,0.024007,-0.074510,7.591422,0.000033,-0.000055,0.000000,0.000000,0.000000,0.000000
-4.270000,-4.892559,0.000000,0.000537,-0.061808,0.000000,-0.001357,0.079064,-5.324564,0.024062,-0.404137,71.964149,0.000113,0.000270,0.000000,0.000000,0.000000,0.000000
-3.890000,0.550051,0.000000,0.000577,-0.056308,0.000000,-0.001470,0.076080,0.608389,0.023793,-0.419906,-7.615153,0.000217,-0.001281,0.000000,0.000000,0.000000,0.000000
-0.980000,4.212233,0.000000,0.000636,-0.014186,0.000000,-0.001687,0.020986,4.778916,0.025073,-0.123495,-56.104759,0.000147,-0.001394,0.000000,0.000000,0.000000,0.000000
0.680000,7.830989,0.000000,-0.000596,0.009843,0.000000,-0.001183,-0.010627,7.892634,0.025525,0.018971,-305.427704,0.000120,-0.005729,0.000000,0.000000,0.000000,0.000000
-2.690000,-4.878084,0.000000,-0.000507,-0.038938,0.000000,-0.001303,0.039349,-4.917663,0.031254,-0.070247,190.302795,0.000013,0.003424,0.000000,0.000000,0.000000,0.000000
-6.580000,-5.630785,0.000000,-0.000352,-0.095246,0.000000,-0.001316,0.099233,-5.717316,0.027830,-0.241255,162.463058,0.000160,0.002417,0.000000,0.000000,0.000000,0.000000
0.470000,10.204893,0.000000,-0.000382,0.006803,0.000000,-0.001476,-0.007723,10.457032,0.025413,0.023529,-237.127075,0.000177,-0.004431,0.000000,0.000000,0.000000,0.000000
-1.250000,-2.489704,0.000000,-0.000097,-0.018094,0.000000,-0.001653,0.020000,-2.582950,0.029844,-0.072513,49.217125,0.000005,0.000744,0.000000,0.000000,0.000000,0.000000
-0.940000,0.448726,0.000000,0.000111,-0.013607,0.000000,-0.001658,0.015850,0.469963,0.029100,-0.066004,-7.796671,0.000052,-0.000328,0.000000,0.000000,0.000000,0.000000
-2.480000,-2.229154,0.000000,0.000332,-0.035898,0.000000,-0.001710,0.043753,-2.383517,0.029427,-0.203885,35.336510,0.000073,0.000118,0.000000,0.000000,0.000000,0.000000
-7.580000,-7.382263,0.000000,0.000489,-0.109721,0.000000,-0.001783,0.139763,-8.033433,0.029309,-0.714400,108.575890,0.000226,0.000123,0.000000,0.000000,0.000000,0.000000
1.480000,13.114373,0.000000,0.000432,0.021423,0.000000,-0.002009,-0.028074,14.556112,0.029186,0.154950,-182.197708,0.000199,-0.003031,0.000000,0.000000,0.000000,0.000000
0.010000,-2.127829,0.000000,0.000759,0.000145,0.000000,-0.002208,0.000870,-2.418681,0.032217,-0.005120,28.395462,-0.000044,0.000529,0.000000,0.000000,0.000000,0.000000
0.590000,0.839551,0.000000,0.001029,0.008540,0.000000,-0.002164,-0.011300,0.972712,0.031687,0.070161,-10.822490,-0.000012,-0.000016,0.000000,0.000000,0.000000,0.000000
-2.880000,-9.785117,0.000000,-0.000968,-0.041688,0.000000,-0.001680,0.041767,-9.863701,0.031160,-0.074564,381.703644,-0.000074,0.007026,0.000000,0.000000,0.000000,0.000000
-3.780000,-1.302752,0.000000,-0.001006,-0.054716,0.000000,-0.001606,0.054993,-1.313689,0.024134,-0.098175,50.836899,0.000124,0.000684,0.000000,0.000000,0.000000,0.000000
2.740000,9.437716,0.000000,-0.000947,0.039662,0.000000,-0.001730,-0.042465,9.580422,0.023450,0.103241,-272.236938,0.000066,-0.004877,0.000000,0.000000,0.000000,0.000000
4.140000,2.026503,0.000000,-0.000589,0.059927,0.000000,-0.001797,-0.065042,2.075621,0.028326,0.198153,-47.067455,-0.000137,-0.000346,0.000000,0.000000,0.000000,0.000000
0.350000,-5.486034,0.000000,-0.000172,0.005066,0.000000,-0.001660,-0.005822,-5.689562,0.028673,0.021108,108.412445,-0.000123,0.002111,0.000000,0.000000,0.000000,0.000000
-0.100000,-0.651376,0.000000,0.000074,-0.001448,0.000000,-0.001537,0.001758,-0.686419,0.026562,-0.007323,11.387685,-0.000008,0.000192,0.000000,0.000000,0.000000,0.000000
3.660000,5.442610,0.000000,0.000302,0.052979,0.000000,-0.001529,-0.063615,5.812450,0.026370,0.296437,-86.171684,-0.000062,-0.000830,0.000000,0.000000,0.000000,0.000000
-1.430000,-7.367788,0.000000,0.000692,-0.020699,0.000000,-0.001467,0.027128,-8.017627,0.027200,-0.138663,108.362251,-0.000078,0.001678,0.000000,0.000000,0.000000,0.000000
-3.940000,-3.633232,0.000000,0.000870,-0.057032,0.000000,-0.001388,0.077440,-4.035923,0.025522,-0.427413,50.517319,0.000133,-0.000203,0.000000,0.000000,0.000000,0.000000
2.520000,9.350866,0.000000,0.000948,0.036477,0.000000,-0.001522,-0.050308,10.611741,0.025725,0.296036,-124.582489,0.000065,-0.001558,0.000000,0.000000,0.000000,0.000000
-4.980000,-12.984097,0.000000,-0.000648,-0.072086,0.000000,-0.001347,0.073218,-13.088116,0.030340,-0.130710,506.481476,-0.000050,0.009240,0.000000,0.000000,0.000000,0.000000
-1.340000,5.268909,0.000000,-0.000770,-0.019397,0.000000,-0.001297,0.019072,5.310303,0.021101,-0.034047,-205.497116,0.000152,-0.004000,0.000000,0.000000,0.000000,0.000000
-2.680000,-1.939654,0.000000,-0.000592,-0.038793,0.000000,-0.001450,0.039948,-1.969965,0.025101,-0.097121,55.978458,0.000070,0.000805,0.000000,0.000000,0.000000,0.000000
-1.370000,1.896229,0.000000,-0.000482,-0.019831,0.000000,-0.001520,0.020796,1.942276,0.024296,-0.063356,-44.043682,0.000093,-0.001007,0.000000,0.000000,0.000000,0.000000
-0.400000,1.404078,0.000000,-0.000317,-0.005790,0.000000,-0.001613,0.006082,1.454531,0.025303,-0.022052,-27.715534,0.000044,-0.000583,0.000000,0.000000,0.000000,0.000000
-3.580000,-4.603058,0.000000,-0.000111,-0.051821,0.000000,-0.001657,0.059749,-4.840758,0.025886,-0.248807,80.308090,0.000070,0.000849,0.000000,0.000000,0.000000,0.000000
-0.500000,4.458308,0.000000,-0.000046,-0.007238,0.000000,-0.001727,0.008685,4.761141,0.025037,-0.040471,-70.585648,0.000114,-0.001448,0.000000,0.000000,0.000000,0.000000
1.530000,2.938430,0.000000,0.000151,0.022147,0.000000,-0.001840,-0.027894,3.194633,0.026485,0.142578,-43.177059,-0.000015,-0.000429,0.000000,0.000000,0.000000,0.000000
-1.760000,-4.762283,0.000000,0.000435,-0.025476,0.000000,-0.001825,0.034654,-5.289175,0.026914,-0.191267,66.204185,-0.000006,0.000737,0.000000,0.000000,0.000000,0.000000
0.530000,3.314781,0.000000,0.000582,0.007672,0.000000,-0.001819,-0.010039,3.760120,0.026177,0.059073,-44.144039,0.000044,-0.000677,0.000000,0.000000,0.000000,0.000000
1.810000,1.852803,0.000000,0.000829,0.026200,0.000000,-0.001863,-0.038165,2.151755,0.026854,0.236975,-23.940657,-0.000063,0.000189,0.000000,0.000000,0.000000,0.000000
-8.020000,-4.559634,0.000000,-0.000227,-0.116090,0.000000,-0.000840,0.118697,-4.596570,0.026340,-0.211902,177.877213,0.000234,0.002795,0.000000,0.000000,0.000000,0.000000
0.030000,11.652396,0.000000,-0.000477,0.000434,0.000000,-0.001074,-0.000933,11.744480,0.023546,0.001665,-454.485748,0.000219,-0.008606,0.000000,0.000000,0.000000,0.000000
-2.050000,-3.010805,0.000000,-0.000169,-0.029674,0.000000,-0.001293,0.030854,-3.057684,0.032152,-0.075012,86.887032,0.000025,0.001458,0.000000,0.000000,0.000000,0.000000
1.420000,5.022834,0.000000,0.000038,0.020555,0.000000,-0.001318,-0.022052,5.146101,0.030694,0.067181,-116.694679,0.000038,-0.002031,0.000000,0.000000,0.000000,0.000000
2.250000,1.201427,0.000000,0.000401,0.032569,0.000000,-0.001356,-0.035748,1.243875,0.032725,0.129607,-23.701569,-0.000073,-0.000094,0.000000,0.000000,0.000000,0.000000
-2.100000,-6.296636,0.000000,0.000803,-0.030398,0.000000,-0.001283,0.036052,-6.621912,0.032819,-0.150128,109.857414,-0.000028,0.001674,0.000000,0.000000,0.000000,0.000000
-2.730000,-0.911927,0.000000,0.001021,-0.039517,0.000000,-0.001255,0.048955,-0.976700,0.031145,-0.228126,14.479932,0.000114,-0.000346,0.000000,0.000000,0.000000,0.000000
-1.930000,1.158002,0.000000,0.001218,-0.027937,0.000000,-0.001369,0.036973,1.256855,0.031491,-0.188989,-16.987028,0.000124,-0.000832,0.000000,0.000000,0.000000,0.000000
-0.780000,1.664628,0.000000,0.001457,-0.011291,0.000000,-0.001493,0.017049,1.844517,0.032323,-0.094099,-23.087669,0.000081,-0.000690,0.000000,0.000000,0.000000,0.000000
3.110000,5.630785,0.000000,0.001753,0.045017,0.000000,-0.001574,-0.061260,6.387712,0.033013,0.360485,-74.992119,-0.000045,-0.000444,0.000000,0.000000,0.000000,0.000000
-5.480000,-27.053822,0.000000,-0.001619,-0.079323,0.000000,-0.002590,0.079661,-27.270010,0.042729,-0.142214,1055.289795,-0.000301,0.019598,0.000000,0.000000,0.000000,0.000000
-6.560000,-1.563303,0.000000,-0.001732,-0.094956,0.000000,-0.002289,0.095452,-1.576252,0.023131,-0.170404,60.997498,0.000229,0.000658,0.000000,0.000000,0.000000,0.000000
-4.670000,2.735780,0.000000,-0.001806,-0.067598,0.000000,-0.002518,0.068802,2.776732,0.022474,-0.167269,-78.903526,0.000238,-0.001948,0.000000,0.000000,0.000000,0.000000
-3.850000,1.186952,0.000000,-0.001805,-0.055729,0.000000,-0.002756,0.057958,1.215587,0.024421,-0.176571,-27.565041,0.000179,-0.000996,0.000000,0.000000,0.000000,0.000000
4.130000,11.551070,0.000000,-0.001780,0.059782,0.000000,-0.002935,-0.068413,11.975556,0.025417,0.248040,-228.189682,0.000041,-0.003648,0.000000,0.000000,0.000000,0.000000
1.850000,-3.300306,0.000000,-0.001415,0.026779,0.000000,-0.002977,-0.032578,-3.470978,0.029065,0.135660,57.583466,-0.000154,0.001464,0.000000,0.000000,0.000000,0.000000
-0.160000,-2.909480,0.000000,-0.001161,-0.002316,0.000000,-0.002823,0.001395,-3.109621,0.027601,-0.006502,46.101254,-0.000055,0.000853,0.000000,0.000000,0.000000,0.000000
-0.090000,0.101325,0.000000,-0.001000,-0.001303,0.000000,-0.002768,0.000383,0.108731,0.026749,-0.001960,-1.469548,0.000003,-0.000035,0.000000,0.000000,0.000000,0.000000
1.750000,2.663405,0.000000,-0.000844,0.025331,0.000000,-0.002771,-0.035008,2.955092,0.026783,0.193222,-36.988651,-0.000039,-0.000178,0.000000,0.000000,0.000000,0.000000
10.190000,10.262793,0.000000,0.000485,0.147501,0.000000,0.000135,-0.150490,10.344011,0.014531,0.268659,-400.290649,-0.000211,-0.006852,0.000000,0.000000,0.000000,0.000000
7.070000,-4.516207,0.000000,0.000920,0.102338,0.000000,0.000346,-0.103842,-4.552720,0.021384,0.185382,176.180313,-0.000367,0.003850,0.000000,0.000000,0.000000,0.000000
-2.030000,-13.172274,0.000000,0.001391,-0.029384,0.000000,0.000713,0.032182,-13.373223,0.017534,-0.078241,380.013062,-0.000165,0.006977,0.000000,0.000000,0.000000,0.000000
-2.800000,-1.114577,0.000000,0.001444,-0.040530,0.000000,0.000878,0.045114,-1.142906,0.010557,-0.137443,25.916910,0.000101,0.000106,0.000000,0.000000,0.000000,0.000000
-3.820000,-1.476453,0.000000,0.001474,-0.055295,0.000000,0.000778,0.063086,-1.531693,0.010451,-0.228727,29.185823,0.000141,-0.000066,0.000000,0.000000,0.000000,0.000000
3.330000,10.349643,0.000000,0.001468,0.048202,0.000000,0.000636,-0.054000,10.879598,0.010517,0.224870,-180.492340,0.000060,-0.002809,0.000000,0.000000,0.000000,0.000000
-2.900000,-9.017941,0.000000,0.001782,-0.041978,0.000000,0.000576,0.052846,-9.635447,0.013326,-0.246254,142.848984,-0.000040,0.002044,0.000000,0.000000,0.000000,0.000000
-3.260000,-0.521101,0.000000,0.001840,-0.047189,0.000000,0.000616,0.062176,-0.568613,0.011282,-0.317812,7.685096,0.000157,-0.000718,0.000000,0.000000,0.000000,0.000000
-1.060000,3.184506,0.000000,0.001896,-0.015344,0.000000,0.000459,0.023056,3.533149,0.012000,-0.127253,-44.224140,0.000129,-0.001180,0.000000,0.000000,0.000000,0.000000
-1.310000,-0.361876,0.000000,0.002056,-0.018962,0.000000,0.000330,0.029762,-0.413364,0.013181,-0.175132,4.852921,0.000072,-0.000380,0.000000,0.000000,0.000000,0.000000
