0.473771,0.000569,0.000000,-0.064653,-0.000000,ovf,0.000003,-0.000000,-0.000000,-198.274826,0.000000,ovf,ovf,ovf,-0.000001,ovf,0.000000,-0.000000
-0.890000,0.043425,0.000000,-0.000279,-0.012883,0.000000,-0.001288,0.014006,0.044047,0.019749,-0.050780,-0.839303,0.000038,-0.000149,0.000000,0.000000,0.000000,0.000000
-0.860000,0.043425,0.000000,-0.000147,-0.012449,0.000000,-0.001326,0.014214,0.044496,0.019897,-0.059192,-0.738192,0.000039,-0.000174,0.000000,0.000000,0.000000,0.000000
0.550000,2.040979,0.000000,-0.000014,0.007961,0.000000,-0.001366,-0.009631,2.179030,0.020071,0.044882,-32.304913,0.000015,-0.000490,0.000000,0.000000,0.000000,0.000000
-1.280000,-2.648930,0.000000,0.000178,-0.018528,0.000000,-0.001381,0.023723,-2.883329,0.020561,-0.121258,38.969643,0.000010,0.000411,0.000000,0.000000,0.000000,0.000000
-1.930000,-0.940877,0.000000,0.000294,-0.027937,0.000000,-0.001390,0.037756,-1.046281,0.020150,-0.208389,13.096218,0.000082,-0.000316,0.000000,0.000000,0.000000,0.000000
-1.740000,0.275025,0.000000,0.000383,-0.025187,0.000000,-0.001473,0.036206,0.310179,0.020467,-0.213055,-3.641517,0.000104,-0.000645,0.000000,0.000000,0.000000,0.000000
0.860000,3.763507,0.000000,0.000483,0.012449,0.000000,-0.001576,-0.017999,4.374766,0.021112,0.111760,-48.674107,0.000034,-0.000618,0.000000,0.000000,0.000000,0.000000
-9.550000,-10.349644,0.000000,0.000060,-0.138236,0.000000,-0.000400,0.141650,-10.432464,0.019565,-0.252878,403.713531,0.000186,0.006961,0.000000,0.000000,0.000000,0.000000
-3.160000,9.249541,0.000000,-0.000266,-0.045741,0.000000,-0.000586,0.046561,9.322789,0.012604,-0.083123,-360.771545,0.000302,-0.007069,0.000000,0.000000,0.000000,0.000000
-9.820000,-9.640366,0.000000,-0.000205,-0.142145,0.000000,-0.000888,0.148432,-9.787565,0.019673,-0.360865,278.123138,0.000216,0.004303,0.000000,0.000000,0.000000,0.000000
-1.370000,12.231397,0.000000,-0.000458,-0.019831,0.000000,-0.001104,0.020822,12.534271,0.015369,-0.063436,-284.231232,0.000293,-0.005561,0.000000,0.000000,0.000000,0.000000
-1.780000,-0.593476,0.000000,-0.000332,-0.025766,0.000000,-0.001397,0.028265,-0.616363,0.020931,-0.102476,11.744562,0.000064,-0.000045,0.000000,0.000000,0.000000,0.000000
0.860000,3.821407,0.000000,-0.000227,0.012449,0.000000,-0.001461,-0.014647,4.016275,0.020975,0.060992,-66.629936,0.000036,-0.001097,0.000000,0.000000,0.000000,0.000000
-0.250000,-1.606728,0.000000,-0.000010,-0.003619,0.000000,-0.001497,0.004358,-1.717953,0.022072,-0.020306,25.469278,-0.000021,0.000429,0.000000,0.000000,0.000000,0.000000
-0.440000,-0.275025,0.000000,0.000158,-0.006369,0.000000,-0.001477,0.008277,-0.300872,0.021643,-0.042310,4.066441,0.000017,-0.000038,0.000000,0.000000,0.000000,0.000000
-0.770000,-0.477676,0.000000,0.000319,-0.011146,0.000000,-0.001493,0.015334,-0.532204,0.021681,-0.084632,6.661558,0.000031,-0.000103,0.000000,0.000000,0.000000,0.000000
-2.390000,-2.344954,0.000000,0.000468,-0.034595,0.000000,-0.001525,0.049649,-2.664055,0.021784,-0.292159,31.276171,0.000084,-0.000198,0.000000,0.000000,0.000000,0.000000
0.720000,-19.396534,0.000000,-0.000127,0.010422,0.000000,-0.000595,-0.010752,-19.551308,0.020061,0.019194,756.592957,-0.000399,0.014378,0.000000,0.000000,0.000000,0.000000
-2.860000,-5.182059,0.000000,-0.000050,-0.041399,0.000000,-0.000196,0.042336,-5.223416,0.005683,-0.075580,202.134781,0.000016,0.003596,0.000000,0.000000,0.000000,0.000000
-1.330000,2.214679,0.000000,-0.000145,-0.019252,0.000000,-0.000212,0.019980,2.248280,0.002086,-0.048576,-63.887032,0.000097,-0.001348,0.000000,0.000000,0.000000,0.000000
-7.420000,-8.815290,0.000000,-0.000169,-0.107405,0.000000,-0.000309,0.115257,-9.034142,0.003434,-0.351136,204.861160,0.000141,0.002932,0.000000,0.000000,0.000000,0.000000
4.760000,17.630583,0.000000,-0.000470,0.068901,0.000000,-0.000449,-0.077092,18.280016,0.000502,0.279506,-348.318817,0.000137,-0.005845,0.000000,0.000000,0.000000,0.000000
0.320000,-6.426912,0.000000,-0.000236,0.004632,0.000000,-0.000587,-0.005625,-6.756975,0.006347,0.023423,112.098106,-0.000143,0.002197,0.000000,0.000000,0.000000,0.000000
-3.620000,-5.703160,0.000000,-0.000197,-0.052400,0.000000,-0.000443,0.063042,-6.092894,0.004150,-0.293767,90.329369,0.000055,0.000912,0.000000,0.000000,0.000000,0.000000
-0.560000,4.429358,0.000000,-0.000329,-0.008106,0.000000,-0.000499,0.009863,4.818535,0.003239,-0.050415,-65.124924,0.000118,-0.001371,0.000000,0.000000,0.000000,0.000000
-4.720000,-6.021610,0.000000,-0.000332,-0.068322,0.000000,-0.000617,0.090932,-6.684961,0.004610,-0.501882,83.675125,0.000119,0.000229,0.000000,0.000000,0.000000,0.000000
-3.550000,1.693578,0.000000,-0.000513,-0.051386,0.000000,-0.000736,0.072034,1.922451,0.004380,-0.423885,-22.569689,0.000231,-0.001574,0.000000,0.000000,0.000000,0.000000
8.010000,16.733130,0.000000,-0.000649,0.115945,0.000000,-0.000967,-0.175389,19.461130,0.005955,1.089033,-216.526596,-0.000106,-0.001151,0.000000,0.000000,0.000000,0.000000
-2.940000,-0.723751,0.000000,0.001393,-0.042557,0.000000,0.001320,0.045010,-0.729625,0.001970,-0.080354,28.234877,0.000108,0.000319,0.000000,0.000000,0.000000,0.000000
-6.200000,-4.718858,0.000000,0.001284,-0.089745,0.000000,0.001212,0.093205,-4.756490,0.001651,-0.166392,184.065781,0.000162,0.003035,0.000000,0.000000,0.000000,0.000000
-3.750000,3.546381,0.000000,0.001047,-0.054281,0.000000,0.001050,0.057859,3.600238,-0.001384,-0.140665,-102.304237,0.000224,-0.002323,0.000000,0.000000,0.000000,0.000000
-1.600000,3.112130,0.000000,0.000932,-0.023160,0.000000,0.000825,0.025894,3.189173,0.000939,-0.078886,-72.318718,0.000130,-0.001578,0.000000,0.000000,0.000000,0.000000
2.540000,5.992661,0.000000,0.000920,0.036767,0.000000,0.000695,-0.039837,6.213053,0.002518,0.144433,-118.387367,0.000010,-0.001848,0.000000,0.000000,0.000000,0.000000
5.400000,4.139857,0.000000,0.001096,0.078165,0.000000,0.000686,-0.089051,4.351682,0.004366,0.370830,-72.194336,-0.000159,-0.000360,0.000000,0.000000,0.000000,0.000000
-2.040000,-10.769419,0.000000,0.001404,-0.029529,0.000000,0.000844,0.037357,-11.505828,0.004726,-0.174077,170.578079,-0.000117,0.002760,0.000000,0.000000,0.000000,0.000000
2.600000,6.716412,0.000000,0.001403,0.037635,0.000000,0.000961,-0.045948,7.305844,0.001967,0.234864,-98.742142,0.000014,-0.001239,0.000000,0.000000,0.000000,0.000000
1.770000,-1.201427,0.000000,0.001608,0.025621,0.000000,0.000946,-0.032115,-1.334949,0.003206,0.177253,16.709446,-0.000112,0.000798,0.000000,0.000000,0.000000,0.000000
3.290000,2.200204,0.000000,0.001789,0.047623,0.000000,0.001059,-0.064898,2.496079,0.002408,0.381896,-29.304123,-0.000128,0.000477,0.000000,0.000000,0.000000,0.000000
-1.240000,-13.736799,0.000000,-0.000034,-0.017949,0.000000,-0.000487,0.018392,-13.846548,0.019376,-0.032834,535.831177,-0.000212,0.010056,0.000000,0.000000,0.000000,0.000000
-3.230000,-2.880530,0.000000,-0.000035,-0.046754,0.000000,-0.000275,0.047836,-2.903678,0.009320,-0.085398,112.365982,0.000075,0.001878,0.000000,0.000000,0.000000,0.000000
-4.350000,-1.621203,0.000000,-0.000092,-0.062966,0.000000,-0.000350,0.065750,-1.646098,0.007442,-0.159850,46.775455,0.000147,0.000450,0.000000,0.000000,0.000000,0.000000
-0.070000,6.195311,0.000000,-0.000202,-0.001013,0.000000,-0.000496,0.000872,6.348750,0.006992,-0.002656,-143.966324,0.000122,-0.002734,0.000000,0.000000,0.000000,0.000000
9.140000,13.331498,0.000000,-0.000120,0.132302,0.000000,-0.000619,-0.147161,13.822033,0.009726,0.533546,-263.373596,-0.000137,-0.003539,0.000000,0.000000,0.000000,0.000000
1.840000,-10.566769,0.000000,0.000367,0.026634,0.000000,-0.000482,-0.030351,-11.109831,0.013265,0.126390,184.311890,-0.000292,0.003838,0.000000,0.000000,0.000000,0.000000
-3.920000,-8.337615,0.000000,0.000538,-0.056742,0.000000,-0.000190,0.069174,-8.907919,0.009427,-0.322345,132.063141,0.000019,0.001622,0.000000,0.000000,0.000000,0.000000
-1.040000,4.168808,0.000000,0.000467,-0.015054,0.000000,-0.000209,0.019684,4.534368,0.007805,-0.100613,-61.284264,0.000139,-0.001436,0.000000,0.000000,0.000000,0.000000
-0.380000,0.955352,0.000000,0.000522,-0.005501,0.000000,-0.000348,0.008055,1.059521,0.009241,-0.044456,-13.261945,0.000042,-0.000369,0.000000,0.000000,0.000000,0.000000
2.850000,10.233843,0.000000,-0.000008,0.041254,0.000000,-0.000311,-0.042216,10.314897,0.012929,0.075365,-399.163971,0.000081,-0.007354,0.000000,0.000000,0.000000,0.000000
-6.780000,-13.939449,0.000000,0.000135,-0.098141,0.000000,-0.000392,0.100624,-14.050838,0.020283,-0.179637,543.736755,0.000006,0.009823,0.000000,0.000000,0.000000,0.000000
-1.300000,7.932314,0.000000,-0.000031,-0.018818,0.000000,-0.000398,0.019645,8.052513,0.010459,-0.047761,-228.819977,0.000206,-0.004480,0.000000,0.000000,0.000000,0.000000
-2.470000,-1.693578,0.000000,0.000059,-0.035753,0.000000,-0.000604,0.038491,-1.736267,0.014939,-0.117266,39.372147,0.000071,0.000437,0.000000,0.000000,0.000000,0.000000
-3.080000,-0.882977,0.000000,0.000096,-0.044583,0.000000,-0.000675,0.049652,-0.916279,0.014503,-0.180018,17.459356,0.000117,-0.000157,0.000000,0.000000,0.000000,0.000000
0.190000,4.733333,0.000000,0.000107,0.002750,0.000000,-0.000791,-0.003055,4.975274,0.014660,0.012721,-82.539711,0.000086,-0.001528,0.000000,0.000000,0.000000,0.000000
-7.990000,-11.840571,0.000000,0.000259,-0.115655,0.000000,-0.000877,0.139984,-12.650479,0.016188,-0.652308,187.547974,0.000139,0.001790,0.000000,0.000000,0.000000,0.000000
-2.620000,7.773089,0.000000,0.000062,-0.037925,0.000000,-0.001016,0.048173,8.455106,0.014399,-0.246238,-114.275009,0.000290,-0.002833,0.000000,0.000000,0.000000,0.000000
3.640000,9.061366,0.000000,0.000094,0.052689,0.000000,-0.001306,-0.070342,10.057890,0.017232,0.388240,-125.893806,-0.000000,-0.001328,0.000000,0.000000,0.000000,0.000000
2.590000,-1.519878,0.000000,0.000389,0.037490,0.000000,-0.001306,-0.052534,-1.727142,0.018560,0.309134,20.276749,-0.000175,0.001223,0.000000,0.000000,0.000000,0.000000
2.380000,12.940672,0.000000,0.000259,0.034451,0.000000,-0.000160,-0.034963,13.043117,0.017647,0.062418,-504.740173,0.000153,-0.009391,0.000000,0.000000,0.000000,0.000000
-5.830000,-11.883996,0.000000,0.000395,-0.084389,0.000000,-0.000313,0.086811,-11.979225,0.027038,-0.154977,463.569885,0.000008,0.008376,0.000000,0.000000,0.000000,0.000000
-7.210000,-1.997554,0.000000,0.000352,-0.104365,0.000000,-0.000320,0.109506,-2.028603,0.018662,-0.266229,57.644718,0.000258,0.000356,0.000000,0.000000,0.000000,0.000000
6.840000,20.337410,0.000000,0.000246,0.099009,0.000000,-0.000578,-0.106151,20.841181,0.018306,0.323393,-472.601379,0.000107,-0.008075,0.000000,0.000000,0.000000,0.000000
1.210000,-8.149439,0.000000,0.000777,0.017515,0.000000,-0.000685,-0.018601,-8.451145,0.026381,0.067438,161.033356,-0.000211,0.003247,0.000000,0.000000,0.000000,0.000000
-2.230000,-4.979409,0.000000,0.001063,-0.032279,0.000000,-0.000475,0.038526,-5.236593,0.023134,-0.160431,86.874985,0.000005,0.001205,0.000000,0.000000,0.000000,0.000000
-0.680000,2.243629,0.000000,0.001206,-0.009843,0.000000,-0.000480,0.013344,2.394933,0.021929,-0.062181,-35.505753,0.000081,-0.000843,0.000000,0.000000,0.000000,0.000000
-1.170000,-0.709276,0.000000,0.001425,-0.016936,0.000000,-0.000562,0.023284,-0.773977,0.022772,-0.119015,10.460684,0.000048,-0.000122,0.000000,0.000000,0.000000,0.000000
-3.780000,-3.777982,0.000000,0.001631,-0.054716,0.000000,-0.000610,0.075360,-4.196853,0.022894,-0.415932,52.531677,0.000124,-0.000130,0.000000,0.000000,0.000000,0.000000
-2.270000,2.185729,0.000000,0.001738,-0.032858,0.000000,-0.000734,0.048986,2.477928,0.023025,-0.288261,-29.091028,0.000179,-0.001330,0.000000,0.000000,0.000000,0.000000
-0.120000,-11.464221,0.000000,-0.001143,-0.001737,0.000000,-0.001913,0.000688,-11.556217,0.033753,-0.001227,447.200317,-0.000217,0.008467,0.000000,0.000000,0.000000,0.000000
-6.870000,-9.770641,0.000000,-0.001067,-0.099443,0.000000,-0.001696,0.100727,-9.848949,0.025286,-0.179821,381.132812,0.000086,0.006715,0.000000,0.000000,0.000000,0.000000
-4.390000,3.589806,0.000000,-0.001180,-0.063545,0.000000,-0.001782,0.065218,3.643820,0.018571,-0.158556,-103.542679,0.000245,-0.002402,0.000000,0.000000,0.000000,0.000000
-6.320000,-2.793680,0.000000,-0.001185,-0.091482,0.000000,-0.002027,0.097052,-2.863751,0.020973,-0.295673,64.939354,0.000208,0.000434,0.000000,0.000000,0.000000,0.000000
4.030000,14.981651,0.000000,-0.001286,0.058334,0.000000,-0.002235,-0.066256,15.532642,0.020539,0.240218,-295.968597,0.000115,-0.004955,0.000000,0.000000,0.000000,0.000000
1.940000,-3.025280,0.000000,-0.000939,0.028082,0.000000,-0.002350,-0.033533,-3.181765,0.025494,0.139638,52.785416,-0.000151,0.001386,0.000000,0.000000,0.000000,0.000000
-1.980000,-5.674211,0.000000,-0.000691,-0.028661,0.000000,-0.002198,0.033777,-6.063126,0.024108,-0.157398,89.888054,-0.000023,0.001274,0.000000,0.000000,0.000000,0.000000
3.510000,7.946789,0.000000,-0.000616,0.050807,0.000000,-0.002175,-0.065213,8.643772,0.022834,0.333336,-116.824928,-0.000013,-0.001313,0.000000,0.000000,0.000000,0.000000
3.100000,-0.593476,0.000000,-0.000312,0.044873,0.000000,-0.002163,-0.060432,-0.660582,0.024147,0.333540,8.268458,-0.000176,0.001061,0.000000,0.000000,0.000000,0.000000
5.820000,3.937207,0.000000,-0.000029,0.084245,0.000000,-0.001987,-0.119328,4.467362,0.023086,0.702184,-52.447098,-0.000238,0.000904,0.000000,0.000000,0.000000,0.000000
-0.890000,-14.692152,0.000000,0.000341,-0.012883,0.000000,-0.000101,0.013588,-14.809495,0.018578,-0.024257,573.095154,-0.000243,0.010784,0.000000,0.000000,0.000000,0.000000
-2.350000,-2.113353,0.000000,0.000351,-0.034016,0.000000,0.000142,0.035189,-2.130379,0.007794,-0.062820,82.441010,0.000055,0.001371,0.000000,0.000000,0.000000,0.000000
-3.280000,-1.346178,0.000000,0.000327,-0.047478,0.000000,0.000087,0.049991,-1.366894,0.006423,-0.121538,38.841606,0.000109,0.000404,0.000000,0.000000,0.000000,0.000000
-0.180000,4.487258,0.000000,0.000261,-0.002606,0.000000,-0.000023,0.003081,4.598293,0.006019,-0.009386,-104.272385,0.000095,-0.002001,0.000000,0.000000,0.000000,0.000000
8.980000,13.259122,0.000000,0.000337,0.129986,0.000000,-0.000118,-0.144079,13.746984,0.008019,0.522373,-261.943573,-0.000130,-0.003543,0.000000,0.000000,0.000000,0.000000
-0.410000,-13.592049,0.000000,0.000819,-0.005935,0.000000,0.000012,0.007804,-14.290359,0.011562,-0.032496,237.076813,-0.000249,0.004408,0.000000,0.000000,0.000000,0.000000
3.600000,5.804485,0.000000,0.000898,0.052110,0.000000,0.000261,-0.061846,6.200111,0.007155,0.288195,-91.918907,-0.000049,-0.000969,0.000000,0.000000,0.000000,0.000000
1.770000,-2.648930,0.000000,0.001156,0.025621,0.000000,0.000310,-0.031025,-2.882878,0.008124,0.158586,38.963543,-0.000138,0.001169,0.000000,0.000000,0.000000,0.000000
-4.160000,-8.583690,0.000000,0.001343,-0.060216,0.000000,0.000449,0.082332,-9.530385,0.006955,-0.454414,119.291084,0.000043,0.001027,0.000000,0.000000,0.000000,0.000000
-2.230000,2.793680,0.000000,0.001290,-0.032279,0.000000,0.000406,0.047533,3.169816,0.005928,-0.279709,-37.213833,0.000189,-0.001463,0.000000,0.000000,0.000000,0.000000
3.090000,7.700714,0.000000,0.001327,0.044728,0.000000,0.000218,-0.065287,8.954378,0.007391,0.405381,-99.627357,-0.000007,-0.000787,0.000000,0.000000,0.000000,0.000000
0.310000,-3.112130,0.000000,0.000271,0.004487,0.000000,-0.000165,-0.004269,-3.137371,0.018388,0.007622,121.409409,-0.000071,0.002321,0.000000,0.000000,0.000000,0.000000
-0.500000,-1.172477,0.000000,0.000329,-0.007238,0.000000,-0.000094,0.007747,-1.182232,0.016067,-0.013830,45.749805,-0.000001,0.000825,0.000000,0.000000,0.000000,0.000000
-1.570000,-1.548828,0.000000,0.000464,-0.022726,0.000000,-0.000093,0.024250,-1.572947,0.015242,-0.058957,44.696804,0.000036,0.000685,0.000000,0.000000,0.000000,0.000000
-8.980000,-10.725993,0.000000,0.000552,-0.129986,0.000000,-0.000129,0.140302,-10.992848,0.014557,-0.427437,249.277435,0.000171,0.003563,0.000000,0.000000,0.000000,0.000000
1.050000,14.518451,0.000000,0.000308,0.015199,0.000000,-0.000300,-0.016548,15.052546,0.010994,0.059997,-286.820557,0.000240,-0.005275,0.000000,0.000000,0.000000,0.000000
2.380000,1.925179,0.000000,0.000509,0.034451,0.000000,-0.000540,-0.039218,2.022826,0.016270,0.163314,-33.558655,-0.000068,-0.000184,0.000000,0.000000,0.000000,0.000000
-3.660000,-8.742916,0.000000,0.000771,-0.052979,0.000000,-0.000472,0.064910,-9.341465,0.016454,-0.302473,138.490601,-0.000001,0.001804,0.000000,0.000000,0.000000,0.000000
-2.570000,1.577778,0.000000,0.000778,-0.037201,0.000000,-0.000470,0.048163,1.714979,0.014649,-0.246185,-23.178808,0.000163,-0.001108,0.000000,0.000000,0.000000,0.000000
-2.600000,-0.043425,0.000000,0.000837,-0.037635,0.000000,-0.000633,0.051454,-0.049960,0.015757,-0.283987,0.625346,0.000138,-0.000754,0.000000,0.000000,0.000000,0.000000
0.910000,5.080734,0.000000,0.000899,0.013172,0.000000,-0.000771,-0.017378,5.765334,0.016511,0.102260,-67.685371,0.000062,-0.001004,0.000000,0.000000,0.000000,0.000000
1.200000,0.419776,0.000000,0.001115,0.017370,0.000000,-0.000833,-0.024452,0.485701,0.017515,0.151829,-5.403963,-0.000057,0.000310,0.000000,0.000000,0.000000,0.000000
-1.430000,4.414883,0.000000,-0.000403,-0.020699,0.000000,-0.000913,0.020835,4.449439,0.022108,-0.037196,-172.183594,0.000141,-0.003361,0.000000,0.000000,0.000000,0.000000
-3.880000,-3.546381,0.000000,-0.000405,-0.056163,0.000000,-0.001054,0.057090,-3.575224,0.025469,-0.101919,138.353363,0.000086,0.002350,0.000000,0.000000,0.000000,0.000000
-4.150000,-0.390826,0.000000,-0.000342,-0.060071,0.000000,-0.001141,0.062461,-0.397549,0.023119,-0.151855,11.296737,0.000161,-0.000201,0.000000,0.000000,0.000000,0.000000
-2.100000,2.967381,0.000000,-0.000294,-0.030398,0.000000,-0.001302,0.032355,3.040021,0.023320,-0.098572,-68.936516,0.000145,-0.001572,0.000000,0.000000,0.000000,0.000000
1.160000,4.718858,0.000000,-0.000156,0.016791,0.000000,-0.001447,-0.018833,4.891388,0.024892,0.068282,-93.203537,0.000041,-0.001577,0.000000,0.000000,0.000000,0.000000
3.030000,2.706830,0.000000,0.000124,0.043859,0.000000,-0.001488,-0.050535,2.844079,0.026469,0.210440,-47.183224,-0.000083,-0.000321,0.000000,0.000000,0.000000,0.000000
-0.790000,-5.529459,0.000000,0.000485,-0.011435,0.000000,-0.001405,0.014396,-5.909116,0.026790,-0.067083,87.604790,-0.000073,0.001478,0.000000,0.000000,0.000000,0.000000
-2.610000,-2.634454,0.000000,0.000685,-0.037780,0.000000,-0.001332,0.048780,-2.868176,0.025312,-0.249338,38.764847,0.000078,0.000057,0.000000,0.000000,0.000000,0.000000
-4.720000,-3.054230,0.000000,0.000813,-0.068322,0.000000,-0.001410,0.092463,-3.393099,0.025255,-0.510331,42.471149,0.000186,-0.000576,0.000000,0.000000,0.000000,0.000000
-1.280000,4.979409,0.000000,0.000856,-0.018528,0.000000,-0.001596,0.027447,5.649552,0.025832,-0.161511,-66.326088,0.000181,-0.001692,0.000000,0.000000,0.000000,0.000000
-0.860000,0.607951,0.000000,0.001048,-0.012449,0.000000,-0.001777,0.020303,0.703711,0.027523,-0.126067,-7.829561,0.000068,-0.000486,0.000000,0.000000,0.000000,0.000000
-6.610000,-6.108461,0.000000,-0.000943,-0.095680,0.000000,-0.001588,0.097068,-6.157730,0.028281,-0.173288,238.290710,0.000146,0.004044,0.000000,0.000000,0.000000,0.000000
-10.960000,-6.296636,0.000000,-0.001134,-0.158646,0.000000,-0.001734,0.161276,-6.347285,0.024237,-0.287915,245.626053,0.000316,0.003865,0.000000,0.000000,0.000000,0.000000
-4.330000,9.596942,0.000000,-0.001394,-0.062677,0.000000,-0.002050,0.064086,9.742215,0.020372,-0.155805,-276.834473,0.000357,-0.005670,0.000000,0.000000,0.000000,0.000000
-1.230000,4.487258,0.000000,-0.001353,-0.017804,0.000000,-0.002407,0.017682,4.597642,0.026043,-0.053870,-104.257660,0.000134,-0.002109,0.000000,0.000000,0.000000,0.000000
15.220000,23.811417,0.000000,-0.001182,0.220310,0.000000,-0.002541,-0.246144,24.687202,0.028152,0.892420,-470.405273,-0.000199,-0.006489,0.000000,0.000000,0.000000,0.000000
11.660000,-5.153110,0.000000,-0.000294,0.168779,0.000000,-0.002342,-0.195360,-5.419506,0.034641,0.813523,89.909515,-0.000631,0.003915,0.000000,0.000000,0.000000,0.000000
4.510000,-10.349643,0.000000,0.000436,0.065282,0.000000,-0.001712,-0.078312,-11.058766,0.030726,0.364923,163.950241,-0.000420,0.004084,0.000000,0.000000,0.000000,0.000000
3.740000,-1.114577,0.000000,0.000862,0.054137,0.000000,-0.001292,-0.067561,-1.214913,0.026642,0.345338,16.420160,-0.000205,0.001237,0.000000,0.000000,0.000000,0.000000
-1.970000,-8.265240,0.000000,0.001261,-0.028516,0.000000,-0.001087,0.039825,-9.178289,0.025405,-0.219804,114.883911,-0.000066,0.001578,0.000000,0.000000,0.000000,0.000000
-10.000000,-11.623446,0.000000,0.001428,-0.144750,0.000000,-0.001021,0.206983,-13.197361,0.023826,-1.217991,154.937805,0.000310,-0.000364,0.000000,0.000000,0.000000,0.000000
-8.370000,2.359429,0.000000,0.001268,-0.121156,0.000000,-0.001331,0.184159,2.740847,0.024190,-1.143487,-30.494947,0.000549,-0.003670,0.000000,0.000000,0.000000,0.000000
-2.270000,8.829765,0.000000,0.001185,-0.032858,0.000000,-0.001881,0.054570,10.538050,0.027860,-0.354492,-112.070450,0.000346,-0.003074,0.000000,0.000000,0.000000,0.000000
-5.480000,-2.258104,0.000000,-0.001260,-0.079323,0.000000,-0.001909,0.079995,-2.276748,0.028721,-0.142809,88.105156,0.000173,0.001288,0.000000,0.000000,0.000000,0.000000
-5.920000,-0.636901,0.000000,-0.001406,-0.085692,0.000000,-0.002082,0.086300,-0.642609,0.027433,-0.154066,24.867569,0.000221,0.000052,0.000000,0.000000,0.000000,0.000000
-2.690000,4.675433,0.000000,-0.001401,-0.038938,0.000000,-0.002303,0.039254,4.745657,0.027381,-0.095433,-134.852463,0.000196,-0.002812,0.000000,0.000000,0.000000,0.000000
-1.650000,1.505403,0.000000,-0.001255,-0.023884,0.000000,-0.002499,0.024322,1.541605,0.030193,-0.074098,-34.957928,0.000095,-0.000857,0.000000,0.000000,0.000000,0.000000
-0.290000,1.968603,0.000000,-0.001071,-0.004198,0.000000,-0.002593,0.003475,2.039707,0.031050,-0.012598,-38.865845,0.000048,-0.000768,0.000000,0.000000,0.000000,0.000000
7.970000,11.956370,0.000000,-0.000836,0.115366,0.000000,-0.002641,-0.134268,12.568148,0.031819,0.559124,-208.505356,-0.000125,-0.002434,0.000000,0.000000,0.000000,0.000000
0.030000,-11.493170,0.000000,-0.000248,0.000434,0.000000,-0.002516,-0.000824,-12.280375,0.034253,0.003840,182.061035,-0.000235,0.003462,0.000000,0.000000,0.000000,0.000000
-7.380000,-10.725994,0.000000,-0.000004,-0.106826,0.000000,-0.002281,0.135467,-11.670890,0.030790,-0.692438,157.737946,0.000146,0.001107,0.000000,0.000000,0.000000,0.000000
2.980000,14.996126,0.000000,-0.000075,0.043136,0.000000,-0.002427,-0.057791,16.645367,0.029683,0.318964,-208.348770,0.000159,-0.003084,0.000000,0.000000,0.000000,0.000000
-2.220000,-7.527013,0.000000,0.000291,-0.032135,0.000000,-0.002586,0.045913,-8.547262,0.032768,-0.270175,100.345375,-0.000038,0.001175,0.000000,0.000000,0.000000,0.000000
-0.650000,-12.491947,0.000000,-0.000913,-0.009409,0.000000,-0.001498,0.008759,-12.591918,0.025702,-0.015637,487.279724,-0.000215,0.009182,0.000000,0.000000,0.000000,0.000000
-10.020000,-13.563098,0.000000,-0.000877,-0.145040,0.000000,-0.001283,0.147608,-13.671350,0.016520,-0.263514,529.051392,0.000141,0.009288,0.000000,0.000000,0.000000,0.000000
-10.050000,-0.043424,0.000000,-0.001223,-0.145474,0.000000,-0.001424,0.150848,-0.044229,0.007232,-0.366740,1.256819,0.000407,-0.000985,0.000000,0.000000,0.000000,0.000000
0.020000,14.576350,0.000000,-0.001579,0.000290,0.000000,-0.001831,-0.002008,14.937885,0.008218,0.006117,-338.736389,0.000277,-0.006396,0.000000,0.000000,0.000000,0.000000
-4.070000,-5.920286,0.000000,-0.001490,-0.058913,0.000000,-0.002108,0.063814,-6.138791,0.014613,-0.231365,116.972336,0.000056,0.001601,0.000000,0.000000,0.000000,0.000000
0.470000,6.571662,0.000000,-0.001594,0.006803,0.000000,-0.002164,-0.009703,6.908515,0.013013,0.040404,-114.612160,0.000104,-0.002064,0.000000,0.000000,0.000000,0.000000
-2.010000,-3.589806,0.000000,-0.001511,-0.029095,0.000000,-0.002268,0.033311,-3.835436,0.015076,-0.155227,56.861721,0.000017,0.000661,0.000000,0.000000,0.000000,0.000000
0.970000,4.313558,0.000000,-0.001546,0.014041,0.000000,-0.002285,-0.019766,4.692316,0.014416,0.101035,-63.418999,0.000035,-0.000929,0.000000,0.000000,0.000000,0.000000
-1.250000,-3.213456,0.000000,-0.001464,-0.018094,0.000000,-0.002321,0.022241,-3.567725,0.015345,-0.122753,44.656937,-0.000007,0.000515,0.000000,0.000000,0.000000,0.000000
5.680000,26.214272,0.000000,0.001681,0.082218,0.000000,0.001714,-0.082461,26.422743,-0.002757,0.147212,-1022.502441,0.000277,-0.018964,0.000000,0.000000,0.000000,0.000000
1.520000,-6.021610,0.000000,0.001900,0.022002,0.000000,0.001437,-0.020583,-6.070008,0.016207,0.036745,234.896042,-0.000171,0.004582,0.000000,0.000000,0.000000,0.000000
-5.700000,-10.450969,0.000000,0.002109,-0.082508,0.000000,0.001608,0.088487,-10.610413,0.011624,-0.215127,301.505127,0.000039,0.005119,0.000000,0.000000,0.000000,0.000000
