0.475725,0.129959,0.000000,ovf,-0.000000,ovf,-0.000003,-0.061419,-0.000000,-198.399826,0.000000,ovf,-259386.359375,ovf,-0.000001,ovf,0.000000,-0.000000
-0.310000,0.477676,0.000000,0.000509,-0.004487,0.000000,-0.002823,0.007074,0.538689,0.037357,-0.041628,-6.324243,0.000029,-0.000234,0.000000,0.000000,0.000000,0.000000
-3.960000,-2.402854,0.000000,-0.000903,-0.057321,0.000000,-0.001659,0.057845,-2.422777,0.032962,-0.103266,93.756165,0.000111,0.001496,0.000000,0.000000,0.000000,0.000000
-7.550000,-5.196534,0.000000,-0.000979,-0.109286,0.000000,-0.001769,0.110896,-5.238628,0.031466,-0.197974,202.723465,0.000201,0.003300,0.000000,0.000000,0.000000,0.000000
1.390000,12.940674,0.000000,-0.001023,0.020120,0.000000,-0.001970,-0.022111,13.136461,0.028165,0.053755,-373.285278,0.000189,-0.006929,0.000000,0.000000,0.000000,0.000000
2.540000,1.664628,0.000000,-0.000656,0.036767,0.000000,-0.002158,-0.040222,1.704478,0.035094,0.122539,-38.651295,-0.000077,-0.000388,0.000000,0.000000,0.000000,0.000000
-1.890000,-6.412436,0.000000,-0.000244,-0.027358,0.000000,-0.002082,0.030132,-6.650426,0.035482,-0.109246,126.721352,-0.000044,0.002105,0.000000,0.000000,0.000000,0.000000
0.080000,2.851580,0.000000,-0.000029,0.001158,0.000000,-0.002037,-0.001372,2.995884,0.033377,0.005713,-49.701668,0.000053,-0.000930,0.000000,0.000000,0.000000,0.000000
1.420000,1.939653,0.000000,0.000270,0.020555,0.000000,-0.002090,-0.024496,2.069716,0.034307,0.114150,-30.684292,-0.000027,-0.000271,0.000000,0.000000,0.000000,0.000000
0.190000,-1.780428,0.000000,0.000628,0.002750,0.000000,-0.002063,-0.002691,-1.939755,0.034577,0.013757,26.216761,-0.000044,0.000534,0.000000,0.000000,0.000000,0.000000
-3.820000,-5.804485,0.000000,0.000937,-0.055295,0.000000,-0.002019,0.075206,-6.447023,0.034043,-0.415084,80.696877,0.000081,0.000404,0.000000,0.000000,0.000000,0.000000
0.660000,6.484811,0.000000,0.001083,0.009554,0.000000,-0.002101,-0.011994,7.357580,0.033639,0.070581,-86.378426,0.000107,-0.001445,0.000000,0.000000,0.000000,0.000000
3.040000,3.445056,0.000000,0.001423,0.044004,0.000000,-0.002207,-0.064054,4.002353,0.035084,0.397723,-44.530605,-0.000098,0.000235,0.000000,0.000000,0.000000,0.000000
-2.520000,3.777982,0.000000,-0.001211,-0.036477,0.000000,-0.002070,0.036198,3.807108,0.037646,-0.064622,-147.326767,0.000170,-0.002965,0.000000,0.000000,0.000000,0.000000
-1.580000,1.360652,0.000000,-0.001219,-0.022871,0.000000,-0.002240,0.022169,1.370481,0.040611,-0.039576,-53.034645,0.000086,-0.001106,0.000000,0.000000,0.000000,0.000000
-8.530000,-10.060143,0.000000,-0.000897,-0.123472,0.000000,-0.002326,0.128181,-10.214437,0.041717,-0.311632,290.253082,0.000153,0.004655,0.000000,0.000000,0.000000,0.000000
-0.050000,12.274821,0.000000,-0.000908,-0.000724,0.000000,-0.002479,-0.000198,12.577882,0.037062,0.000603,-285.220154,0.000237,-0.005408,0.000000,0.000000,0.000000,0.000000
2.290000,3.387156,0.000000,-0.000542,0.033148,0.000000,-0.002716,-0.037439,3.509796,0.042469,0.135740,-66.877831,-0.000035,-0.000889,0.000000,0.000000,0.000000,0.000000
-1.020000,-4.791234,0.000000,-0.000078,-0.014765,0.000000,-0.002681,0.016970,-5.039651,0.043358,-0.070666,83.607719,-0.000049,0.001394,0.000000,0.000000,0.000000,0.000000
-1.390000,-0.535576,0.000000,0.000240,-0.020120,0.000000,-0.002632,0.024588,-0.575078,0.041965,-0.114578,8.525739,0.000056,-0.000151,0.000000,0.000000,0.000000,0.000000
1.010000,3.474006,0.000000,0.000544,0.014620,0.000000,-0.002687,-0.017851,3.775931,0.042116,0.091244,-51.033611,0.000023,-0.000719,0.000000,0.000000,0.000000,0.000000
-0.690000,-2.460754,0.000000,0.000952,-0.009988,0.000000,-0.002711,0.014631,-2.735748,0.042835,-0.080753,34.243141,-0.000012,0.000431,0.000000,0.000000,0.000000,0.000000
-1.750000,-1.534353,0.000000,0.001294,-0.025331,0.000000,-0.002698,0.037700,-1.746246,0.042404,-0.221846,20.501028,0.000069,-0.000213,0.000000,0.000000,0.000000,0.000000
-0.640000,1.606728,0.000000,0.001599,-0.009264,0.000000,-0.002767,0.016341,1.863499,0.042617,-0.101467,-20.733484,0.000079,-0.000667,0.000000,0.000000,0.000000,0.000000
-2.890000,-3.256881,0.000000,0.001961,-0.041833,0.000000,-0.002847,0.070201,-3.894370,0.043283,-0.456029,41.415997,0.000116,-0.000448,0.000000,0.000000,0.000000,0.000000
-3.340000,7.237513,0.000000,-0.001793,-0.048347,0.000000,-0.002768,0.047766,7.294039,0.043062,-0.085274,-282.263397,0.000267,-0.005574,0.000000,0.000000,0.000000,0.000000
0.160000,5.066259,0.000000,-0.001821,0.002316,0.000000,-0.003035,-0.004236,5.105380,0.048636,0.007562,-197.567047,0.000085,-0.003710,0.000000,0.000000,0.000000,0.000000
-0.030000,-0.275025,0.000000,-0.001336,-0.000434,0.000000,-0.003120,-0.000943,-0.280928,0.052346,0.002294,7.982847,-0.000008,0.000164,0.000000,0.000000,0.000000,0.000000
-0.900000,-1.259327,0.000000,-0.000872,-0.013028,0.000000,-0.003112,0.013065,-1.292749,0.052182,-0.039804,29.314800,0.000011,0.000447,0.000000,0.000000,0.000000,0.000000
2.080000,4.313557,0.000000,-0.000453,0.030108,0.000000,-0.003123,-0.033963,4.469813,0.051735,0.123136,-85.170586,-0.000007,-0.001280,0.000000,0.000000,0.000000,0.000000
1.870000,-0.303975,0.000000,0.000092,0.027068,0.000000,-0.003116,-0.031170,-0.322794,0.053016,0.129800,5.355149,-0.000090,0.000455,0.000000,0.000000,0.000000,0.000000
0.840000,-1.490928,0.000000,0.000628,0.012159,0.000000,-0.003025,-0.013925,-1.596543,0.052561,0.064891,23.669323,-0.000068,0.000623,0.000000,0.000000,0.000000,0.000000
-3.650000,-6.499287,0.000000,0.001123,-0.052834,0.000000,-0.002958,0.068425,-7.074837,0.051938,-0.349756,95.619980,0.000051,0.000863,0.000000,0.000000,0.000000,0.000000
-5.250000,-2.316004,0.000000,0.001433,-0.075994,0.000000,-0.003009,0.103554,-2.575998,0.051074,-0.571543,32.243565,0.000231,-0.000937,0.000000,0.000000,0.000000,0.000000
10.920000,23.406116,0.000000,0.001685,0.158067,0.000000,-0.003240,-0.221431,26.563751,0.052012,1.303013,-311.860077,-0.000096,-0.002379,0.000000,0.000000,0.000000,0.000000
0.710000,-14.779002,0.000000,0.002625,0.010277,0.000000,-0.003144,-0.011512,-17.195505,0.054390,0.071478,191.319016,-0.000357,0.003820,0.000000,0.000000,0.000000,0.000000
-1.950000,0.810601,0.000000,-0.002893,-0.028226,0.000000,-0.004204,0.026072,0.815673,0.058267,-0.046545,-31.564756,0.000087,-0.000731,0.000000,0.000000,0.000000,0.000000
-0.480000,2.127829,0.000000,-0.002832,-0.006948,0.000000,-0.004290,0.004214,2.143361,0.058997,-0.007524,-82.943367,0.000052,-0.001590,0.000000,0.000000,0.000000,0.000000
0.530000,1.461978,0.000000,-0.002311,0.007672,0.000000,-0.004342,-0.010440,1.482273,0.060587,0.025380,-42.120228,-0.000000,-0.000726,0.000000,0.000000,0.000000,0.000000
2.910000,3.445056,0.000000,-0.001761,0.042122,0.000000,-0.004342,-0.047166,3.528085,0.061313,0.143692,-80.004021,-0.000061,-0.001125,0.000000,0.000000,0.000000,0.000000
2.910000,-0.000000,0.000000,-0.001116,0.042122,0.000000,-0.004281,-0.048051,-0.003041,0.062438,0.174214,0.057943,-0.000130,0.000474,0.000000,0.000000,0.000000,0.000000
0.410000,-3.618756,0.000000,-0.000481,0.005935,0.000000,-0.004151,-0.007413,-3.808022,0.061963,0.030871,63.175003,-0.000092,0.001279,0.000000,0.000000,0.000000,0.000000
2.000000,2.301529,0.000000,0.000041,0.028950,0.000000,-0.004059,-0.034912,2.454616,0.060684,0.162685,-36.390575,-0.000048,-0.000251,0.000000,0.000000,0.000000,0.000000
3.060000,1.534353,0.000000,0.000630,0.044294,0.000000,-0.004012,-0.055372,1.664383,0.060936,0.283034,-22.494976,-0.000118,0.000340,0.000000,0.000000,0.000000,0.000000
-0.540000,-5.211009,0.000000,0.001267,-0.007817,0.000000,-0.003893,0.012149,-5.790502,0.060596,-0.067055,72.479256,-0.000077,0.001190,0.000000,0.000000,0.000000,0.000000
3.230000,5.457084,0.000000,0.001760,0.046754,0.000000,-0.003817,-0.063710,6.188282,0.059405,0.374901,-72.650810,-0.000055,-0.000364,0.000000,0.000000,0.000000,0.000000
5.190000,2.837105,0.000000,0.002422,0.075125,0.000000,-0.003762,-0.109366,3.292231,0.059769,0.679076,-36.629715,-0.000233,0.001144,0.000000,0.000000,0.000000,0.000000
1.130000,-5.876861,0.000000,0.003180,0.016357,0.000000,-0.003528,-0.021121,-7.024992,0.058625,0.137206,74.709648,-0.000190,0.001784,0.000000,0.000000,0.000000,0.000000
-0.310000,4.197757,0.000000,-0.002922,-0.004487,0.000000,-0.004337,0.001748,4.229651,0.062762,-0.003120,-163.678253,0.000085,-0.003111,0.000000,0.000000,0.000000,0.000000
-2.790000,-3.589806,0.000000,-0.002785,-0.040385,0.000000,-0.004422,0.038499,-3.619926,0.065873,-0.068729,140.083237,0.000035,0.002472,0.000000,0.000000,0.000000,0.000000
-0.700000,3.025280,0.000000,-0.002328,-0.010133,0.000000,-0.004458,0.008161,3.069240,0.063400,-0.019841,-87.215401,0.000080,-0.001710,0.000000,0.000000,0.000000,0.000000
4.010000,6.817738,0.000000,-0.001791,0.058045,0.000000,-0.004538,-0.064312,6.984287,0.065110,0.195930,-158.377975,-0.000042,-0.002466,0.000000,0.000000,0.000000,0.000000
2.340000,-2.417330,0.000000,-0.001055,0.033872,0.000000,-0.004496,-0.038814,-2.509687,0.067576,0.140725,47.821136,-0.000152,0.001291,0.000000,0.000000,0.000000,0.000000
0.840000,-2.171254,0.000000,-0.000402,0.012159,0.000000,-0.004344,-0.014514,-2.286534,0.066285,0.060441,37.933567,-0.000082,0.000879,0.000000,0.000000,0.000000,0.000000
1.130000,0.419776,0.000000,0.000182,0.016357,0.000000,-0.004261,-0.019534,0.443966,0.065406,0.091025,-6.581960,-0.000044,0.000120,0.000000,0.000000,0.000000,0.000000
-0.900000,-2.938430,0.000000,0.000778,-0.013028,0.000000,-0.004217,0.017507,-3.201868,0.065286,-0.089489,43.274857,-0.000013,0.000577,0.000000,0.000000,0.000000,0.000000
-1.330000,-0.622426,0.000000,0.001292,-0.019252,0.000000,-0.004204,0.027476,-0.696907,0.064708,-0.151646,8.723134,0.000061,-0.000246,0.000000,0.000000,0.000000,0.000000
-3.230000,-2.750255,0.000000,0.001795,-0.046754,0.000000,-0.004265,0.068744,-3.128750,0.064955,-0.404525,36.731705,0.000127,-0.000398,0.000000,0.000000,0.000000,0.000000
-7.110000,-5.514985,0.000000,-0.003489,-0.102917,0.000000,-0.004942,0.101952,-5.560362,0.064825,-0.182008,215.173859,0.000170,0.003583,0.000000,0.000000,0.000000,0.000000
0.160000,10.523344,0.000000,-0.003614,0.002316,0.000000,-0.005112,-0.006071,10.605623,0.061242,0.010839,-410.414459,0.000184,-0.007748,0.000000,0.000000,0.000000,0.000000
0.250000,0.130275,0.000000,-0.002999,0.003619,0.000000,-0.005296,-0.006921,0.130096,0.068991,0.016826,-3.696797,-0.000017,-0.000010,0.000000,0.000000,0.000000,0.000000
-2.120000,-3.430581,0.000000,-0.002404,-0.030687,0.000000,-0.005279,0.030399,-3.518397,0.069001,-0.092612,79.784309,0.000016,0.001260,0.000000,0.000000,0.000000,0.000000
1.520000,5.268909,0.000000,-0.001934,0.022002,0.000000,-0.005295,-0.026600,5.459825,0.067741,0.096440,-104.034889,0.000031,-0.001711,0.000000,0.000000,0.000000,0.000000
2.030000,0.738226,0.000000,-0.001317,0.029384,0.000000,-0.005326,-0.035475,0.772299,0.069452,0.147726,-12.812419,-0.000081,0.000160,0.000000,0.000000,0.000000,0.000000
0.970000,-1.534353,0.000000,-0.000690,0.014041,0.000000,-0.005245,-0.017789,-1.643562,0.069292,0.082896,24.366402,-0.000079,0.000685,0.000000,0.000000,0.000000,0.000000
2.990000,2.923955,0.000000,-0.000114,0.043280,0.000000,-0.005166,-0.055031,3.175896,0.068607,0.281290,-42.923828,-0.000089,-0.000053,0.000000,0.000000,0.000000,0.000000
-6.450000,-13.664423,0.000000,0.000546,-0.093364,0.000000,-0.005077,0.125598,-15.175136,0.068660,-0.693212,189.945969,0.000053,0.001722,0.000000,0.000000,0.000000,0.000000
-2.620000,5.543935,0.000000,0.000810,-0.037925,0.000000,-0.005130,0.054846,6.286904,0.066938,-0.322742,-73.808624,0.000267,-0.002274,0.000000,0.000000,0.000000,0.000000
-2.630000,-0.014475,0.000000,0.001239,-0.038069,0.000000,-0.005397,0.059130,-0.024096,0.069212,-0.367151,0.268094,0.000159,-0.000984,0.000000,0.000000,0.000000,0.000000
-4.710000,-14.663202,0.000000,-0.003046,-0.068177,0.000000,-0.004359,0.066821,-14.781191,0.058498,-0.119291,571.999817,-0.000099,0.010510,0.000000,0.000000,0.000000,0.000000
-4.340000,0.535576,0.000000,-0.003092,-0.062822,0.000000,-0.004260,0.061157,0.538741,0.047988,-0.109179,-20.848106,0.000176,-0.000710,0.000000,0.000000,0.000000,0.000000
-5.260000,-1.331703,0.000000,-0.002847,-0.076139,0.000000,-0.004436,0.076644,-1.353402,0.048698,-0.186336,38.458237,0.000181,0.000225,0.000000,0.000000,0.000000,0.000000
-0.710000,6.586137,0.000000,-0.002665,-0.010277,0.000000,-0.004617,0.008181,6.747799,0.048472,-0.024925,-153.015289,0.000150,-0.002965,0.000000,0.000000,0.000000,0.000000
4.690000,7.816514,0.000000,-0.002297,0.067888,0.000000,-0.004767,-0.077997,8.102196,0.051437,0.282786,-154.384262,-0.000058,-0.002153,0.000000,0.000000,0.000000,0.000000
7.640000,4.270133,0.000000,-0.001709,0.110589,0.000000,-0.004709,-0.129758,4.486488,0.053590,0.540341,-74.430763,-0.000266,0.000056,0.000000,0.000000,0.000000,0.000000
-3.850000,-16.631804,0.000000,-0.001005,-0.055729,0.000000,-0.004443,0.066087,-17.770994,0.053534,-0.307958,263.461456,-0.000157,0.004156,0.000000,0.000000,0.000000,0.000000
-3.450000,0.579001,0.000000,-0.000802,-0.049939,0.000000,-0.004286,0.062313,0.626615,0.049378,-0.318515,-8.469023,0.000181,-0.001030,0.000000,0.000000,0.000000,0.000000
-2.870000,0.839552,0.000000,-0.000588,-0.041543,0.000000,-0.004467,0.054776,0.928334,0.050408,-0.302323,-11.619878,0.000165,-0.001036,0.000000,0.000000,0.000000,0.000000
-2.540000,-9.944343,0.000000,-0.000882,-0.036767,0.000000,-0.001696,0.036827,-10.024307,0.035444,-0.065745,387.918793,-0.000090,0.007169,0.000000,0.000000,0.000000,0.000000
-3.230000,-0.998777,0.000000,-0.000896,-0.046754,0.000000,-0.001606,0.046954,-1.007408,0.028275,-0.083824,38.984497,0.000108,0.000498,0.000000,0.000000,0.000000,0.000000
-1.660000,2.272579,0.000000,-0.000770,-0.024029,0.000000,-0.001714,0.024322,2.306212,0.027777,-0.059132,-65.533241,0.000109,-0.001402,0.000000,0.000000,0.000000,0.000000
0.170000,2.648930,0.000000,-0.000576,0.002461,0.000000,-0.001823,-0.003264,2.713451,0.029178,0.009945,-61.531113,0.000042,-0.001136,0.000000,0.000000,0.000000,0.000000
2.440000,3.285831,0.000000,-0.000305,0.035319,0.000000,-0.001865,-0.039589,3.405327,0.030314,0.143534,-64.887215,-0.000043,-0.000838,0.000000,0.000000,0.000000,0.000000
0.230000,-3.198981,0.000000,0.000064,0.003329,0.000000,-0.001823,-0.003773,-3.365009,0.031152,0.015713,55.825436,-0.000074,0.001101,0.000000,0.000000,0.000000,0.000000
-1.770000,-2.895005,0.000000,0.000336,-0.025621,0.000000,-0.001749,0.031346,-3.094890,0.030051,-0.146071,45.882877,0.000026,0.000472,0.000000,0.000000,0.000000,0.000000
-0.720000,1.519878,0.000000,0.000524,-0.010422,0.000000,-0.001775,0.013882,1.651007,0.029580,-0.070956,-22.314192,0.000069,-0.000615,0.000000,0.000000,0.000000,0.000000
1.130000,2.677880,0.000000,0.000760,0.016357,0.000000,-0.001844,-0.020859,2.969942,0.030195,0.115129,-37.174534,-0.000000,-0.000391,0.000000,0.000000,0.000000,0.000000
3.000000,2.706830,0.000000,0.001079,0.043425,0.000000,-0.001844,-0.059961,3.069278,0.030586,0.352842,-36.033512,-0.000104,0.000273,0.000000,0.000000,0.000000,0.000000
6.880000,5.616311,0.000000,0.001482,0.099588,0.000000,-0.001740,-0.147579,6.527966,0.030313,0.916351,-72.630836,-0.000275,0.001103,0.000000,0.000000,0.000000,0.000000
-4.510000,-16.487055,0.000000,0.002056,-0.065282,0.000000,-0.001464,0.107942,-19.688604,0.029210,-0.701198,209.385101,-0.000080,0.002066,0.000000,0.000000,0.000000,0.000000
-3.540000,0.651376,0.000000,-0.000987,-0.051242,0.000000,-0.001736,0.051534,0.655753,0.032765,-0.092000,-25.376207,0.000152,-0.000733,0.000000,0.000000,0.000000,0.000000
-3.600000,-0.086850,0.000000,-0.001047,-0.052110,0.000000,-0.001888,0.052284,-0.088357,0.033498,-0.093338,3.419228,0.000139,-0.000186,0.000000,0.000000,0.000000,0.000000
-3.270000,0.477676,0.000000,-0.000880,-0.047333,0.000000,-0.002027,0.048577,0.483829,0.033684,-0.118101,-13.748476,0.000140,-0.000579,0.000000,0.000000,0.000000,0.000000
8.830000,17.514780,0.000000,-0.000706,0.127814,0.000000,-0.002168,-0.138134,17.947948,0.034264,0.420831,-406.993530,-0.000034,-0.006567,0.000000,0.000000,0.000000,0.000000
6.240000,-3.749032,0.000000,0.000010,0.090324,0.000000,-0.002134,-0.100366,-3.889259,0.040831,0.363886,74.108360,-0.000345,0.002400,0.000000,0.000000,0.000000,0.000000
2.040000,-6.079510,0.000000,0.000610,0.029529,0.000000,-0.001788,-0.033415,-6.393929,0.038431,0.139148,106.075165,-0.000211,0.002381,0.000000,0.000000,0.000000,0.000000
-0.560000,-3.763507,0.000000,0.001031,-0.008106,0.000000,-0.001578,0.011035,-4.023379,0.036051,-0.051420,59.648060,-0.000046,0.000986,0.000000,0.000000,0.000000,0.000000
0.680000,1.794903,0.000000,0.001348,0.009843,0.000000,-0.001532,-0.010773,1.949402,0.035065,0.055069,-26.347143,0.000008,-0.000352,0.000000,0.000000,0.000000,0.000000
-3.690000,-6.325586,0.000000,0.001725,-0.053413,0.000000,-0.001540,0.073744,-7.026089,0.035416,-0.407012,87.945007,0.000066,0.000565,0.000000,0.000000,0.000000,0.000000
0.140000,5.543935,0.000000,0.001929,0.002027,0.000000,-0.001606,-0.000138,6.288842,0.034852,0.000809,-73.831383,0.000119,-0.001397,0.000000,0.000000,0.000000,0.000000
-0.750000,6.875638,0.000000,-0.002044,-0.010856,0.000000,-0.003069,0.009128,6.929237,0.045390,-0.016295,-268.146362,0.000156,-0.005119,0.000000,0.000000,0.000000,0.000000
-8.590000,-11.348420,0.000000,-0.001966,-0.124340,0.000000,-0.003225,0.125299,-11.439886,0.050508,-0.223688,442.698578,0.000122,0.007787,0.000000,0.000000,0.000000,0.000000
-4.140000,6.441387,0.000000,-0.001928,-0.059927,0.000000,-0.003347,0.060651,6.537960,0.042722,-0.147455,-185.782440,0.000288,-0.003931,0.000000,0.000000,0.000000,0.000000
-3.870000,0.390826,0.000000,-0.001695,-0.056018,0.000000,-0.003635,0.058387,0.398710,0.046653,-0.177878,-9.041286,0.000165,-0.000645,0.000000,0.000000,0.000000,0.000000
-1.120000,3.980632,0.000000,-0.001464,-0.016212,0.000000,-0.003799,0.016390,4.125072,0.047298,-0.059422,-78.601685,0.000122,-0.001648,0.000000,0.000000,0.000000,0.000000
1.740000,4.139857,0.000000,-0.001122,0.025187,0.000000,-0.003922,-0.030399,4.349638,0.048946,0.126590,-72.160431,-0.000000,-0.001021,0.000000,0.000000,0.000000,0.000000
-4.130000,-8.496840,0.000000,-0.000666,-0.059782,0.000000,-0.003922,0.071391,-9.080297,0.049966,-0.332675,134.618713,0.000021,0.001651,0.000000,0.000000,0.000000,0.000000
2.610000,9.756167,0.000000,-0.000467,0.037780,0.000000,-0.003943,-0.048502,10.610206,0.048315,0.247920,-143.402267,0.000070,-0.002048,0.000000,0.000000,0.000000,0.000000
3.450000,1.215902,0.000000,0.000015,0.049939,0.000000,-0.004012,-0.066770,1.345781,0.050363,0.368522,-16.845034,-0.000155,0.000682,0.000000,0.000000,0.000000,0.000000
1.020000,-3.517431,0.000000,0.000531,0.014765,0.000000,-0.003857,-0.020155,-3.997409,0.049681,0.118601,46.929821,-0.000130,0.001208,0.000000,0.000000,0.000000,0.000000
-6.200000,-9.596942,0.000000,-0.001398,-0.089745,0.000000,-0.002353,0.090557,-9.674285,0.041850,-0.161665,374.373749,0.000062,0.006649,0.000000,0.000000,0.000000,0.000000
-0.740000,7.903364,0.000000,-0.001541,-0.010712,0.000000,-0.002415,0.009390,7.965382,0.035201,-0.016763,-308.242889,0.000176,-0.005894,0.000000,0.000000,0.000000,0.000000
-3.610000,-4.154333,0.000000,-0.001197,-0.052255,0.000000,-0.002591,0.053393,-4.218814,0.041095,-0.129808,119.881691,0.000064,0.001930,0.000000,0.000000,0.000000,0.000000
5.020000,12.491947,0.000000,-0.000997,0.072665,0.000000,-0.002655,-0.079172,12.800315,0.039165,0.241202,-290.264099,0.000028,-0.004847,0.000000,0.000000,0.000000,0.000000
3.680000,-1.939653,0.000000,-0.000415,0.053268,0.000000,-0.002683,-0.059658,-2.013316,0.044013,0.216296,38.362972,-0.000200,0.001320,0.000000,0.000000,0.000000,0.000000
4.040000,0.521101,0.000000,0.000104,0.058479,0.000000,-0.002484,-0.067451,0.545234,0.042692,0.280884,-9.045417,-0.000172,0.000586,0.000000,0.000000,0.000000,0.000000
-3.780000,-11.319469,0.000000,0.000638,-0.054716,0.000000,-0.002312,0.066847,-12.095677,0.042106,-0.311501,179.322815,-0.000048,0.002552,0.000000,0.000000,0.000000,0.000000
-4.730000,-1.375128,0.000000,0.000840,-0.068467,0.000000,-0.002264,0.087892,-1.499306,0.039554,-0.449262,20.263874,0.000209,-0.000836,0.000000,0.000000,0.000000,0.000000
4.290000,13.056474,0.000000,0.001008,0.062098,0.000000,-0.002473,-0.081704,14.490602,0.040391,0.450949,-181.377716,0.000053,-0.002213,0.000000,0.000000,0.000000,0.000000
-0.110000,-6.369011,0.000000,0.001561,-0.001592,0.000000,-0.002526,0.004465,-7.234500,0.042604,-0.026275,84.933464,-0.000125,0.001541,0.000000,0.000000,0.000000,0.000000
-3.900000,-5.355760,0.000000,-0.002051,-0.056453,0.000000,-0.003078,0.055807,-5.399437,0.045479,-0.099627,208.946396,0.000049,0.003684,0.000000,0.000000,0.000000,0.000000
0.180000,5.905810,0.000000,-0.002096,0.002606,0.000000,-0.003127,-0.004814,5.951798,0.041794,0.008594,-230.321564,0.000100,-0.004345,0.000000,0.000000,0.000000,0.000000
-1.040000,-1.765953,0.000000,-0.001676,-0.015054,0.000000,-0.003227,0.013989,-1.794268,0.046139,-0.034011,50.985855,0.000004,0.000881,0.000000,0.000000,0.000000,0.000000
2.370000,4.935983,0.000000,-0.001327,0.034306,0.000000,-0.003230,-0.038298,5.056651,0.045258,0.116677,-114.666267,-0.000008,-0.001857,0.000000,0.000000,0.000000,0.000000
3.050000,0.984302,0.000000,-0.000833,0.044149,0.000000,-0.003223,-0.049989,1.018259,0.047115,0.181240,-19.402534,-0.000116,0.000126,0.000000,0.000000,0.000000,0.000000
5.210000,3.126606,0.000000,-0.000317,0.075415,0.000000,-0.003107,-0.087507,3.284284,0.046989,0.364397,-54.486214,-0.000174,-0.000046,0.000000,0.000000,0.000000,0.000000
-1.870000,-10.248318,0.000000,0.000290,-0.027068,0.000000,-0.002932,0.033039,-10.951567,0.047035,-0.153959,162.360947,-0.000118,0.002658,0.000000,0.000000,0.000000,0.000000
-0.720000,1.664628,0.000000,0.000594,-0.010422,0.000000,-0.002815,0.013970,1.807350,0.044377,-0.071410,-24.427240,0.000072,-0.000661,0.000000,0.000000,0.000000,0.000000
-1.410000,-0.998777,0.000000,0.000951,-0.020410,0.000000,-0.002887,0.028569,-1.112934,0.045038,-0.157680,13.930509,0.000056,-0.000162,0.000000,0.000000,0.000000,0.000000
2.990000,6.369011,0.000000,0.001284,0.043280,0.000000,-0.002943,-0.059465,7.225002,0.045199,0.349922,-84.821960,-0.000024,-0.000659,0.000000,0.000000,0.000000,0.000000
2.130000,-1.244852,0.000000,0.001809,0.030832,0.000000,-0.002919,-0.043658,-1.453440,0.045858,0.271081,16.171129,-0.000146,0.001041,0.000000,0.000000,0.000000,0.000000
-3.540000,-3.227931,0.000000,-0.002233,-0.051242,0.000000,-0.003307,0.050289,-3.254732,0.047618,-0.089778,125.951019,0.000075,0.002140,0.000000,0.000000,0.000000,0.000000
-3.790000,-0.361876,0.000000,-0.002259,-0.054860,0.000000,-0.003381,0.053858,-0.365822,0.045477,-0.096149,14.156520,0.000139,0.000004,0.000000,0.000000,0.000000,0.000000
-2.460000,1.925178,0.000000,-0.002008,-0.035609,0.000000,-0.003520,0.035138,1.953019,0.045473,-0.085426,-55.496914,0.000132,-0.001282,0.000000,0.000000,0.000000,0.000000
0.690000,4.559633,0.000000,-0.001709,0.009988,0.000000,-0.003652,-0.012572,4.670952,0.046755,0.038300,-105.920036,0.000054,-0.001900,0.000000,0.000000,0.000000,0.000000
3.510000,4.081957,0.000000,-0.001281,0.050807,0.000000,-0.003706,-0.057886,4.230020,0.048655,0.209870,-80.601425,-0.000077,-0.000955,0.000000,0.000000,0.000000,0.000000
4.490000,1.418552,0.000000,-0.000738,0.064993,0.000000,-0.003629,-0.075951,1.488558,0.049610,0.316278,-24.695160,-0.000177,0.000390,0.000000,0.000000,0.000000,0.000000
0.050000,-6.426911,0.000000,-0.000160,0.000724,0.000000,-0.003452,-0.001067,-6.869132,0.049220,0.004972,101.837379,-0.000133,0.001941,0.000000,0.000000,0.000000,0.000000
-3.750000,-5.500510,0.000000,0.000226,-0.054281,0.000000,-0.003320,0.069124,-5.987511,0.047279,-0.353328,80.924225,0.000074,0.000573,0.000000,0.000000,0.000000,0.000000
-1.040000,3.922732,0.000000,0.000452,-0.015054,0.000000,-0.003394,0.020738,4.350757,0.046706,-0.114460,-54.458073,0.000138,-0.001342,0.000000,0.000000,0.000000,0.000000
8.680000,14.069726,0.000000,0.000794,0.125643,0.000000,-0.003532,-0.176782,15.966548,0.048048,1.040274,-187.448242,-0.000176,-0.000733,0.000000,0.000000,0.000000,0.000000
-4.170000,-18.600409,0.000000,0.001547,-0.060361,0.000000,-0.003356,0.093127,-21.638504,0.048781,-0.578245,240.752289,-0.000157,0.002996,0.000000,0.000000,0.000000,0.000000
0.150000,6.253211,0.000000,0.001774,0.002171,0.000000,-0.003198,-0.000636,7.459647,0.045785,0.004133,-79.332146,0.000140,-0.001497,0.000000,0.000000,0.000000,0.000000
-5.270000,-6.209785,0.000000,-0.002012,-0.076283,0.000000,-0.003023,0.076150,-6.260238,0.044766,-0.135944,242.257538,0.000087,0.004222,0.000000,0.000000,0.000000,0.000000
-5.430000,-0.231600,0.000000,-0.002112,-0.078599,0.000000,-0.003110,0.078315,-0.234390,0.040544,-0.139810,9.070387,0.000207,-0.000214,0.000000,0.000000,0.000000,0.000000
