-0.000000,0.000000,0.000000,0.000508,0.000000,ovf,-0.000000,ovf,0.000003,-0.061419,-0.000000,-0.000000,0.000000,ovf,-16600855.000000,ovf,-0.000001,ovf
-5.220000,-11.522120,0.000000,-0.000215,-0.075560,0.000000,-0.000834,0.077145,-11.614368,0.024135,-0.137722,449.450684,-0.000011,0.008135,0.000000,0.000000,0.000000,0.000000
2.310000,10.899693,0.000000,-0.000271,0.033437,0.000000,-0.000823,-0.035250,11.064820,0.016001,0.085700,-314.417603,0.000114,-0.005737,0.000000,0.000000,0.000000,0.000000
-13.740000,-23.232416,0.000000,0.000023,-0.198887,0.000000,-0.000937,0.213789,-23.809822,0.021738,-0.651319,539.919312,0.000127,0.008472,0.000000,0.000000,0.000000,0.000000
0.580000,20.728237,0.000000,-0.000409,0.008396,0.000000,-0.001064,-0.009784,21.491081,0.013265,0.035474,-409.504395,0.000380,-0.007674,0.000000,0.000000,0.000000,0.000000
7.860000,10.537819,0.000000,-0.000210,0.113774,0.000000,-0.001444,-0.131706,11.077289,0.020939,0.548455,-183.772018,-0.000147,-0.001982,0.000000,0.000000,0.000000,0.000000
13.220000,7.758613,0.000000,0.000301,0.191360,0.000000,-0.001297,-0.230731,8.286870,0.022921,1.075181,-122.855873,-0.000467,0.000586,0.000000,0.000000,0.000000,0.000000
7.540000,-8.221815,0.000000,0.001043,0.109142,0.000000,-0.000830,-0.137086,-8.946515,0.022335,0.700716,120.916656,-0.000539,0.004184,0.000000,0.000000,0.000000,0.000000
4.150000,-4.907033,0.000000,0.001551,0.060071,0.000000,-0.000291,-0.078268,-5.449825,0.018151,0.431982,68.215019,-0.000314,0.002452,0.000000,0.000000,0.000000,0.000000
7.870000,-1.592253,0.000000,-0.000323,0.113918,0.000000,-0.001017,-0.116897,-1.605677,0.029872,0.208689,62.136169,-0.000346,0.001737,0.000000,0.000000,0.000000,0.000000
-0.700000,-12.405097,0.000000,0.000058,-0.010133,0.000000,-0.000671,0.010434,-12.504483,0.028136,-0.018626,483.896210,-0.000208,0.009109,0.000000,0.000000,0.000000,0.000000
-4.700000,-5.790010,0.000000,0.000216,-0.068033,0.000000,-0.000463,0.071370,-5.878703,0.019027,-0.173514,167.049011,0.000082,0.002677,0.000000,0.000000,0.000000,0.000000
-1.130000,5.167584,0.000000,0.000189,-0.016357,0.000000,-0.000545,0.017784,5.295054,0.016350,-0.054179,-120.072372,0.000148,-0.002425,0.000000,0.000000,0.000000,0.000000
-2.130000,-1.447503,0.000000,0.000325,-0.030832,0.000000,-0.000693,0.034624,-1.501870,0.018775,-0.125533,28.617569,0.000065,0.000207,0.000000,0.000000,0.000000,0.000000
-1.300000,1.201427,0.000000,0.000417,-0.018818,0.000000,-0.000758,0.022225,1.261829,0.018568,-0.092551,-20.933727,0.000084,-0.000647,0.000000,0.000000,0.000000,0.000000
-9.290000,-11.565545,0.000000,0.000548,-0.134473,0.000000,-0.000842,0.163058,-12.356982,0.019215,-0.759830,183.196762,0.000207,0.001415,0.000000,0.000000,0.000000,0.000000
-5.010000,6.195311,0.000000,0.000340,-0.072520,0.000000,-0.001049,0.092398,6.738286,0.017801,-0.472291,-91.071312,0.000377,-0.003005,0.000000,0.000000,0.000000,0.000000
-6.050000,-1.505403,0.000000,0.000316,-0.087574,0.000000,-0.001426,0.117547,-1.673046,0.020805,-0.648775,20.941383,0.000286,-0.001353,0.000000,0.000000,0.000000,0.000000
16.639999,32.843830,0.000000,0.000249,0.240864,0.000000,-0.001712,-0.340702,37.280506,0.022158,2.004867,-437.675385,-0.000216,-0.002862,0.000000,0.000000,0.000000,0.000000
-5.320000,2.098878,0.000000,-0.000418,-0.077007,0.000000,-0.001049,0.078486,2.114882,0.027282,-0.140116,-81.841316,0.000253,-0.001923,0.000000,0.000000,0.000000,0.000000
-3.670000,2.388379,0.000000,-0.000560,-0.053123,0.000000,-0.001302,0.053819,2.406646,0.029206,-0.096079,-93.131935,0.000191,-0.002020,0.000000,0.000000,0.000000,0.000000
-2.830000,1.215902,0.000000,-0.000412,-0.040964,0.000000,-0.001493,0.042407,1.233321,0.031225,-0.103100,-35.046005,0.000138,-0.000939,0.000000,0.000000,0.000000,0.000000
-2.600000,0.332925,0.000000,-0.000228,-0.037635,0.000000,-0.001630,0.040205,0.339801,0.032164,-0.122488,-7.705428,0.000115,-0.000475,0.000000,0.000000,0.000000,0.000000
2.340000,7.150662,0.000000,-0.000036,0.033872,0.000000,-0.001745,-0.037681,7.412327,0.032640,0.136618,-141.239075,0.000038,-0.002304,0.000000,0.000000,0.000000,0.000000
4.930000,3.749031,0.000000,0.000373,0.071362,0.000000,-0.001784,-0.082026,3.939170,0.034944,0.341576,-65.350769,-0.000147,-0.000309,0.000000,0.000000,0.000000,0.000000
-2.610000,-10.914168,0.000000,0.000896,-0.037780,0.000000,-0.001636,0.046706,-11.662331,0.035253,-0.217646,172.898285,-0.000094,0.002686,0.000000,0.000000,0.000000,0.000000
-4.680000,-2.996330,0.000000,0.001100,-0.067743,0.000000,-0.001542,0.087304,-3.262590,0.032567,-0.446256,44.095547,0.000175,-0.000377,0.000000,0.000000,0.000000,0.000000
-1.660000,4.371458,0.000000,0.001224,-0.024029,0.000000,-0.001717,0.033774,4.849545,0.032944,-0.186409,-60.701378,0.000183,-0.001653,0.000000,0.000000,0.000000,0.000000
2.510000,6.036086,0.000000,0.001483,0.036332,0.000000,-0.001899,-0.049345,6.847844,0.034597,0.290370,-80.394096,-0.000004,-0.000734,0.000000,0.000000,0.000000,0.000000
-1.640000,-1.708053,0.000000,-0.001532,-0.023739,0.000000,-0.002473,0.022835,-1.722639,0.041398,-0.040765,66.662369,0.000029,0.001153,0.000000,0.000000,0.000000,0.000000
-6.540000,-7.092763,0.000000,-0.001498,-0.094667,0.000000,-0.002503,0.095396,-7.150140,0.040245,-0.170303,276.694794,0.000123,0.004776,0.000000,0.000000,0.000000,0.000000
-4.330000,3.198980,0.000000,-0.001440,-0.062677,0.000000,-0.002625,0.064038,3.246483,0.035469,-0.155687,-92.251953,0.000234,-0.002177,0.000000,0.000000,0.000000,0.000000
-9.390000,-7.324363,0.000000,-0.001289,-0.135920,0.000000,-0.002860,0.144702,-7.507569,0.037645,-0.440841,170.244110,0.000249,0.002035,0.000000,0.000000,0.000000,0.000000
-8.650000,1.071153,0.000000,-0.001378,-0.125209,0.000000,-0.003108,0.137614,1.109028,0.035610,-0.498933,-21.132107,0.000393,-0.001754,0.000000,0.000000,0.000000,0.000000
-5.610000,4.400407,0.000000,-0.001443,-0.081205,0.000000,-0.003501,0.092163,4.624348,0.037364,-0.383787,-76.717857,0.000336,-0.002488,0.000000,0.000000,0.000000,0.000000
-1.930000,5.326810,0.000000,-0.001388,-0.027937,0.000000,-0.003837,0.032061,5.688472,0.039851,-0.149403,-84.333679,0.000194,-0.001996,0.000000,0.000000,0.000000,0.000000
-6.740000,-6.962487,0.000000,-0.001186,-0.097562,0.000000,-0.004031,0.122220,-7.576890,0.041848,-0.624727,102.405472,0.000187,0.000253,0.000000,0.000000,0.000000,0.000000
-2.120000,6.687462,0.000000,-0.001197,-0.030687,0.000000,-0.004218,0.039441,7.421355,0.041595,-0.217687,-92.892517,0.000247,-0.002348,0.000000,0.000000,0.000000,0.000000
5.200000,10.595718,0.000000,-0.001022,0.075270,0.000000,-0.004465,-0.108027,12.024678,0.043943,0.635685,-141.170456,-0.000065,-0.000949,0.000000,0.000000,0.000000,0.000000
-0.460000,-4.139857,0.000000,-0.000175,-0.006659,0.000000,-0.000786,0.006703,-4.173453,0.026183,-0.011967,161.503510,-0.000061,0.003027,0.000000,0.000000,0.000000,0.000000
-6.290000,-8.438940,0.000000,-0.000129,-0.091048,0.000000,-0.000725,0.093091,-8.506646,0.023156,-0.166189,329.188629,0.000091,0.005778,0.000000,0.000000,0.000000,0.000000
2.200000,12.289296,0.000000,-0.000213,0.031845,0.000000,-0.000816,-0.033525,12.475492,0.017378,0.081505,-354.503174,0.000145,-0.006503,0.000000,0.000000,0.000000,0.000000
0.440000,-2.547605,0.000000,0.000099,0.006369,0.000000,-0.000961,-0.006739,-2.611883,0.023881,0.020531,59.227917,-0.000068,0.001189,0.000000,0.000000,0.000000,0.000000
1.460000,1.476453,0.000000,0.000331,0.021134,0.000000,-0.000893,-0.023118,1.529572,0.022692,0.083816,-29.145411,-0.000033,-0.000327,0.000000,0.000000,0.000000,0.000000
1.930000,0.680326,0.000000,0.000610,0.027937,0.000000,-0.000860,-0.031576,0.713668,0.023019,0.131488,-11.839731,-0.000072,0.000132,0.000000,0.000000,0.000000,0.000000
-0.250000,-3.155556,0.000000,0.000913,-0.003619,0.000000,-0.000788,0.005473,-3.372972,0.022887,-0.025502,50.005543,-0.000049,0.000878,0.000000,0.000000,0.000000,0.000000
-2.090000,-2.663404,0.000000,0.001128,-0.030253,0.000000,-0.000739,0.039796,-2.899638,0.022009,-0.203417,39.190075,0.000053,0.000190,0.000000,0.000000,0.000000,0.000000
-6.530000,-6.426912,0.000000,0.001272,-0.094522,0.000000,-0.000792,0.128119,-7.137221,0.021819,-0.707126,89.336029,0.000211,-0.000222,0.000000,0.000000,0.000000,0.000000
-2.640000,5.630785,0.000000,0.001238,-0.038214,0.000000,-0.001003,0.055863,6.389011,0.022040,-0.328724,-75.007378,0.000272,-0.002309,0.000000,0.000000,0.000000,0.000000
1.810000,-1.577778,0.000000,-0.001024,0.026200,0.000000,-0.001683,-0.027806,-1.591029,0.028948,0.049640,61.569344,-0.000106,0.001304,0.000000,0.000000,0.000000,0.000000
-2.370000,-6.050560,0.000000,-0.000884,-0.034306,0.000000,-0.001577,0.034221,-6.099352,0.027644,-0.061092,236.031616,-0.000023,0.004302,0.000000,0.000000,0.000000,0.000000
-5.130000,-3.995108,0.000000,-0.000767,-0.074257,0.000000,-0.001555,0.076851,-4.056583,0.023342,-0.186840,115.271736,0.000131,0.001669,0.000000,0.000000,0.000000,0.000000
-7.090000,-2.837105,0.000000,-0.000785,-0.102628,0.000000,-0.001686,0.109462,-2.908342,0.021673,-0.333480,65.950523,0.000241,0.000344,0.000000,0.000000,0.000000,0.000000
-9.270000,-3.155557,0.000000,-0.000897,-0.134183,0.000000,-0.001926,0.148121,-3.272711,0.021329,-0.537029,62.360252,0.000338,-0.000273,0.000000,0.000000,0.000000,0.000000
0.150000,13.635475,0.000000,-0.001112,0.002171,0.000000,-0.002265,-0.003794,14.334098,0.021602,0.015799,-237.802460,0.000261,-0.004460,0.000000,0.000000,0.000000,0.000000
-2.610000,-3.995107,0.000000,-0.000927,-0.037780,0.000000,-0.002525,0.044505,-4.269381,0.026061,-0.207390,63.295128,0.000039,0.000646,0.000000,0.000000,0.000000,0.000000
6.650000,13.403873,0.000000,-0.000867,0.096259,0.000000,-0.002564,-0.123171,14.580364,0.025416,0.629589,-197.060944,-0.000057,-0.002029,0.000000,0.000000,0.000000,0.000000
0.520000,-8.873191,0.000000,-0.000421,0.007527,0.000000,-0.002507,-0.010629,-9.852367,0.027445,0.058667,123.321297,-0.000215,0.002498,0.000000,0.000000,0.000000,0.000000
3.850000,4.820183,0.000000,-0.000236,0.055729,0.000000,-0.002292,-0.079245,5.469658,0.024948,0.466315,-64.214119,-0.000110,0.000041,0.000000,0.000000,0.000000,0.000000
1.560000,-12.955149,0.000000,0.000456,0.022581,0.000000,0.000026,-0.022607,-13.058668,0.017970,0.040358,505.341919,-0.000308,0.009678,0.000000,0.000000,0.000000,0.000000
-9.850000,-16.516005,0.000000,0.000562,-0.142579,0.000000,0.000334,0.146561,-16.647596,0.008292,-0.261645,644.225586,0.000082,0.011473,0.000000,0.000000,0.000000,0.000000
0.000000,14.257901,0.000000,0.000147,0.000000,0.000000,0.000252,0.000154,14.474710,-0.003181,-0.000374,-411.312836,0.000274,-0.007810,0.000000,0.000000,0.000000,0.000000
-1.690000,-2.446279,0.000000,0.000196,-0.024463,0.000000,-0.000022,0.026503,-2.507209,0.004630,-0.080743,56.854286,0.000024,0.000873,0.000000,0.000000,0.000000,0.000000
1.100000,4.038532,0.000000,0.000168,0.015923,0.000000,-0.000046,-0.017508,4.187045,0.003757,0.063475,-79.782555,0.000032,-0.001341,0.000000,0.000000,0.000000,0.000000
1.320000,0.318451,0.000000,0.000266,0.019107,0.000000,-0.000077,-0.021771,0.334405,0.005098,0.090659,-5.547778,-0.000053,0.000143,0.000000,0.000000,0.000000,0.000000
0.400000,-1.331702,0.000000,0.000374,0.005790,0.000000,-0.000025,-0.006541,-1.423135,0.004955,0.030481,21.098488,-0.000045,0.000482,0.000000,0.000000,0.000000,0.000000
-7.170000,-10.957595,0.000000,0.000445,-0.103786,0.000000,0.000020,0.132181,-11.921112,0.004473,-0.675642,161.119812,0.000132,0.001222,0.000000,0.000000,0.000000,0.000000
1.810000,12.998572,0.000000,0.000197,0.026200,0.000000,-0.000112,-0.034777,14.429770,0.003251,0.191943,-180.616287,0.000179,-0.002903,0.000000,0.000000,0.000000,0.000000
1.490000,-0.463201,0.000000,0.000330,0.021568,0.000000,-0.000291,-0.030072,-0.526559,0.006154,0.176958,6.181837,-0.000092,0.000601,0.000000,0.000000,0.000000,0.000000
1.930000,0.636901,0.000000,0.000451,0.027937,0.000000,-0.000199,-0.041347,0.739857,0.005553,0.256731,-8.231729,-0.000098,0.000537,0.000000,0.000000,0.000000,0.000000
-0.720000,-3.835881,0.000000,0.000593,-0.010422,0.000000,-0.000102,0.017656,-4.580699,0.005015,-0.114698,48.714993,-0.000039,0.000611,0.000000,0.000000,0.000000,0.000000
-3.140000,-3.618757,0.000000,0.000809,-0.045452,0.000000,0.000618,0.047388,-3.647768,0.007458,-0.084599,141.160675,0.000059,0.002443,0.000000,0.000000,0.000000,0.000000
-2.370000,1.114577,0.000000,0.000705,-0.034306,0.000000,0.000559,0.035848,1.123279,0.005015,-0.063996,-43.468430,0.000118,-0.001001,0.000000,0.000000,0.000000,0.000000
-0.310000,2.981855,0.000000,0.000683,-0.004487,0.000000,0.000441,0.005406,3.026904,0.006016,-0.013144,-86.012398,0.000072,-0.001662,0.000000,0.000000,0.000000,0.000000
-5.240000,-7.136187,0.000000,0.000761,-0.075849,0.000000,0.000369,0.082341,-7.313699,0.007678,-0.250855,165.847824,0.000084,0.002465,0.000000,0.000000,0.000000,0.000000
1.800000,10.190418,0.000000,0.000621,0.026055,0.000000,0.000285,-0.028265,10.565343,0.005214,0.102477,-201.318573,0.000123,-0.003539,0.000000,0.000000,0.000000,0.000000
2.110000,0.448726,0.000000,0.000797,0.030542,0.000000,0.000162,-0.034371,0.470990,0.008753,0.143127,-7.813716,-0.000084,0.000246,0.000000,0.000000,0.000000,0.000000
-1.670000,-5.471560,0.000000,0.000990,-0.024173,0.000000,0.000246,0.030388,-5.846220,0.008507,-0.141607,86.672333,-0.000028,0.001258,0.000000,0.000000,0.000000,0.000000
-8.270000,-9.553517,0.000000,0.001028,-0.119708,0.000000,0.000274,0.153113,-10.394127,0.007250,-0.782638,140.481842,0.000217,0.000541,0.000000,0.000000,0.000000,0.000000
-6.040000,3.227931,0.000000,0.000793,-0.087429,0.000000,0.000057,0.117992,3.582429,0.006709,-0.651230,-44.840981,0.000387,-0.002612,0.000000,0.000000,0.000000,0.000000
0.780000,9.871967,0.000000,0.000657,0.011291,0.000000,-0.000330,-0.015056,11.204871,0.009320,0.088597,-131.545868,0.000171,-0.002246,0.000000,0.000000,0.000000,0.000000
0.250000,-0.767176,0.000000,0.000811,0.003619,0.000000,-0.000500,-0.004223,-0.893969,0.011567,0.026223,9.946397,-0.000029,0.000263,0.000000,0.000000,0.000000,0.000000
-11.770000,-2.750256,0.000000,-0.000043,-0.170371,0.000000,-0.000395,0.174435,-2.772516,0.015031,-0.311407,107.290337,0.000419,0.001189,0.000000,0.000000,0.000000,0.000000
-6.010000,8.337616,0.000000,-0.000468,-0.086995,0.000000,-0.000814,0.088595,8.403588,0.013843,-0.158162,-325.200531,0.000398,-0.006588,0.000000,0.000000,0.000000,0.000000
-1.210000,6.948012,0.000000,-0.000516,-0.017515,0.000000,-0.001212,0.017776,7.052944,0.020430,-0.043217,-200.416214,0.000181,-0.003900,0.000000,0.000000,0.000000,0.000000
-2.000000,-1.143527,0.000000,-0.000344,-0.028950,0.000000,-0.001393,0.030745,-1.172923,0.024330,-0.093667,26.597589,0.000061,0.000257,0.000000,0.000000,0.000000,0.000000
3.060000,7.324363,0.000000,-0.000212,0.044294,0.000000,-0.001454,-0.049459,7.592912,0.024072,0.179318,-144.680038,0.000010,-0.002255,0.000000,0.000000,0.000000,0.000000
11.400000,12.072171,0.000000,0.000142,0.165015,0.000000,-0.001464,-0.190507,12.689937,0.026327,0.793316,-210.525833,-0.000275,-0.001836,0.000000,0.000000,0.000000,0.000000
9.920000,-2.142303,0.000000,0.000858,0.143592,0.000000,-0.001189,-0.172371,-2.290849,0.028163,0.803231,33.962669,-0.000509,0.002819,0.000000,0.000000,0.000000,0.000000
-2.690000,-18.253008,0.000000,0.001516,-0.038938,0.000000,-0.000680,0.051302,-19.859716,0.025344,-0.262230,268.414032,-0.000236,0.004368,0.000000,0.000000,0.000000,0.000000
15.160000,17.051579,0.000000,-0.000649,0.219441,0.000000,-0.001425,-0.225268,17.186346,0.033623,0.402156,-665.074036,-0.000283,-0.011513,0.000000,0.000000,0.000000,0.000000
-2.310000,-25.287870,0.000000,0.000025,-0.033437,0.000000,-0.001142,0.034262,-25.490150,0.045137,-0.061166,986.413208,-0.000389,0.018534,0.000000,0.000000,0.000000,0.000000
-2.530000,-0.318451,0.000000,0.000192,-0.036622,0.000000,-0.000752,0.038498,-0.324244,0.026603,-0.093596,9.213710,0.000099,-0.000113,0.000000,0.000000,0.000000,0.000000
-5.110000,-3.734557,0.000000,0.000352,-0.073967,0.000000,-0.000851,0.079878,-3.828448,0.026716,-0.243353,86.815140,0.000143,0.000986,0.000000,0.000000,0.000000,0.000000
-4.800000,0.448726,0.000000,0.000396,-0.069480,0.000000,-0.000994,0.077653,0.463819,0.025730,-0.281539,-8.837900,0.000219,-0.000931,0.000000,0.000000,0.000000,0.000000
-7.120000,-3.358205,0.000000,0.000456,-0.103062,0.000000,-0.001213,0.119612,-3.532246,0.026661,-0.498094,58.599895,0.000256,-0.000236,0.000000,0.000000,0.000000,0.000000
-0.460000,9.640367,0.000000,0.000417,-0.006659,0.000000,-0.001469,0.008545,10.296837,0.026897,-0.039817,-152.654327,0.000218,-0.002998,0.000000,0.000000,0.000000,0.000000
4.480000,7.150662,0.000000,0.000666,0.064848,0.000000,-0.001687,-0.081393,7.776544,0.029895,0.416040,-105.103897,-0.000073,-0.000859,0.000000,0.000000,0.000000,0.000000
-0.370000,-7.020387,0.000000,0.001128,-0.005356,0.000000,-0.001613,0.008672,-7.796686,0.030754,-0.047863,97.590508,-0.000124,0.001720,0.000000,0.000000,0.000000,0.000000
12.220000,18.224058,0.000000,0.001393,0.176885,0.000000,-0.001489,-0.248490,20.683521,0.029034,1.462240,-242.825745,-0.000280,-0.000646,0.000000,0.000000,0.000000,0.000000
-7.880000,-37.273193,0.000000,-0.000600,-0.114063,0.000000,-0.001523,0.116272,-37.570629,0.039858,-0.207572,1453.901489,-0.000396,0.026969,0.000000,0.000000,0.000000,0.000000
-5.140000,3.966158,0.000000,-0.000813,-0.074402,0.000000,-0.001127,0.075347,3.997405,0.012888,-0.134512,-154.690872,0.000280,-0.003343,0.000000,0.000000,0.000000,0.000000
-4.430000,1.027727,0.000000,-0.000874,-0.064124,0.000000,-0.001407,0.066143,1.042854,0.016231,-0.160806,-29.633715,0.000198,-0.000990,0.000000,0.000000,0.000000,0.000000
-2.060000,3.430581,0.000000,-0.000909,-0.029819,0.000000,-0.001605,0.031072,3.515073,0.017221,-0.094662,-79.708931,0.000150,-0.001764,0.000000,0.000000,0.000000,0.000000
1.460000,5.095209,0.000000,-0.000844,0.021134,0.000000,-0.001756,-0.024423,5.282056,0.018985,0.088549,-100.647568,0.000034,-0.001663,0.000000,0.000000,0.000000,0.000000
2.400000,1.360652,0.000000,-0.000629,0.034740,0.000000,-0.001789,-0.040869,1.429402,0.020648,0.170186,-23.713755,-0.000084,0.000014,0.000000,0.000000,0.000000,0.000000
-2.600000,-7.237513,0.000000,-0.000379,-0.037635,0.000000,-0.001706,0.044992,-7.733086,0.020633,-0.209657,114.645805,-0.000025,0.001604,0.000000,0.000000,0.000000,0.000000
1.880000,6.484811,0.000000,-0.000346,0.027213,0.000000,-0.001681,-0.034950,7.053466,0.019029,0.178646,-95.331139,0.000039,-0.001325,0.000000,0.000000,0.000000,0.000000
0.200000,-2.431804,0.000000,-0.000126,0.002895,0.000000,-0.001720,-0.004040,-2.701178,0.020354,0.022299,33.810436,-0.000062,0.000703,0.000000,0.000000,0.000000,0.000000
-2.420000,-5.891335,0.000000,0.000413,-0.035030,0.000000,0.000053,0.036329,-5.938598,0.015016,-0.064856,229.810745,-0.000014,0.004175,0.000000,0.000000,0.000000,0.000000
-4.150000,-2.504179,0.000000,0.000355,-0.060071,0.000000,0.000067,0.061871,-2.524392,0.010841,-0.110454,97.688454,0.000120,0.001543,0.000000,0.000000,0.000000,0.000000
-8.750000,-6.658512,0.000000,0.000287,-0.126656,0.000000,-0.000053,0.132749,-6.760068,0.009298,-0.322739,192.093887,0.000231,0.002761,0.000000,0.000000,0.000000,0.000000
3.890000,18.296432,0.000000,0.000005,0.056308,0.000000,-0.000283,-0.060514,18.750114,0.006537,0.184360,-425.183746,0.000191,-0.007557,0.000000,0.000000,0.000000,0.000000
0.640000,-4.704383,0.000000,0.000295,0.009264,0.000000,-0.000474,-0.009967,-4.878455,0.014094,0.036138,92.957108,-0.000120,0.001872,0.000000,0.000000,0.000000,0.000000
0.000000,-0.926402,0.000000,0.000441,0.000000,0.000000,-0.000355,0.000510,-0.974798,0.012222,-0.002124,16.171877,-0.000017,0.000297,0.000000,0.000000,0.000000,0.000000
-3.420000,-4.950459,0.000000,0.000563,-0.049505,0.000000,-0.000338,0.060464,-5.289596,0.011925,-0.281757,78.420181,0.000063,0.000722,0.000000,0.000000,0.000000,0.000000
1.220000,6.716412,0.000000,0.000542,0.017660,0.000000,-0.000401,-0.021707,7.305573,0.011203,0.110957,-98.738480,0.000079,-0.001571,0.000000,0.000000,0.000000,0.000000
-2.240000,-5.008358,0.000000,0.000722,-0.032424,0.000000,-0.000481,0.044331,-5.561390,0.012774,-0.244674,69.611481,0.000014,0.000659,0.000000,0.000000,0.000000,0.000000
-2.750000,-0.738226,0.000000,0.000760,-0.039806,0.000000,-0.000495,0.057440,-0.839567,0.012114,-0.338008,9.856565,0.000139,-0.000729,0.000000,0.000000,0.000000,0.000000
2.140000,7.078288,0.000000,0.000782,0.030977,0.000000,-0.000635,-0.045421,8.230447,0.012843,0.282030,-91.572815,0.000033,-0.000970,0.000000,0.000000,0.000000,0.000000
-0.750000,0.810601,0.000000,0.000151,-0.010856,0.000000,-0.000255,0.011314,0.816595,0.017162,-0.020198,-31.600458,0.000046,-0.000651,0.000000,0.000000,0.000000,0.000000
-6.260000,-7.975739,0.000000,0.000164,-0.090614,0.000000,-0.000301,0.092946,-8.039638,0.017813,-0.165931,311.116425,0.000099,0.005443,0.000000,0.000000,0.000000,0.000000
-3.600000,3.850357,0.000000,0.000037,-0.052110,0.000000,-0.000400,0.054532,3.908441,0.012369,-0.132578,-111.062126,0.000221,-0.002472,0.000000,0.000000,0.000000,0.000000
-2.890000,1.027727,0.000000,0.000036,-0.041833,0.000000,-0.000621,0.045001,1.052567,0.014841,-0.137097,-23.868351,0.000141,-0.000818,0.000000,0.000000,0.000000,0.000000
0.500000,4.907034,0.000000,0.000066,0.007238,0.000000,-0.000762,-0.007969,5.086932,0.015659,0.028894,-96.929565,0.000075,-0.001756,0.000000,0.000000,0.000000,0.000000
1.170000,0.969827,0.000000,0.000246,0.016936,0.000000,-0.000837,-0.019285,1.018465,0.017415,0.080305,-16.896317,-0.000033,-0.000099,0.000000,0.000000,0.000000,0.000000
-4.320000,-7.946789,0.000000,0.000456,-0.062532,0.000000,-0.000804,0.076067,-8.490914,0.017514,-0.354465,125.880890,0.000045,0.001425,0.000000,0.000000,0.000000,0.000000
1.140000,7.903365,0.000000,0.000433,0.016502,0.000000,-0.000849,-0.020377,8.596528,0.016090,0.104157,-116.186394,0.000108,-0.001921,0.000000,0.000000,0.000000,0.000000
-3.150000,-6.209786,0.000000,0.000645,-0.045596,0.000000,-0.000956,0.061845,-6.895509,0.018010,-0.341342,86.310539,0.000037,0.000715,0.000000,0.000000,0.000000,0.000000
0.930000,5.905810,0.000000,0.000680,0.013462,0.000000,-0.000993,-0.018098,6.702006,0.017296,0.106499,-78.681961,0.000078,-0.001203,0.000000,0.000000,0.000000,0.000000
1.050000,0.173700,0.000000,0.000890,0.015199,0.000000,-0.001071,-0.021524,0.199608,0.018499,0.133646,-2.220863,-0.000055,0.000322,0.000000,0.000000,0.000000,0.000000
-2.220000,1.476453,0.000000,-0.000188,-0.032135,0.000000,-0.000671,0.032762,1.487665,0.020754,-0.058487,-57.569386,0.000117,-0.001249,0.000000,0.000000,0.000000,0.000000
-3.520000,-1.881753,0.000000,-0.000224,-0.050952,0.000000,-0.000788,0.051940,-1.897277,0.022003,-0.092725,73.420456,0.000104,0.001142,0.000000,0.000000,0.000000,0.000000
-2.590000,1.346177,0.000000,-0.000165,-0.037490,0.000000,-0.000892,0.039032,1.365919,0.020861,-0.094895,-38.813900,0.000131,-0.000994,0.000000,0.000000,0.000000,0.000000
-4.460000,-2.706830,0.000000,-0.000064,-0.064559,0.000000,-0.001023,0.069319,-2.774946,0.021855,-0.211184,62.925587,0.000135,0.000622,0.000000,0.000000,0.000000,0.000000
6.890000,16.429153,0.000000,-0.000048,0.099733,0.000000,-0.001158,-0.110887,17.033161,0.021233,0.402032,-324.560394,0.000022,-0.005059,0.000000,0.000000,0.000000,0.000000
5.980000,-1.317227,0.000000,0.000468,0.086561,0.000000,-0.001180,-0.099479,-1.386531,0.026292,0.414252,23.002527,-0.000295,0.001565,0.000000,0.000000,0.000000,0.000000
7.460000,2.142303,0.000000,0.000946,0.107984,0.000000,-0.000885,-0.129264,2.286597,0.024726,0.602354,-33.899635,-0.000306,0.000985,0.000000,0.000000,0.000000,0.000000
2.680000,-6.919062,0.000000,0.001493,0.038793,0.000000,-0.000579,-0.047302,-7.529594,0.023742,0.241783,101.766258,-0.000270,0.002579,0.000000,0.000000,0.000000,0.000000
-4.650000,-10.610194,0.000000,0.001848,-0.067309,0.000000,-0.000309,0.092493,-11.781507,0.021163,-0.510495,147.468201,0.000028,0.001407,0.000000,0.000000,0.000000,0.000000
4.930000,13.867075,0.000000,0.001906,0.071362,0.000000,-0.000337,-0.098347,15.738132,0.019756,0.578722,-184.766586,0.000032,-0.001936,0.000000,0.000000,0.000000,0.000000
2.450000,-3.589806,0.000000,0.002378,0.035464,0.000000,-0.000369,-0.049770,-4.178997,0.021692,0.309030,46.495949,-0.000214,0.001720,0.000000,0.000000,0.000000,0.000000
-3.120000,-21.191439,0.000000,-0.001082,-0.045162,0.000000,-0.001895,0.045218,-21.360844,0.035559,-0.080725,826.618042,-0.000282,0.015430,0.000000,0.000000,0.000000,0.000000
-3.750000,-0.911927,0.000000,-0.001119,-0.054281,0.000000,-0.001613,0.054433,-0.919647,0.020129,-0.097175,35.588322,0.000130,0.000382,0.000000,0.000000,0.000000,0.000000
-1.050000,3.908257,0.000000,-0.001096,-0.015199,0.000000,-0.001743,0.014748,3.967063,0.019746,-0.035854,-112.727921,0.000115,-0.002232,0.000000,0.000000,0.000000,0.000000
-6.640000,-8.091539,0.000000,-0.000955,-0.096114,0.000000,-0.001858,0.102277,-8.293139,0.021979,-0.311592,188.057892,0.000119,0.002722,0.000000,0.000000,0.000000,0.000000
