0.236882,0.129960,0.000000,nan,-0.000000,ovf,0.000003,-0.000000,-0.000000,-0.000000,0.000000,ovf,ovf,ovf,-0.000001,ovf,0.000000,-0.000000
-0.750000,-9.264016,0.000000,0.000229,-0.010856,0.000000,-0.001596,0.012319,-9.607074,0.034324,-0.044662,183.059143,-0.000148,0.003346,0.000000,0.000000,0.000000,0.000000
3.780000,6.557187,0.000000,0.000485,0.054716,0.000000,-0.001447,-0.062662,6.891612,0.030978,0.260940,-114.331726,-0.000039,-0.001465,0.000000,0.000000,0.000000,0.000000
0.330000,-4.993884,0.000000,0.000941,0.004777,0.000000,-0.001409,-0.004632,-5.337514,0.032443,0.021583,79.130585,-0.000114,0.001559,0.000000,0.000000,0.000000,0.000000
-5.030000,-7.758615,0.000000,0.001255,-0.072809,0.000000,-0.001295,0.093926,-8.443342,0.030884,-0.480101,114.116013,0.000094,0.000859,0.000000,0.000000,0.000000,0.000000
-1.540000,5.051785,0.000000,0.001350,-0.022292,0.000000,-0.001390,0.031619,5.604959,0.030025,-0.174512,-70.156822,0.000191,-0.001802,0.000000,0.000000,0.000000,0.000000
4.440000,8.656065,0.000000,0.001600,0.064269,0.000000,-0.001581,-0.088737,9.822058,0.031827,0.522176,-115.311554,-0.000054,-0.000768,0.000000,0.000000,0.000000,0.000000
1.710000,-3.951682,0.000000,0.002110,0.024752,0.000000,-0.001527,-0.034060,-4.600624,0.032594,0.211485,51.187023,-0.000179,0.001543,0.000000,0.000000,0.000000,0.000000
-2.660000,0.564526,0.000000,-0.001707,-0.038504,0.000000,-0.002627,0.037770,0.568042,0.040604,-0.067428,-21.982000,0.000113,-0.000601,0.000000,0.000000,0.000000,0.000000
-2.320000,0.492151,0.000000,-0.001715,-0.033582,0.000000,-0.002740,0.032628,0.495081,0.041205,-0.058249,-19.158567,0.000097,-0.000519,0.000000,0.000000,0.000000,0.000000
0.080000,3.474006,0.000000,-0.001432,0.001158,0.000000,-0.002837,-0.002708,3.525468,0.041724,0.006584,-100.179573,0.000059,-0.001878,0.000000,0.000000,0.000000,0.000000
4.020000,5.703160,0.000000,-0.001047,0.058190,0.000000,-0.002897,-0.063667,5.842896,0.043602,0.193965,-132.495392,-0.000062,-0.001981,0.000000,0.000000,0.000000,0.000000
3.190000,-1.201427,0.000000,-0.000492,0.046175,0.000000,-0.002835,-0.051861,-1.247966,0.045583,0.188028,23.779516,-0.000164,0.000963,0.000000,0.000000,0.000000,0.000000
2.780000,-0.593476,0.000000,0.000021,0.040241,0.000000,-0.002671,-0.046472,-0.626622,0.044621,0.193521,10.395643,-0.000137,0.000719,0.000000,0.000000,0.000000,0.000000
4.310000,2.214679,0.000000,0.000516,0.062387,0.000000,-0.002534,-0.074718,2.362786,0.043902,0.348178,-35.029152,-0.000157,0.000277,0.000000,0.000000,0.000000,0.000000
-1.400000,-8.265239,0.000000,0.001079,-0.020265,0.000000,-0.002377,0.027068,-8.995348,0.043625,-0.138359,121.576653,-0.000097,0.001927,0.000000,0.000000,0.000000,0.000000
-5.670000,-6.180836,0.000000,0.001406,-0.082073,0.000000,-0.002280,0.111649,-6.865710,0.041698,-0.616222,85.937561,0.000172,-0.000043,0.000000,0.000000,0.000000,0.000000
2.830000,12.303771,0.000000,0.001562,0.040964,0.000000,-0.002452,-0.055792,13.961923,0.041741,0.328306,-163.913803,0.000113,-0.002216,0.000000,0.000000,0.000000,0.000000
-4.880000,-10.957595,0.000000,-0.002153,-0.070638,0.000000,-0.003255,0.070234,-11.045902,0.048757,-0.125384,427.452332,-0.000019,0.007759,0.000000,0.000000,0.000000,0.000000
0.460000,7.729664,0.000000,-0.002228,0.006659,0.000000,-0.003236,-0.009099,7.790183,0.040998,0.016244,-301.463074,0.000123,-0.005679,0.000000,0.000000,0.000000,0.000000
-7.990000,-12.231397,0.000000,-0.001795,-0.115655,0.000000,-0.003359,0.119068,-12.418786,0.046677,-0.289477,352.891846,0.000087,0.005909,0.000000,0.000000,0.000000,0.000000
-5.070000,4.226707,0.000000,-0.001771,-0.073388,0.000000,-0.003446,0.076975,4.330038,0.040767,-0.234507,-98.189346,0.000290,-0.002504,0.000000,0.000000,0.000000,0.000000
0.390000,7.903365,0.000000,-0.001628,0.005645,0.000000,-0.003736,-0.008082,8.192532,0.043272,0.029303,-156.105576,0.000133,-0.002872,0.000000,0.000000,0.000000,0.000000
1.930000,2.229154,0.000000,-0.001256,0.027937,0.000000,-0.003868,-0.033731,2.341109,0.046144,0.140466,-38.838963,-0.000047,-0.000350,0.000000,0.000000,0.000000,0.000000
-0.540000,-3.575331,0.000000,-0.000827,-0.007817,0.000000,-0.003821,0.008441,-3.822351,0.046494,-0.039332,56.667740,-0.000049,0.000967,0.000000,0.000000,0.000000,0.000000
-1.980000,-2.084404,0.000000,-0.000511,-0.028661,0.000000,-0.003772,0.035698,-2.270708,0.045527,-0.182469,30.689762,0.000054,0.000086,0.000000,0.000000,0.000000,0.000000
-0.920000,1.534353,0.000000,-0.000261,-0.013317,0.000000,-0.003825,0.017462,1.699859,0.045441,-0.096377,-21.277000,0.000079,-0.000664,0.000000,0.000000,0.000000,0.000000
-0.500000,0.607951,0.000000,0.000032,-0.007238,0.000000,-0.003905,0.010293,0.686164,0.046105,-0.060570,-8.055607,0.000041,-0.000315,0.000000,0.000000,0.000000,0.000000
0.580000,1.563303,0.000000,0.000341,0.008396,0.000000,-0.003945,-0.012116,1.813709,0.046420,0.075230,-20.179514,0.000001,-0.000178,0.000000,0.000000,0.000000,0.000000
-5.750000,-6.325586,0.000000,-0.001226,-0.083231,0.000000,-0.002033,0.084048,-6.376754,0.035405,-0.150045,246.766449,0.000107,0.004267,0.000000,0.000000,0.000000,0.000000
-9.600000,-5.572885,0.000000,-0.001367,-0.138960,0.000000,-0.002140,0.140881,-5.617945,0.031138,-0.251506,217.402206,0.000275,0.003428,0.000000,0.000000,0.000000,0.000000
-3.920000,8.221815,0.000000,-0.001505,-0.056742,0.000000,-0.002414,0.057764,8.345940,0.027709,-0.140434,-237.157944,0.000314,-0.004877,0.000000,0.000000,0.000000,0.000000
2.210000,8.873191,0.000000,-0.001387,0.031990,0.000000,-0.002728,-0.035874,9.092116,0.032586,0.109292,-206.175797,0.000075,-0.003599,0.000000,0.000000,0.000000,0.000000
2.960000,1.085627,0.000000,-0.001004,0.042846,0.000000,-0.002802,-0.048731,1.123925,0.036185,0.176678,-21.415974,-0.000111,0.000079,0.000000,0.000000,0.000000,0.000000
4.200000,1.794903,0.000000,-0.000596,0.060795,0.000000,-0.002692,-0.070935,1.884991,0.036106,0.295392,-31.271973,-0.000156,0.000207,0.000000,0.000000,0.000000,0.000000
1.980000,-3.213455,0.000000,-0.000138,0.028661,0.000000,-0.002536,-0.034778,-3.435305,0.035900,0.162063,50.929649,-0.000159,0.001402,0.000000,0.000000,0.000000,0.000000
0.800000,-1.708053,0.000000,0.000223,0.011580,0.000000,-0.002377,-0.014403,-1.860819,0.034497,0.073621,25.149904,-0.000074,0.000673,0.000000,0.000000,0.000000,0.000000
-2.760000,-5.153109,0.000000,0.000534,-0.039951,0.000000,-0.002303,0.054146,-5.723654,0.033824,-0.298848,71.642525,0.000038,0.000547,0.000000,0.000000,0.000000,0.000000
3.410000,8.931091,0.000000,0.000698,0.049360,0.000000,-0.002341,-0.068903,10.134769,0.033277,0.405458,-118.982803,0.000005,-0.001157,0.000000,0.000000,0.000000,0.000000
1.100000,5.486035,0.000000,-0.001004,0.015923,0.000000,-0.001776,-0.017251,5.528837,0.033722,0.030797,-213.953918,0.000058,-0.003966,0.000000,0.000000,0.000000,0.000000
-4.400000,-7.961265,0.000000,-0.000880,-0.063690,0.000000,-0.001834,0.064311,-8.025513,0.037688,-0.114809,310.569794,0.000022,0.005577,0.000000,0.000000,0.000000,0.000000
-3.970000,0.622426,0.000000,-0.000759,-0.057466,0.000000,-0.001856,0.059301,0.630824,0.032110,-0.144171,-17.925486,0.000172,-0.000740,0.000000,0.000000,0.000000,0.000000
-0.180000,5.486035,0.000000,-0.000623,-0.002606,0.000000,-0.002028,0.002131,5.620796,0.032850,-0.006493,-127.459000,0.000112,-0.002430,0.000000,0.000000,0.000000,0.000000
1.520000,2.460754,0.000000,-0.000320,0.022002,0.000000,-0.002140,-0.024807,2.549604,0.035280,0.089940,-48.581741,-0.000019,-0.000672,0.000000,0.000000,0.000000,0.000000
1.130000,-0.564526,0.000000,0.000054,0.016357,0.000000,-0.002121,-0.018838,-0.595673,0.035952,0.078446,9.882204,-0.000062,0.000401,0.000000,0.000000,0.000000,0.000000
-0.180000,-1.896228,0.000000,0.000410,-0.002606,0.000000,-0.002059,0.003642,-2.028295,0.035551,-0.016969,30.070217,-0.000028,0.000523,0.000000,0.000000,0.000000,0.000000
-1.390000,-1.751478,0.000000,0.000712,-0.020120,0.000000,-0.002030,0.026419,-1.908334,0.035029,-0.135040,25.792099,0.000035,0.000122,0.000000,0.000000,0.000000,0.000000
0.370000,2.547605,0.000000,0.000967,0.005356,0.000000,-0.002065,-0.005869,2.824821,0.034907,0.032394,-35.358055,0.000038,-0.000582,0.000000,0.000000,0.000000,0.000000
-0.070000,-0.636901,0.000000,0.001302,-0.001013,0.000000,-0.002103,0.003279,-0.726924,0.035489,-0.019295,8.534126,-0.000005,0.000110,0.000000,0.000000,0.000000,0.000000
1.120000,1.722528,0.000000,0.001627,0.016212,0.000000,-0.002098,-0.021940,1.998805,0.035378,0.136228,-22.238914,-0.000021,-0.000053,0.000000,0.000000,0.000000,0.000000
-1.010000,2.446279,0.000000,-0.001451,-0.014620,0.000000,-0.002342,0.013576,2.464786,0.039182,-0.024235,-95.381836,0.000083,-0.001872,0.000000,0.000000,0.000000,0.000000
-5.340000,-6.267686,0.000000,-0.001397,-0.077297,0.000000,-0.002425,0.077713,-6.318528,0.041053,-0.138736,244.513199,0.000090,0.004258,0.000000,0.000000,0.000000,0.000000
4.030000,13.563100,0.000000,-0.001277,0.058334,0.000000,-0.002516,-0.062337,13.768067,0.036795,0.151554,-391.232910,0.000092,-0.007006,0.000000,0.000000,0.000000,0.000000
-5.560000,-13.881550,0.000000,-0.000727,-0.080481,0.000000,-0.002608,0.085720,-14.227806,0.043801,-0.261151,322.634369,-0.000038,0.005416,0.000000,0.000000,0.000000,0.000000
-3.340000,3.213456,0.000000,-0.000617,-0.048347,0.000000,-0.002570,0.053042,3.329928,0.038385,-0.192308,-63.450523,0.000207,-0.001732,0.000000,0.000000,0.000000,0.000000
0.910000,6.151886,0.000000,-0.000414,0.013172,0.000000,-0.002777,-0.015699,6.465226,0.040117,0.065373,-107.257988,0.000080,-0.001851,0.000000,0.000000,0.000000,0.000000
0.630000,-0.405301,0.000000,-0.000031,0.009119,0.000000,-0.002856,-0.011050,-0.435802,0.041968,0.051490,6.460928,-0.000038,0.000265,0.000000,0.000000,0.000000,0.000000
-2.710000,-4.834659,0.000000,0.000340,-0.039227,0.000000,-0.002818,0.050177,-5.262785,0.041703,-0.256480,71.129189,0.000036,0.000653,0.000000,0.000000,0.000000,0.000000
1.240000,-2.735780,0.000000,-0.001578,0.017949,0.000000,-0.002473,-0.019901,-2.758486,0.039453,0.035528,106.747398,-0.000106,0.002116,0.000000,0.000000,0.000000,0.000000
3.000000,2.547605,0.000000,-0.001435,0.043425,0.000000,-0.002366,-0.045932,2.566968,0.037337,0.081999,-99.336075,-0.000075,-0.001663,0.000000,0.000000,0.000000,0.000000
-1.570000,-6.615087,0.000000,-0.000960,-0.022726,0.000000,-0.002291,0.022761,-6.716917,0.039000,-0.055336,190.867691,-0.000065,0.003467,0.000000,0.000000,0.000000,0.000000
-4.030000,-3.560856,0.000000,-0.000708,-0.058334,0.000000,-0.002225,0.061937,-3.650673,0.035533,-0.188695,82.783852,0.000099,0.001051,0.000000,0.000000,0.000000,0.000000
-2.290000,2.518655,0.000000,-0.000572,-0.033148,0.000000,-0.002324,0.036202,2.609732,0.034482,-0.131254,-49.727448,0.000147,-0.001299,0.000000,0.000000,0.000000,0.000000
-0.350000,2.808155,0.000000,-0.000363,-0.005066,0.000000,-0.002471,0.005434,2.950183,0.035781,-0.022629,-48.943489,0.000070,-0.000986,0.000000,0.000000,0.000000,0.000000
-6.080000,-8.294189,0.000000,-0.000074,-0.088008,0.000000,-0.002541,0.106193,-8.863139,0.036766,-0.494846,131.399277,0.000119,0.001151,0.000000,0.000000,0.000000,0.000000
-5.290000,1.143527,0.000000,-0.000033,-0.076573,0.000000,-0.002661,0.097065,1.241403,0.035615,-0.496149,-16.778185,0.000286,-0.001662,0.000000,0.000000,0.000000,0.000000
12.340000,14.880326,0.000000,-0.001085,0.178622,0.000000,-0.001794,-0.183928,14.997911,0.031118,0.328353,-580.386414,-0.000214,-0.010098,0.000000,0.000000,0.000000,0.000000
-7.060000,-28.081549,0.000000,-0.000527,-0.102194,0.000000,-0.001580,0.104096,-28.305918,0.041216,-0.185836,1095.377319,-0.000254,0.020257,0.000000,0.000000,0.000000,0.000000
-5.780000,1.852803,0.000000,-0.000615,-0.083666,0.000000,-0.001326,0.086849,1.880282,0.020959,-0.211146,-53.430023,0.000271,-0.001620,0.000000,0.000000,0.000000,0.000000
-3.540000,3.242406,0.000000,-0.000646,-0.051242,0.000000,-0.001597,0.054380,3.321955,0.022579,-0.165672,-75.329727,0.000209,-0.001872,0.000000,0.000000,0.000000,0.000000
-4.410000,-1.259327,0.000000,-0.000581,-0.063835,0.000000,-0.001806,0.070294,-1.306871,0.024451,-0.254857,24.901922,0.000165,-0.000214,0.000000,0.000000,0.000000,0.000000
3.390000,11.290520,0.000000,-0.000560,0.049070,0.000000,-0.001971,-0.057347,11.868484,0.024665,0.238804,-196.897964,0.000069,-0.003082,0.000000,0.000000,0.000000,0.000000
5.470000,3.010805,0.000000,-0.000204,0.079178,0.000000,-0.002041,-0.095866,3.214650,0.027747,0.446723,-47.658360,-0.000199,0.000312,0.000000,0.000000,0.000000,0.000000
-5.370000,-15.690928,0.000000,0.000238,-0.077731,0.000000,-0.001842,0.098877,-17.072018,0.027436,-0.505411,230.736908,-0.000055,0.003001,0.000000,0.000000,0.000000,0.000000
8.020000,19.382059,0.000000,0.000221,0.116090,0.000000,-0.001787,-0.154967,21.514582,0.024434,0.855305,-269.296326,-0.000012,-0.002791,0.000000,0.000000,0.000000,0.000000
2.170000,-8.467891,0.000000,0.000771,0.031411,0.000000,-0.001775,-0.043385,-9.615165,0.027225,0.255302,112.882614,-0.000299,0.002833,0.000000,0.000000,0.000000,0.000000
-1.560000,-5.399184,0.000000,0.001078,-0.022581,0.000000,-0.001475,0.035590,-6.282507,0.024392,-0.220988,69.899841,-0.000022,0.000721,0.000000,0.000000,0.000000,0.000000
-3.220000,-1.505403,0.000000,-0.000339,-0.046610,0.000000,-0.000925,0.047439,-1.518016,0.025303,-0.084689,58.743885,0.000100,0.000882,0.000000,0.000000,0.000000,0.000000
-1.550000,2.417329,0.000000,-0.000403,-0.022436,0.000000,-0.001025,0.022559,2.435942,0.024421,-0.040274,-94.265633,0.000107,-0.001895,0.000000,0.000000,0.000000,0.000000
-2.340000,-1.143527,0.000000,-0.000215,-0.033872,0.000000,-0.001132,0.035196,-1.161814,0.026316,-0.085567,33.014084,0.000073,0.000397,0.000000,0.000000,0.000000,0.000000
0.780000,4.516208,0.000000,-0.000067,0.011291,0.000000,-0.001205,-0.012207,4.627131,0.025919,0.037188,-104.926331,0.000054,-0.001887,0.000000,0.000000,0.000000,0.000000
0.420000,-0.521101,0.000000,0.000222,0.006080,0.000000,-0.001259,-0.006509,-0.541800,0.027806,0.023600,10.323797,-0.000028,0.000263,0.000000,0.000000,0.000000,0.000000
1.740000,1.910704,0.000000,0.000495,0.025187,0.000000,-0.001231,-0.028530,2.006933,0.027543,0.118805,-33.294987,-0.000039,-0.000310,0.000000,0.000000,0.000000,0.000000
-1.880000,-5.239959,0.000000,0.000829,-0.027213,0.000000,-0.001192,0.033865,-5.600044,0.027853,-0.157806,83.022697,-0.000014,0.001146,0.000000,0.000000,0.000000,0.000000
-2.590000,-1.027727,0.000000,0.001012,-0.037490,0.000000,-0.001178,0.048827,-1.120507,0.026707,-0.249580,15.144213,0.000111,-0.000390,0.000000,0.000000,0.000000,0.000000
2.200000,6.933537,0.000000,0.001172,0.031845,0.000000,-0.001289,-0.041024,7.694293,0.027098,0.226422,-96.308861,0.000035,-0.001210,0.000000,0.000000,0.000000,0.000000
3.780000,2.287054,0.000000,0.001540,0.054716,0.000000,-0.001323,-0.075294,2.592638,0.028308,0.443068,-30.437721,-0.000155,0.000624,0.000000,0.000000,0.000000,0.000000
-1.110000,-12.824872,0.000000,-0.001230,-0.016067,0.000000,-0.002065,0.015278,-12.927760,0.036633,-0.027276,500.276031,-0.000203,0.009398,0.000000,0.000000,0.000000,0.000000
-4.130000,-4.371458,0.000000,-0.001186,-0.059782,0.000000,-0.001862,0.059996,-4.406871,0.027236,-0.107107,170.536301,0.000079,0.002922,0.000000,0.000000,0.000000,0.000000
-0.880000,4.704383,0.000000,-0.001135,-0.012738,0.000000,-0.001941,0.012133,4.775132,0.024314,-0.029498,-135.690002,0.000123,-0.002655,0.000000,0.000000,0.000000,0.000000
-6.870000,-8.670541,0.000000,-0.000941,-0.099443,0.000000,-0.002064,0.105871,-8.886728,0.026968,-0.322541,201.518356,0.000118,0.002948,0.000000,0.000000,0.000000,0.000000
7.830000,21.278288,0.000000,-0.001024,0.113339,0.000000,-0.002182,-0.127092,22.060957,0.024020,0.460787,-420.363159,0.000074,-0.006719,0.000000,0.000000,0.000000,0.000000
0.900000,-10.031193,0.000000,-0.000466,0.013028,0.000000,-0.002256,-0.015591,-10.547586,0.030739,0.064926,174.984268,-0.000242,0.003501,0.000000,0.000000,0.000000,0.000000
-4.100000,-7.237513,0.000000,-0.000214,-0.059348,0.000000,-0.002014,0.071413,-7.733595,0.027237,-0.332776,114.653351,0.000047,0.001264,0.000000,0.000000,0.000000,0.000000
-3.260000,1.215902,0.000000,-0.000177,-0.047189,0.000000,-0.002061,0.059618,1.320921,0.025973,-0.304738,-17.852907,0.000186,-0.001165,0.000000,0.000000,0.000000,0.000000
-1.240000,2.923955,0.000000,-0.000106,-0.017949,0.000000,-0.002247,0.023864,3.243874,0.027138,-0.131711,-40.603310,0.000126,-0.001123,0.000000,0.000000,0.000000,0.000000
-1.190000,0.072375,0.000000,0.000048,-0.017225,0.000000,-0.002373,0.024459,0.079715,0.028260,-0.143928,-0.935858,0.000067,-0.000405,0.000000,0.000000,0.000000,0.000000
-0.180000,1.461978,0.000000,0.000204,-0.002606,0.000000,-0.002440,0.004227,1.697575,0.028665,-0.026246,-18.887396,0.000043,-0.000428,0.000000,0.000000,0.000000,0.000000
-0.080000,12.390622,0.000000,-0.000361,-0.001158,0.000000,-0.000866,0.000869,12.488613,0.021843,-0.001552,-483.282074,0.000239,-0.009154,0.000000,0.000000,0.000000,0.000000
-3.330000,-4.704383,0.000000,-0.000311,-0.048202,0.000000,-0.001105,0.049035,-4.742583,0.030997,-0.087539,183.527603,0.000042,0.003255,0.000000,0.000000,0.000000,0.000000
-2.600000,1.056677,0.000000,-0.000179,-0.037635,0.000000,-0.001147,0.039169,1.071777,0.027742,-0.095228,-30.455580,0.000126,-0.000840,0.000000,0.000000,0.000000,0.000000
-4.840000,-3.242406,0.000000,-0.000014,-0.070059,0.000000,-0.001274,0.075285,-3.324115,0.028582,-0.229358,75.378708,0.000140,0.000808,0.000000,0.000000,0.000000,0.000000
1.440000,9.090317,0.000000,0.000048,0.020844,0.000000,-0.001414,-0.023110,9.423659,0.027774,0.083788,-179.564255,0.000116,-0.003175,0.000000,0.000000,0.000000,0.000000
3.360000,2.779205,0.000000,0.000388,0.048636,0.000000,-0.001530,-0.055749,2.919821,0.030949,0.232154,-48.439777,-0.000096,-0.000283,0.000000,0.000000,0.000000,0.000000
1.920000,-2.084404,0.000000,0.000812,0.027792,0.000000,-0.001434,-0.032582,-2.229184,0.031232,0.151827,33.048470,-0.000130,0.001037,0.000000,0.000000,0.000000,0.000000
-2.090000,-5.804485,0.000000,0.001180,-0.030253,0.000000,-0.001304,0.039862,-6.317394,0.030195,-0.203752,85.382751,-0.000012,0.001064,0.000000,0.000000,0.000000,0.000000
-1.420000,0.969827,0.000000,0.001384,-0.020555,0.000000,-0.001292,0.029342,1.073493,0.029132,-0.161947,-13.436824,0.000100,-0.000694,0.000000,0.000000,0.000000,0.000000
-4.840000,-4.950459,0.000000,0.001626,-0.070059,0.000000,-0.001392,0.101504,-5.623192,0.029826,-0.597301,66.016609,0.000168,-0.000364,0.000000,0.000000,0.000000,0.000000
1.240000,8.800816,0.000000,0.001735,0.017949,0.000000,-0.001560,-0.024390,10.231437,0.030190,0.151441,-113.836044,0.000127,-0.001745,0.000000,0.000000,0.000000,0.000000
-0.320000,-2.258104,0.000000,0.002109,-0.004632,0.000000,-0.001687,0.010806,-2.701011,0.031936,-0.070194,28.724815,-0.000022,0.000357,0.000000,0.000000,0.000000,0.000000
-7.340000,-3.575332,0.000000,-0.001523,-0.106247,0.000000,-0.002370,0.107314,-3.604664,0.037384,-0.191580,139.492630,0.000222,0.002122,0.000000,0.000000,0.000000,0.000000
-8.390000,-1.519878,0.000000,-0.001721,-0.121445,0.000000,-0.002592,0.122586,-1.532796,0.035261,-0.218844,59.315838,0.000302,0.000527,0.000000,0.000000,0.000000,0.000000
-0.010000,12.130073,0.000000,-0.001748,-0.000145,0.000000,-0.002894,-0.001677,12.313374,0.034734,0.004076,-349.896423,0.000228,-0.006615,0.000000,0.000000,0.000000,0.000000
5.050000,7.324363,0.000000,-0.001396,0.073099,0.000000,-0.003122,-0.080067,7.504474,0.041349,0.243928,-170.173889,-0.000075,-0.002550,0.000000,0.000000,0.000000,0.000000
1.980000,-4.443833,0.000000,-0.000826,0.028661,0.000000,-0.003047,-0.032768,-4.609635,0.043899,0.118805,87.834854,-0.000176,0.001989,0.000000,0.000000,0.000000,0.000000
8.070000,8.815290,0.000000,-0.000399,0.116813,0.000000,-0.002871,-0.135436,9.265171,0.041910,0.563988,-153.709015,-0.000191,-0.001389,0.000000,0.000000,0.000000,0.000000
-2.200000,-14.865850,0.000000,0.000290,-0.031845,0.000000,-0.002681,0.038807,-15.884227,0.043299,-0.180837,235.489456,-0.000195,0.003972,0.000000,0.000000,0.000000,0.000000
-3.640000,-2.084404,0.000000,0.000538,-0.052689,0.000000,-0.002485,0.067500,-2.270753,0.039326,-0.345029,30.690367,0.000140,-0.000360,0.000000,0.000000,0.000000,0.000000
-4.410000,-1.114577,0.000000,0.000729,-0.063835,0.000000,-0.002625,0.086350,-1.240929,0.039686,-0.476593,15.532613,0.000210,-0.000994,0.000000,0.000000,0.000000,0.000000
12.490000,18.079306,0.000000,-0.002075,0.180793,0.000000,-0.002950,-0.187149,18.222176,0.039005,0.334104,-705.158386,-0.000162,-0.012447,0.000000,0.000000,0.000000,0.000000
-3.620000,-23.319265,0.000000,-0.001493,-0.052400,0.000000,-0.002788,0.052123,-23.505981,0.051452,-0.093051,909.630066,-0.000304,0.016995,0.000000,0.000000,0.000000,0.000000
-4.580000,-1.389603,0.000000,-0.001330,-0.066296,0.000000,-0.002484,0.067937,-1.411817,0.034457,-0.165168,40.118149,0.000158,0.000281,0.000000,0.000000,0.000000,0.000000
-6.980000,-3.474006,0.000000,-0.001220,-0.101036,0.000000,-0.002642,0.107283,-3.561534,0.034175,-0.326841,80.762512,0.000222,0.000645,0.000000,0.000000,0.000000,0.000000
-1.990000,7.223038,0.000000,-0.001228,-0.028805,0.000000,-0.002864,0.030647,7.487573,0.033531,-0.111115,-142.672882,0.000224,-0.003003,0.000000,0.000000,0.000000,0.000000
3.810000,8.395514,0.000000,-0.001024,0.055150,0.000000,-0.003089,-0.064908,8.824362,0.036534,0.270291,-146.396027,-0.000009,-0.002035,0.000000,0.000000,0.000000,0.000000
-5.800000,-13.910500,0.000000,-0.000577,-0.083955,0.000000,-0.003080,0.100691,-14.862976,0.038569,-0.469207,220.349030,-0.000009,0.002907,0.000000,0.000000,0.000000,0.000000
-0.630000,7.483588,0.000000,-0.000548,-0.009119,0.000000,-0.003071,0.010870,8.138883,0.035662,-0.055562,-110.001099,0.000184,-0.002239,0.000000,0.000000,0.000000,0.000000
0.020000,0.940877,0.000000,-0.000302,0.000290,0.000000,-0.003254,-0.000792,1.041649,0.037901,0.004370,-13.038235,0.000017,-0.000231,0.000000,0.000000,0.000000,0.000000
4.360000,6.282161,0.000000,-0.000033,0.063111,0.000000,-0.003271,-0.089410,7.127951,0.038132,0.526132,-83.682579,-0.000107,-0.000161,0.000000,0.000000,0.000000,0.000000
-0.340000,8.916615,0.000000,-0.000465,-0.004922,0.000000,-0.001163,0.004637,8.986768,0.030142,-0.008278,-347.768311,0.000183,-0.006607,0.000000,0.000000,0.000000,0.000000
-7.860000,-10.885220,0.000000,-0.000405,-0.113774,0.000000,-0.001345,0.116077,-10.972719,0.036749,-0.207225,424.620270,0.000106,0.007492,0.000000,0.000000,0.000000,0.000000
0.280000,11.782671,0.000000,-0.000441,0.004053,0.000000,-0.001451,-0.004700,11.960768,0.029257,0.011426,-339.876801,0.000214,-0.006418,0.000000,0.000000,0.000000,0.000000
5.170000,7.078288,0.000000,-0.000099,0.074836,0.000000,-0.001665,-0.080540,7.252356,0.035675,0.245368,-164.456787,-0.000081,-0.002438,0.000000,0.000000,0.000000,0.000000
2.320000,-4.125382,0.000000,0.000463,0.033582,0.000000,-0.001584,-0.036806,-4.279425,0.038114,0.133443,81.542824,-0.000180,0.001910,0.000000,0.000000,0.000000,0.000000
4.940000,3.792457,0.000000,0.000900,0.071507,0.000000,-0.001404,-0.081585,3.984595,0.036204,0.339737,-66.104370,-0.000145,-0.000336,0.000000,0.000000,0.000000,0.000000
2.760000,-3.155556,0.000000,0.001456,0.039951,0.000000,-0.001259,-0.046488,-3.374099,0.036540,0.216628,50.022251,-0.000189,0.001534,0.000000,0.000000,0.000000,0.000000
-2.910000,-8.207339,0.000000,0.001929,-0.042122,0.000000,-0.001069,0.055864,-8.932129,0.035007,-0.285546,120.722221,-0.000018,0.001511,0.000000,0.000000,0.000000,0.000000
-4.590000,-2.431804,0.000000,0.002173,-0.066440,0.000000,-0.001052,0.091765,-2.703583,0.033496,-0.506480,33.840542,0.000197,-0.000732,0.000000,0.000000,0.000000,0.000000
-3.530000,-9.987767,0.000000,-0.002506,-0.051097,0.000000,-0.003581,0.049861,-10.068323,0.047897,-0.089014,389.622101,-0.000056,0.007138,0.000000,0.000000,0.000000,0.000000
-3.600000,-0.101325,0.000000,-0.002531,-0.052110,0.000000,-0.003525,0.050764,-0.103065,0.040759,-0.090626,3.988382,0.000135,-0.000183,0.000000,0.000000,0.000000,0.000000
0.130000,5.399184,0.000000,-0.002321,0.001882,0.000000,-0.003660,-0.004395,5.480014,0.040942,0.010685,-155.719910,0.000092,-0.002919,0.000000,0.000000,0.000000,0.000000
0.080000,-0.072375,0.000000,-0.001954,0.001158,0.000000,-0.003752,-0.003344,-0.075823,0.043861,0.010189,1.719387,-0.000011,0.000066,0.000000,0.000000,0.000000,0.000000
-6.420000,-9.408766,0.000000,-0.001603,-0.092930,0.000000,-0.003741,0.101491,-9.757264,0.043796,-0.367965,185.920975,0.000090,0.002525,0.000000,0.000000,0.000000,0.000000
-1.470000,7.165138,0.000000,-0.001552,-0.021278,0.000000,-0.003831,0.022793,7.530726,0.041271,-0.094915,-124.934631,0.000204,-0.002627,0.000000,0.000000,0.000000,0.000000
2.150000,5.239960,0.000000,-0.001297,0.031121,0.000000,-0.004035,-0.039150,5.595383,0.043898,0.182434,-82.953583,-0.000000,-0.001072,0.000000,0.000000,0.000000,0.000000
