-0.237863,0.129959,-0.000000,ovf,-0.000000,ovf,0.000003,-0.061435,-0.000000,-0.000000,0.000000,ovf,ovf,ovf,-0.000011,ovf,0.000000,-0.000000
-1.930000,-0.289500,0.000000,-0.001899,-0.027937,0.000000,-0.003766,0.027229,-0.295681,0.055423,-0.066199,8.402064,0.000068,-0.000018,0.000000,0.000000,0.000000,0.000000
-2.070000,-0.202650,0.000000,-0.001493,-0.029963,0.000000,-0.003834,0.030600,-0.209908,0.055441,-0.093224,4.759938,0.000079,-0.000162,0.000000,0.000000,0.000000,0.000000
-2.110000,-0.057900,0.000000,-0.001105,-0.030542,0.000000,-0.003913,0.032713,-0.062717,0.055603,-0.118606,1.195047,0.000087,-0.000298,0.000000,0.000000,0.000000,0.000000
2.190000,6.224261,0.000000,-0.000728,0.031700,0.000000,-0.004000,-0.037470,6.540454,0.055901,0.156035,-108.506020,0.000022,-0.001632,0.000000,0.000000,0.000000,0.000000
5.840000,5.283384,0.000000,-0.000171,0.084534,0.000000,-0.004022,-0.102293,5.640426,0.057533,0.476675,-83.621376,-0.000170,-0.000291,0.000000,0.000000,0.000000,0.000000
-2.940000,-12.709072,0.000000,0.000540,-0.042557,0.000000,-0.003852,0.054654,-13.830504,0.057824,-0.279363,186.926224,-0.000114,0.002784,0.000000,0.000000,0.000000,0.000000
-3.910000,-1.404077,0.000000,0.000881,-0.056597,0.000000,-0.003738,0.076874,-1.563630,0.055039,-0.424289,19.571825,0.000179,-0.000782,0.000000,0.000000,0.000000,0.000000
0.620000,6.557187,0.000000,0.001186,0.008975,0.000000,-0.003917,-0.011028,7.437773,0.055821,0.064893,-87.319901,0.000111,-0.001476,0.000000,0.000000,0.000000,0.000000
-2.890000,-5.080734,0.000000,0.001688,-0.041833,0.000000,-0.004028,0.065467,-5.915610,0.057298,-0.406503,65.817696,0.000065,0.000149,0.000000,0.000000,0.000000,0.000000
-0.940000,2.822630,0.000000,0.002054,-0.013607,0.000000,-0.004092,0.025103,3.362545,0.057149,-0.163072,-35.760120,0.000131,-0.001118,0.000000,0.000000,0.000000,0.000000
-3.990000,-4.588583,0.000000,-0.002595,-0.057755,0.000000,-0.003805,0.056602,-4.626346,0.053705,-0.101047,179.029510,0.000065,0.003119,0.000000,0.000000,0.000000,0.000000
-0.010000,5.761060,0.000000,-0.002624,-0.000145,0.000000,-0.003870,-0.002539,5.805694,0.050586,0.004532,-224.667679,0.000103,-0.004248,0.000000,0.000000,0.000000,0.000000
-2.400000,-3.459531,0.000000,-0.002137,-0.034740,0.000000,-0.003973,0.034094,-3.513852,0.054834,-0.082890,99.849487,0.000026,0.001674,0.000000,0.000000,0.000000,0.000000
-0.060000,3.387156,0.000000,-0.001778,-0.000869,0.000000,-0.003999,-0.000978,3.469111,0.053160,0.002978,-78.666687,0.000063,-0.001485,0.000000,0.000000,0.000000,0.000000
7.830000,11.420794,0.000000,-0.001327,0.113339,0.000000,-0.004062,-0.127428,11.838853,0.054644,0.462005,-225.584839,-0.000121,-0.003019,0.000000,0.000000,0.000000,0.000000
6.660000,-1.693578,0.000000,-0.000537,0.096404,0.000000,-0.003941,-0.112013,-1.783791,0.057663,0.466449,29.593069,-0.000337,0.001828,0.000000,0.000000,0.000000,0.000000
6.090000,-0.825076,0.000000,0.000196,0.088153,0.000000,-0.003604,-0.106221,-0.885269,0.055836,0.494978,13.124440,-0.000303,0.001584,0.000000,0.000000,0.000000,0.000000
7.520000,2.069929,0.000000,0.000904,0.108852,0.000000,-0.003301,-0.136895,2.247390,0.054252,0.699738,-30.374603,-0.000327,0.001315,0.000000,0.000000,0.000000,0.000000
-5.580000,-18.962284,0.000000,0.001679,-0.080771,0.000000,-0.002974,0.110271,-21.055880,0.052937,-0.608620,263.554779,-0.000100,0.003342,0.000000,0.000000,0.000000,0.000000
-1.820000,5.442609,0.000000,0.001912,-0.026345,0.000000,-0.002874,0.040011,6.172579,0.049595,-0.235443,-72.466446,0.000225,-0.002015,0.000000,0.000000,0.000000,0.000000
-1.400000,0.607951,0.000000,0.002316,-0.020265,0.000000,-0.003099,0.033968,0.700482,0.051610,-0.210914,-7.793639,0.000105,-0.000714,0.000000,0.000000,0.000000,0.000000
2.110000,-10.364120,0.000000,-0.002783,0.030542,0.000000,-0.004043,-0.033993,-10.447867,0.056044,0.060685,404.309601,-0.000290,0.007821,0.000000,0.000000,0.000000,0.000000
-5.740000,-11.362894,0.000000,-0.002567,-0.083087,0.000000,-0.003753,0.082444,-11.454388,0.048223,-0.147181,443.259735,0.000007,0.007981,0.000000,0.000000,0.000000,0.000000
-1.920000,5.529459,0.000000,-0.002451,-0.027792,0.000000,-0.003760,0.026500,5.612306,0.040242,-0.064426,-159.479111,0.000178,-0.003209,0.000000,0.000000,0.000000,0.000000
-2.730000,-1.172477,0.000000,-0.002173,-0.039517,0.000000,-0.003938,0.040137,-1.203171,0.043451,-0.122279,27.283495,0.000085,0.000192,0.000000,0.000000,0.000000,0.000000
-0.660000,2.996330,0.000000,-0.001948,-0.009554,0.000000,-0.004024,0.008452,3.104831,0.043259,-0.030642,-59.161388,0.000081,-0.001203,0.000000,0.000000,0.000000,0.000000
3.850000,6.528236,0.000000,-0.001646,0.055729,0.000000,-0.004105,-0.066296,6.860981,0.044463,0.276071,-113.823563,-0.000050,-0.001406,0.000000,0.000000,0.000000,0.000000
-0.630000,-6.484811,0.000000,-0.001161,-0.009119,0.000000,-0.004055,0.009611,-6.930380,0.045869,-0.044784,102.745415,-0.000105,0.001827,0.000000,0.000000,0.000000,0.000000
-10.020000,-13.592049,0.000000,-0.000877,-0.145040,0.000000,-0.003950,0.182821,-14.789380,0.044042,-0.934489,199.885895,0.000215,0.001254,0.000000,0.000000,0.000000,0.000000
2.940000,18.759634,0.000000,-0.000998,0.042557,0.000000,-0.004165,-0.058252,20.822861,0.042789,0.321510,-260.638092,0.000236,-0.004068,0.000000,0.000000,0.000000,0.000000
5.290000,-20.467688,0.000000,-0.000926,0.076573,0.000000,-0.001608,-0.079280,-20.631197,0.029864,0.141532,798.382202,-0.000606,0.015508,0.000000,0.000000,0.000000,0.000000
-3.300000,-12.434047,0.000000,-0.000647,-0.047768,0.000000,-0.001003,0.048247,-12.533274,0.014356,-0.086132,485.010284,-0.000106,0.008922,0.000000,0.000000,0.000000,0.000000
-6.840000,-5.124159,0.000000,-0.000738,-0.099009,0.000000,-0.000897,0.102766,-5.202167,0.005434,-0.249842,147.824600,0.000180,0.002107,0.000000,0.000000,0.000000,0.000000
-12.390000,-8.033639,0.000000,-0.000999,-0.179346,0.000000,-0.001077,0.191687,-8.232972,0.003327,-0.583983,186.693573,0.000362,0.001951,0.000000,0.000000,0.000000,0.000000
-8.400000,5.775537,0.000000,-0.001519,-0.121590,0.000000,-0.001439,0.133435,5.988507,0.001376,-0.483783,-114.108749,0.000474,-0.003473,0.000000,0.000000,0.000000,0.000000
-5.840000,3.705606,0.000000,-0.001872,-0.084534,0.000000,-0.001913,0.095514,3.895983,0.004849,-0.397742,-64.634285,0.000331,-0.002293,0.000000,0.000000,0.000000,0.000000
-1.860000,5.761060,0.000000,-0.002128,-0.026924,0.000000,-0.002244,0.029944,6.154870,0.007142,-0.139536,-91.248184,0.000197,-0.002101,0.000000,0.000000,0.000000,0.000000
5.760000,11.029969,0.000000,-0.002228,0.083376,0.000000,-0.002441,-0.108560,11.999687,0.009243,0.554902,-162.181793,-0.000067,-0.001566,0.000000,0.000000,0.000000,0.000000
5.850000,0.130275,0.000000,-0.002020,0.084679,0.000000,-0.002374,-0.115954,0.144950,0.010809,0.639986,-1.814329,-0.000311,0.001700,0.000000,0.000000,0.000000,0.000000
6.750000,1.302753,0.000000,-0.001823,0.097706,0.000000,-0.002063,-0.140929,1.479333,0.009109,0.829301,-17.367462,-0.000353,0.001911,0.000000,0.000000,0.000000,0.000000
0.240000,-0.347401,0.000000,0.002975,0.003474,0.000000,0.003132,-0.000521,-0.350067,-0.009133,0.000931,13.546846,-0.000007,0.000255,0.000000,0.000000,0.000000,0.000000
-0.260000,-0.723751,0.000000,0.002966,-0.003764,0.000000,0.003139,0.006890,-0.729405,-0.009389,-0.012300,28.226368,0.000005,0.000501,0.000000,0.000000,0.000000,0.000000
0.690000,1.375127,0.000000,0.002914,0.009988,0.000000,0.003134,-0.007398,1.396116,-0.009890,0.017985,-39.671974,0.000006,-0.000703,0.000000,0.000000,0.000000,0.000000
-7.350000,-11.637920,0.000000,0.002926,-0.106391,0.000000,0.003128,0.117495,-11.926698,-0.009186,-0.357954,270.453705,0.000092,0.004154,0.000000,0.000000,0.000000,0.000000
3.540000,15.763303,0.000000,0.002596,0.051242,0.000000,0.003036,-0.054060,16.344042,-0.013340,0.196001,-311.429535,0.000163,-0.005374,0.000000,0.000000,0.000000,0.000000
-3.160000,-9.698268,0.000000,0.002765,-0.045741,0.000000,0.002873,0.056047,-10.196184,-0.007966,-0.233393,169.154510,-0.000042,0.002582,0.000000,0.000000,0.000000,0.000000
2.490000,8.178390,0.000000,0.002660,0.036043,0.000000,0.002914,-0.040314,8.736680,-0.010547,0.187858,-129.524460,0.000056,-0.001949,0.000000,0.000000,0.000000,0.000000
0.530000,-2.837105,0.000000,0.002818,0.007672,0.000000,0.002858,-0.006156,-3.087150,-0.008598,0.031465,41.724384,-0.000075,0.000879,0.000000,0.000000,0.000000,0.000000
-2.150000,-3.879307,0.000000,0.002910,-0.031121,0.000000,0.002933,0.045515,-4.307507,-0.009477,-0.251212,53.916710,0.000042,0.000340,0.000000,0.000000,0.000000,0.000000
0.690000,4.110908,0.000000,0.002910,0.009988,0.000000,0.002892,-0.010021,4.665255,-0.009817,0.058971,-54.770363,0.000061,-0.000878,0.000000,0.000000,0.000000,0.000000
-6.750000,-9.220592,0.000000,0.000084,-0.097706,0.000000,-0.000403,0.100179,-9.294463,0.020708,-0.178843,359.675476,0.000095,0.006328,0.000000,0.000000,0.000000,0.000000
-0.710000,8.742915,0.000000,-0.000130,-0.010277,0.000000,-0.000498,0.010390,8.812081,0.014380,-0.018549,-341.008301,0.000195,-0.006519,0.000000,0.000000,0.000000,0.000000
-10.170000,-13.693374,0.000000,0.000044,-0.147211,0.000000,-0.000693,0.153990,-13.902242,0.020899,-0.374379,395.045624,0.000153,0.006480,0.000000,0.000000,0.000000,0.000000
0.860000,15.965954,0.000000,-0.000226,0.012449,0.000000,-0.000846,-0.013622,16.361498,0.014419,0.041501,-371.018707,0.000273,-0.006925,0.000000,0.000000,0.000000,0.000000
-1.550000,-3.488481,0.000000,0.000002,-0.022436,0.000000,-0.001119,0.024935,-3.618088,0.021344,-0.090406,68.941292,-0.000002,0.001074,0.000000,0.000000,0.000000,0.000000
4.380000,8.583691,0.000000,0.000121,0.063401,0.000000,-0.001117,-0.073118,9.022842,0.020271,0.304480,-149.688797,-0.000027,-0.002013,0.000000,0.000000,0.000000,0.000000
0.730000,-5.283384,0.000000,0.000499,0.010567,0.000000,-0.001090,-0.012159,-5.645935,0.022283,0.056658,83.703041,-0.000140,0.001742,0.000000,0.000000,0.000000,0.000000
-2.760000,-5.051784,0.000000,0.000722,-0.039951,0.000000,-0.000950,0.051580,-5.497610,0.020542,-0.263652,74.302956,0.000036,0.000691,0.000000,0.000000,0.000000,0.000000
-3.790000,-1.490928,0.000000,0.000802,-0.054860,0.000000,-0.000986,0.074445,-1.657187,0.019851,-0.410885,20.742882,0.000170,-0.000720,0.000000,0.000000,0.000000,0.000000
-3.620000,0.246075,0.000000,0.000844,-0.052400,0.000000,-0.001156,0.075391,0.276980,0.020571,-0.443640,-3.251767,0.000209,-0.001260,0.000000,0.000000,0.000000,0.000000
-7.850000,-6.122936,0.000000,0.000899,-0.113629,0.000000,-0.001365,0.172281,-7.123870,0.021831,-1.069729,79.260933,0.000331,-0.001390,0.000000,0.000000,0.000000,0.000000
-3.760000,5.920285,0.000000,0.000782,-0.054426,0.000000,-0.001696,0.088498,7.065260,0.023222,-0.574888,-75.137909,0.000373,-0.002975,0.000000,0.000000,0.000000,0.000000
-6.030000,-3.445056,0.000000,-0.000672,-0.087284,0.000000,-0.001172,0.088734,-3.472991,0.021903,-0.158411,134.397171,0.000174,0.002122,0.000000,0.000000,0.000000,0.000000
-3.410000,3.792457,0.000000,-0.000855,-0.049360,0.000000,-0.001346,0.049664,3.822147,0.019782,-0.088662,-147.908752,0.000206,-0.003044,0.000000,0.000000,0.000000,0.000000
-2.580000,1.201427,0.000000,-0.000783,-0.037346,0.000000,-0.001552,0.038234,1.218955,0.022826,-0.092955,-34.637775,0.000126,-0.000902,0.000000,0.000000,0.000000,0.000000
4.460000,10.190418,0.000000,-0.000679,0.064559,0.000000,-0.001679,-0.070118,10.442315,0.023728,0.213618,-236.793350,0.000008,-0.003904,0.000000,0.000000,0.000000,0.000000
5.630000,1.693578,0.000000,-0.000263,0.081494,0.000000,-0.001686,-0.090856,1.754560,0.027632,0.329409,-33.432480,-0.000213,0.000265,0.000000,0.000000,0.000000,0.000000
5.260000,-0.535576,0.000000,0.000203,0.076139,0.000000,-0.001474,-0.087742,-0.564763,0.027367,0.365377,9.369411,-0.000248,0.001165,0.000000,0.000000,0.000000,0.000000
-1.080000,-9.177166,0.000000,0.000654,-0.015633,0.000000,-0.001226,0.019668,-9.805987,0.026201,-0.091652,145.377319,-0.000132,0.002503,0.000000,0.000000,0.000000,0.000000
-0.650000,0.622426,0.000000,0.000836,-0.009409,0.000000,-0.001094,0.012992,0.674972,0.023699,-0.066409,-9.122581,0.000048,-0.000357,0.000000,0.000000,0.000000,0.000000
-7.600000,-10.060143,0.000000,0.001043,-0.110010,0.000000,-0.001142,0.148526,-11.170634,0.024056,-0.819758,139.821945,0.000190,0.000431,0.000000,0.000000,0.000000,0.000000
0.320000,11.464220,0.000000,0.000963,0.004632,0.000000,-0.001332,-0.005196,13.010879,0.023625,0.030574,-152.748474,0.000232,-0.002810,0.000000,0.000000,0.000000,0.000000
-0.800000,-1.621203,0.000000,0.001221,-0.011580,0.000000,-0.001564,0.019256,-1.888907,0.026435,-0.119564,21.016184,0.000016,0.000080,0.000000,0.000000,0.000000,0.000000
-3.870000,-4.443832,0.000000,0.001439,-0.056018,0.000000,-0.001580,0.092104,-5.309365,0.026356,-0.598311,56.464241,0.000149,-0.000549,0.000000,0.000000,0.000000,0.000000
-5.070000,2.171254,0.000000,-0.001086,-0.073388,0.000000,-0.001716,0.074095,2.187853,0.027737,-0.132276,-84.665123,0.000242,-0.001960,0.000000,0.000000,0.000000,0.000000
-2.400000,3.864832,0.000000,-0.001218,-0.034740,0.000000,-0.001957,0.034323,3.894859,0.029697,-0.061274,-150.722519,0.000166,-0.003016,0.000000,0.000000,0.000000,0.000000
1.900000,6.224261,0.000000,-0.001017,0.027503,0.000000,-0.002124,-0.029824,6.317805,0.032713,0.072507,-179.526520,0.000039,-0.003198,0.000000,0.000000,0.000000,0.000000
1.380000,-0.752701,0.000000,-0.000622,0.019976,0.000000,-0.002162,-0.022138,-0.772871,0.035910,0.067445,17.525877,-0.000075,0.000520,0.000000,0.000000,0.000000,0.000000
4.550000,4.588583,0.000000,-0.000256,0.065861,0.000000,-0.002088,-0.073476,4.755785,0.035390,0.266395,-90.619667,-0.000109,-0.000996,0.000000,0.000000,0.000000,0.000000
2.670000,-2.721305,0.000000,0.000248,0.038648,0.000000,-0.001979,-0.044371,-2.863194,0.036386,0.184772,47.500332,-0.000174,0.001401,0.000000,0.000000,0.000000,0.000000
-2.360000,-7.280938,0.000000,0.000670,-0.034161,0.000000,-0.001805,0.042064,-7.780844,0.034985,-0.196011,115.353836,-0.000033,0.001651,0.000000,0.000000,0.000000,0.000000
-6.490000,-5.978186,0.000000,0.000881,-0.093943,0.000000,-0.001772,0.120251,-6.506448,0.033334,-0.614665,87.937912,0.000202,-0.000001,0.000000,0.000000,0.000000,0.000000
1.120000,11.015494,0.000000,0.000922,0.016212,0.000000,-0.001974,-0.020450,12.225457,0.033335,0.112868,-153.025070,0.000176,-0.002592,0.000000,0.000000,0.000000,0.000000
-2.350000,-5.022834,0.000000,0.001289,-0.034016,0.000000,-0.002150,0.049991,-5.705629,0.035927,-0.294174,66.984428,0.000027,0.000477,0.000000,0.000000,0.000000,0.000000
2.430000,6.919062,0.000000,0.001519,0.035174,0.000000,-0.002177,-0.050627,8.042612,0.035449,0.314356,-89.482948,0.000015,-0.000845,0.000000,0.000000,0.000000,0.000000
0.260000,-3.141081,0.000000,0.001957,0.003764,0.000000,-0.002192,-0.002896,-3.755455,0.036294,0.018810,39.938660,-0.000079,0.000809,0.000000,0.000000,0.000000,0.000000
-2.180000,-4.125382,0.000000,-0.001429,-0.031556,0.000000,-0.002311,0.030938,-4.159131,0.038803,-0.055231,160.949265,0.000005,0.002897,0.000000,0.000000,0.000000,0.000000
-1.920000,0.376351,0.000000,-0.001422,-0.027792,0.000000,-0.002317,0.027000,0.378483,0.035906,-0.048202,-14.646475,0.000080,-0.000413,0.000000,0.000000,0.000000,0.000000
-2.600000,-0.984302,0.000000,-0.001170,-0.037635,0.000000,-0.002397,0.038133,-1.000436,0.036319,-0.092709,28.428352,0.000084,0.000288,0.000000,0.000000,0.000000,0.000000
6.980000,13.867075,0.000000,-0.000959,0.101036,0.000000,-0.002481,-0.109624,14.209696,0.036031,0.333974,-322.223663,-0.000028,-0.005198,0.000000,0.000000,0.000000,0.000000
0.110000,-9.944343,0.000000,-0.000322,0.001592,0.000000,-0.002453,-0.002127,-10.312703,0.041229,0.007711,196.504669,-0.000201,0.003751,0.000000,0.000000,0.000000,0.000000
0.570000,0.665851,0.000000,0.000008,0.008251,0.000000,-0.002252,-0.009524,0.697753,0.037478,0.039662,-11.575709,-0.000012,-0.000119,0.000000,0.000000,0.000000,0.000000
1.590000,1.476453,0.000000,0.000357,0.023015,0.000000,-0.002240,-0.027363,1.574623,0.037597,0.127506,-23.344364,-0.000044,-0.000097,0.000000,0.000000,0.000000,0.000000
-7.000000,-12.434047,0.000000,0.000752,-0.101325,0.000000,-0.002196,0.129450,-13.529922,0.037694,-0.661684,182.863693,0.000094,0.001673,0.000000,0.000000,0.000000,0.000000
1.770000,12.694597,0.000000,0.000786,0.025621,0.000000,-0.002290,-0.033215,14.089351,0.036021,0.183321,-176.355270,0.000177,-0.002846,0.000000,0.000000,0.000000,0.000000
-1.330000,-4.487258,0.000000,0.001195,-0.019252,0.000000,-0.002467,0.028952,-5.097856,0.038868,-0.170369,59.849133,-0.000019,0.000678,0.000000,0.000000,0.000000,0.000000
2.750000,5.905810,0.000000,0.001481,0.039806,0.000000,-0.002448,-0.057652,6.863955,0.038190,0.357975,-76.369087,-0.000026,-0.000479,0.000000,0.000000,0.000000,0.000000
2.570000,-0.260551,0.000000,0.001946,0.037201,0.000000,-0.002422,-0.056513,-0.316612,0.038669,0.367112,3.367118,-0.000159,0.001058,0.000000,0.000000,0.000000,0.000000
-2.420000,5.138634,0.000000,-0.001553,-0.035030,0.000000,-0.002480,0.034373,5.178515,0.040810,-0.061363,-200.397232,0.000191,-0.003962,0.000000,0.000000,0.000000,0.000000
-2.750000,-0.477676,0.000000,-0.001550,-0.039806,0.000000,-0.002671,0.039170,-0.482559,0.044773,-0.069928,18.673964,0.000096,0.000172,0.000000,0.000000,0.000000,0.000000
-2.600000,0.217125,0.000000,-0.001253,-0.037635,0.000000,-0.002767,0.038046,0.218968,0.044601,-0.092498,-6.222188,0.000107,-0.000368,0.000000,0.000000,0.000000,0.000000
9.110000,16.950253,0.000000,-0.000958,0.131867,0.000000,-0.002874,-0.142761,17.368979,0.044969,0.434928,-393.864594,-0.000057,-0.006281,0.000000,0.000000,0.000000,0.000000
6.490000,-3.792457,0.000000,-0.000141,0.093943,0.000000,-0.002817,-0.104556,-3.934798,0.051250,0.379078,74.976089,-0.000357,0.002457,0.000000,0.000000,0.000000,0.000000
-6.180000,-18.339857,0.000000,0.000556,-0.089456,0.000000,-0.002460,0.104007,-19.283934,0.048793,-0.433109,319.920135,-0.000083,0.004882,0.000000,0.000000,0.000000,0.000000
4.330000,15.213251,0.000000,0.000707,0.062677,0.000000,-0.002377,-0.074837,16.249094,0.043912,0.348734,-240.898712,0.000105,-0.003627,0.000000,0.000000,0.000000,0.000000
-0.860000,-7.512538,0.000000,0.001313,-0.012449,0.000000,-0.002482,0.017452,-8.176900,0.047539,-0.089206,110.514915,-0.000108,0.001858,0.000000,0.000000,0.000000,0.000000
-3.080000,-3.213456,0.000000,0.001706,-0.044583,0.000000,-0.002374,0.061908,-3.572019,0.045681,-0.341691,44.710678,0.000100,-0.000081,0.000000,0.000000,0.000000,0.000000
-1.420000,2.402854,0.000000,0.002016,-0.020555,0.000000,-0.002474,0.031959,2.722264,0.045762,-0.188064,-31.959536,0.000138,-0.001114,0.000000,0.000000,0.000000,0.000000
-1.930000,-13.896025,0.000000,-0.002250,-0.027937,0.000000,-0.003465,0.026425,-14.007824,0.053634,-0.047175,542.072205,-0.000194,0.010139,0.000000,0.000000,0.000000,0.000000
-5.680000,-5.428134,0.000000,-0.002198,-0.082218,0.000000,-0.003271,0.081932,-5.472324,0.043496,-0.146268,211.766998,0.000118,0.003595,0.000000,0.000000,0.000000,0.000000
1.100000,9.814068,0.000000,-0.002076,0.015923,0.000000,-0.003389,-0.018821,9.962015,0.039900,0.045758,-283.080322,0.000138,-0.005243,0.000000,0.000000,0.000000,0.000000
1.270000,0.246075,0.000000,-0.001651,0.018383,0.000000,-0.003527,-0.021533,0.250429,0.045143,0.065600,-5.678800,-0.000054,0.000080,0.000000,0.000000,0.000000,0.000000
-3.900000,-7.483588,0.000000,-0.001231,-0.056453,0.000000,-0.003473,0.061368,-7.761325,0.045064,-0.222494,147.889099,0.000019,0.002198,0.000000,0.000000,0.000000,0.000000
1.170000,7.338838,0.000000,-0.001049,0.016936,0.000000,-0.003492,-0.020781,7.713096,0.042865,0.086539,-127.960129,0.000090,-0.002193,0.000000,0.000000,0.000000,0.000000
-1.570000,-3.966157,0.000000,-0.000655,-0.022726,0.000000,-0.003582,0.026653,-4.239839,0.045058,-0.124202,62.857143,-0.000008,0.000858,0.000000,0.000000,0.000000,0.000000
-0.830000,1.071152,0.000000,-0.000384,-0.012014,0.000000,-0.003573,0.014748,1.162201,0.044200,-0.075387,-15.707727,0.000062,-0.000503,0.000000,0.000000,0.000000,0.000000
-1.970000,-1.650153,0.000000,-0.000086,-0.028516,0.000000,-0.003635,0.038024,-1.835411,0.044703,-0.209864,22.973688,0.000068,-0.000132,0.000000,0.000000,0.000000,0.000000
2.190000,6.021611,0.000000,0.000164,0.031700,0.000000,-0.003703,-0.044655,6.831478,0.044835,0.262771,-80.201942,0.000008,-0.000808,0.000000,0.000000,0.000000,0.000000
-0.450000,-3.821407,0.000000,0.000587,-0.006514,0.000000,-0.003712,0.010682,-4.449004,0.045642,-0.066327,49.500092,-0.000055,0.000759,0.000000,0.000000,0.000000,0.000000
-3.590000,-4.849134,0.000000,-0.001264,-0.051965,0.000000,-0.002084,0.051998,-4.888574,0.036027,-0.092829,189.177139,0.000048,0.003330,0.000000,0.000000,0.000000,0.000000
-1.180000,3.488481,0.000000,-0.001318,-0.017081,0.000000,-0.002132,0.016139,3.515442,0.032697,-0.028812,-136.039917,0.000110,-0.002660,0.000000,0.000000,0.000000,0.000000
2.330000,5.080734,0.000000,-0.001044,0.033727,0.000000,-0.002243,-0.036361,5.156806,0.035357,0.088400,-146.535629,-0.000001,-0.002531,0.000000,0.000000,0.000000,0.000000
-2.570000,-7.092762,0.000000,-0.000613,-0.037201,0.000000,-0.002242,0.039324,-7.270330,0.037888,-0.119803,164.864380,-0.000031,0.002802,0.000000,0.000000,0.000000,0.000000
0.130000,3.908257,0.000000,-0.000410,0.001882,0.000000,-0.002210,-0.002547,4.050450,0.035086,0.009234,-77.179779,0.000070,-0.001442,0.000000,0.000000,0.000000,0.000000
2.690000,3.705607,0.000000,-0.000091,0.038938,0.000000,-0.002280,-0.045096,3.893557,0.036527,0.187792,-64.594040,-0.000048,-0.000712,0.000000,0.000000,0.000000,0.000000
1.410000,-1.852803,0.000000,0.000338,0.020410,0.000000,-0.002232,-0.024239,-1.981991,0.037240,0.112952,29.383739,-0.000103,0.000863,0.000000,0.000000,0.000000,0.000000
-6.750000,-11.811621,0.000000,0.000714,-0.097706,0.000000,-0.002129,0.124812,-12.852681,0.036376,-0.637977,173.710434,0.000094,0.001562,0.000000,0.000000,0.000000,0.000000
-0.250000,9.408766,0.000000,0.000747,-0.003619,0.000000,-0.002223,0.005838,10.441760,0.034814,-0.032223,-130.698685,0.000213,-0.002565,0.000000,0.000000,0.000000,0.000000
-2.540000,-3.314780,0.000000,0.001058,-0.036767,0.000000,-0.002437,0.053558,-3.766698,0.037379,-0.315165,44.221256,0.000073,-0.000010,0.000000,0.000000,0.000000,0.000000
-8.850000,-8.395514,0.000000,-0.001585,-0.128104,0.000000,-0.002425,0.129629,-8.463172,0.037125,-0.231418,327.506287,0.000190,0.005575,0.000000,0.000000,0.000000,0.000000
-9.950000,-1.592252,0.000000,-0.001843,-0.144027,0.000000,-0.002615,0.145582,-1.605644,0.031550,-0.259897,62.134907,0.000363,0.000463,0.000000,0.000000,0.000000,0.000000
-10.920000,-1.404077,0.000000,-0.001970,-0.158067,0.000000,-0.002978,0.163236,-1.426336,0.031087,-0.396858,40.530712,0.000414,-0.000307,0.000000,0.000000,0.000000,0.000000
-9.310000,2.330478,0.000000,-0.002157,-0.134762,0.000000,-0.003392,0.142524,2.387229,0.031394,-0.434207,-54.133587,0.000430,-0.002199,0.000000,0.000000,0.000000,0.000000
-2.220000,10.262794,0.000000,-0.002288,-0.032135,0.000000,-0.003822,0.033169,10.639509,0.033593,-0.120256,-202.731812,0.000290,-0.004160,0.000000,0.000000,0.000000,0.000000
4.150000,9.220592,0.000000,-0.002122,0.060071,0.000000,-0.004112,-0.071863,9.692018,0.037753,0.299254,-160.790390,-0.000011,-0.002227,0.000000,0.000000,0.000000,0.000000
-0.690000,-7.005912,0.000000,-0.001695,-0.009988,0.000000,-0.004101,0.010014,-7.486473,0.039980,-0.046665,110.989693,-0.000115,0.001979,0.000000,0.000000,0.000000,0.000000
9.900000,15.329051,0.000000,-0.001489,0.143303,0.000000,-0.003986,-0.183619,16.674097,0.038000,0.938569,-225.358826,-0.000181,-0.001732,0.000000,0.000000,0.000000,0.000000
0.560000,-13.519673,0.000000,-0.000844,0.008106,0.000000,-0.003805,-0.011970,-15.011312,0.039732,0.066065,187.895416,-0.000316,0.003740,0.000000,0.000000,0.000000,0.000000
-1.990000,-27.488075,0.000000,0.000043,-0.028805,0.000000,-0.000462,0.029592,-27.707245,0.021506,-0.052829,1072.209839,-0.000444,0.020152,0.000000,0.000000,0.000000,0.000000
-3.690000,-2.460754,0.000000,0.000018,-0.053413,0.000000,-0.000018,0.054707,-2.480360,0.001353,-0.097665,95.984535,0.000102,0.001516,0.000000,0.000000,0.000000,0.000000
-4.480000,-1.143527,0.000000,-0.000131,-0.064848,0.000000,-0.000119,0.067677,-1.160890,-0.000163,-0.164536,32.987808,0.000161,0.000177,0.000000,0.000000,0.000000,0.000000
-2.910000,2.272579,0.000000,-0.000317,-0.042122,0.000000,-0.000280,0.044932,2.329027,-0.000340,-0.136888,-52.813786,0.000165,-0.001371,0.000000,0.000000,0.000000,0.000000
1.180000,5.920286,0.000000,-0.000435,0.017081,0.000000,-0.000446,-0.019465,6.138377,0.001031,0.070573,-116.964447,0.000063,-0.002021,0.000000,0.000000,0.000000,0.000000
0.560000,-0.897452,0.000000,-0.000375,0.008106,0.000000,-0.000509,-0.009800,-0.943573,0.003052,0.040810,15.653855,-0.000044,0.000411,0.000000,0.000000,0.000000,0.000000
