ovf,-0.000000,ovf,0.000003,-0.000000,-0.000000,-12998235.000000,0.000000,ovf,-1037553.437500,ovf,-0.000001,ovf,0.000000,-0.000000,ovf,ovf,ovf
-8.050000,4.516208,0.000000,-0.002150,-0.116524,0.000000,-0.002693,0.117107,4.551632,0.022961,-0.209063,-176.138229,0.000403,-0.003933,0.000000,0.000000,0.000000,0.000000
-3.160000,7.078288,0.000000,-0.002248,-0.045741,0.000000,-0.003096,0.045482,7.185127,0.026894,-0.110576,-204.172318,0.000258,-0.004158,0.000000,0.000000,0.000000,0.000000
-22.490000,-27.980225,0.000000,-0.002133,-0.325543,0.000000,-0.003354,0.347602,-28.675533,0.031052,-1.058985,650.255737,0.000397,0.009456,0.000000,0.000000,0.000000,0.000000
4.810000,39.516819,0.000000,-0.002909,0.069625,0.000000,-0.003751,-0.080607,40.971767,0.021596,0.292249,-780.701477,0.000557,-0.014010,0.000000,0.000000,0.000000,0.000000
1.290000,-5.095209,0.000000,-0.002498,0.018673,0.000000,-0.004308,-0.024462,-5.358054,0.035606,0.101867,88.890022,-0.000169,0.001985,0.000000,0.000000,0.000000,0.000000
-2.430000,-5.384710,0.000000,-0.002260,-0.035174,0.000000,-0.004140,0.039748,-5.753898,0.033621,-0.185223,85.303635,-0.000001,0.001111,0.000000,0.000000,0.000000,0.000000
-0.970000,2.113354,0.000000,-0.002198,-0.014041,0.000000,-0.004138,0.015019,2.297728,0.032511,-0.076769,-31.054947,0.000084,-0.000798,0.000000,0.000000,0.000000,0.000000
-2.500000,-2.214679,0.000000,-0.002088,-0.036188,0.000000,-0.004223,0.045606,-2.460018,0.033308,-0.251710,30.791845,0.000077,-0.000096,0.000000,0.000000,0.000000,0.000000
-2.930000,13.360449,0.000000,0.000919,-0.042412,0.000000,0.000763,0.044385,13.466506,0.005886,-0.079237,-521.124390,0.000375,-0.010082,0.000000,0.000000,0.000000,0.000000
-3.380000,-0.651376,0.000000,0.000820,-0.048926,0.000000,0.000388,0.050934,-0.657008,0.015967,-0.090930,25.424767,0.000125,0.000254,0.000000,0.000000,0.000000,0.000000
-2.760000,0.897452,0.000000,0.000854,-0.039951,0.000000,0.000264,0.042671,0.910463,0.015713,-0.103742,-25.871681,0.000132,-0.000771,0.000000,0.000000,0.000000,0.000000
-4.160000,-2.026503,0.000000,0.000922,-0.060216,0.000000,0.000131,0.065712,-2.077645,0.016484,-0.200194,47.113358,0.000138,0.000352,0.000000,0.000000,0.000000,0.000000
13.670000,25.808969,0.000000,0.000933,0.197874,0.000000,-0.000007,-0.218860,26.758509,0.016132,0.793499,-509.873260,-0.000086,-0.007509,0.000000,0.000000,0.000000,0.000000
0.780000,-18.658308,0.000000,0.001737,0.011291,0.000000,0.000079,-0.011038,-19.617550,0.023641,0.045966,325.454803,-0.000401,0.006301,0.000000,0.000000,0.000000,0.000000
-7.510000,-11.999797,0.000000,0.001992,-0.108707,0.000000,0.000480,0.133685,-12.821315,0.017340,-0.622959,190.080658,0.000120,0.001902,0.000000,0.000000,0.000000,0.000000
-3.150000,6.311111,0.000000,0.001905,-0.045596,0.000000,0.000360,0.060240,6.863688,0.015438,-0.307915,-92.766182,0.000293,-0.002593,0.000000,0.000000,0.000000,0.000000
5.280000,12.202447,0.000000,0.002017,0.076428,0.000000,0.000068,-0.099520,13.543710,0.018031,0.549281,-169.525543,-0.000013,-0.001719,0.000000,0.000000,0.000000,0.000000
-3.300000,-17.558205,0.000000,-0.002110,-0.047768,0.000000,-0.002967,0.046835,-17.698736,0.038266,-0.083612,684.902466,-0.000208,0.012746,0.000000,0.000000,0.000000,0.000000
-6.860000,-5.153110,0.000000,-0.002149,-0.099299,0.000000,-0.002758,0.099471,-5.194650,0.025521,-0.177579,201.021606,0.000171,0.003302,0.000000,0.000000,0.000000,0.000000
-4.640000,3.213456,0.000000,-0.002246,-0.067164,0.000000,-0.002930,0.067887,3.261717,0.022218,-0.165047,-92.684837,0.000245,-0.002208,0.000000,0.000000,0.000000,0.000000
-2.240000,3.474006,0.000000,-0.002254,-0.032424,0.000000,-0.003175,0.032426,3.559452,0.024426,-0.098789,-80.715286,0.000155,-0.001791,0.000000,0.000000,0.000000,0.000000
3.240000,7.932314,0.000000,-0.002171,0.046899,0.000000,-0.003329,-0.054531,8.223557,0.026217,0.197709,-156.696762,0.000008,-0.002429,0.000000,0.000000,0.000000,0.000000
2.200000,-1.505403,0.000000,-0.001861,0.031845,0.000000,-0.003337,-0.038946,-1.583828,0.028646,0.162182,26.275684,-0.000135,0.000941,0.000000,0.000000,0.000000,0.000000
-0.350000,-3.691132,0.000000,-0.001610,-0.005066,0.000000,-0.003202,0.004174,-3.944495,0.027706,-0.019451,58.478580,-0.000063,0.001053,0.000000,0.000000,0.000000,0.000000
2.220000,3.720081,0.000000,-0.001480,0.032135,0.000000,-0.003139,-0.042628,4.045746,0.026653,0.217893,-54.680294,-0.000039,-0.000448,0.000000,0.000000,0.000000,0.000000
3.150000,1.346178,0.000000,-0.001251,0.045596,0.000000,-0.003100,-0.062655,1.493009,0.027101,0.345809,-18.687870,-0.000141,0.000582,0.000000,0.000000,0.000000,0.000000
1.430000,-2.489705,0.000000,-0.000991,0.020699,0.000000,-0.002959,-0.030713,-2.827735,0.026518,0.180733,33.197784,-0.000136,0.001116,0.000000,0.000000,0.000000,0.000000
0.900000,-0.767176,0.000000,-0.000812,0.013028,0.000000,-0.002823,-0.020818,-0.893850,0.025402,0.129263,9.945072,-0.000073,0.000536,0.000000,0.000000,0.000000,0.000000
-0.740000,6.195311,0.000000,0.000876,-0.010712,0.000000,0.000616,0.011894,6.244271,0.010358,-0.021234,-241.639648,0.000151,-0.004634,0.000000,0.000000,0.000000,0.000000
-5.000000,-6.166361,0.000000,0.000874,-0.072375,0.000000,0.000466,0.074999,-6.215830,0.014991,-0.133891,240.539047,0.000085,0.004201,0.000000,0.000000,0.000000,0.000000
-5.040000,-0.057900,0.000000,0.000795,-0.072954,0.000000,0.000381,0.077123,-0.059231,0.010790,-0.187499,1.683103,0.000207,-0.000483,0.000000,0.000000,0.000000,0.000000
-5.020000,0.028950,0.000000,0.000721,-0.072665,0.000000,0.000174,0.078875,0.029067,0.011273,-0.240296,-0.659136,0.000214,-0.000662,0.000000,0.000000,0.000000,0.000000
-7.780000,-3.995107,0.000000,0.000652,-0.112616,0.000000,-0.000040,0.125874,-4.143018,0.011935,-0.456369,78.943626,0.000262,0.000262,0.000000,0.000000,0.000000,0.000000
-0.940000,9.900918,0.000000,0.000465,-0.013607,0.000000,-0.000302,0.016259,10.408072,0.011674,-0.067706,-172.669724,0.000241,-0.003453,0.000000,0.000000,0.000000,0.000000
1.630000,3.720082,0.000000,0.000577,0.023594,0.000000,-0.000542,-0.027796,3.972926,0.015127,0.129527,-58.900066,-0.000000,-0.000759,0.000000,0.000000,0.000000,0.000000
-2.710000,-6.282161,0.000000,0.000803,-0.039227,0.000000,-0.000542,0.050765,-6.835809,0.015885,-0.259487,92.389397,0.000008,0.001049,0.000000,0.000000,0.000000,0.000000
6.890000,13.896025,0.000000,0.000850,0.099733,0.000000,-0.000550,-0.132249,15.424750,0.014836,0.729923,-193.070358,-0.000066,-0.001683,0.000000,0.000000,0.000000,0.000000
8.130000,1.794904,0.000000,0.001307,0.117682,0.000000,-0.000484,-0.164782,2.035144,0.016520,0.969662,-23.892715,-0.000407,0.002174,0.000000,0.000000,0.000000,0.000000
-5.100000,-12.781447,0.000000,0.000035,-0.073823,0.000000,-0.000576,0.075688,-12.883773,0.025997,-0.135120,498.573883,-0.000038,0.009071,0.000000,0.000000,0.000000,0.000000
-6.700000,-2.316004,0.000000,-0.000102,-0.096983,0.000000,-0.000537,0.099196,-2.334855,0.016926,-0.177087,90.353806,0.000224,0.001215,0.000000,0.000000,0.000000,0.000000
3.230000,14.373701,0.000000,-0.000218,0.046754,0.000000,-0.000761,-0.049120,14.591637,0.015711,0.119421,-414.635437,0.000143,-0.007530,0.000000,0.000000,0.000000,0.000000
1.220000,-2.909480,0.000000,0.000130,0.017660,0.000000,-0.000904,-0.018841,-2.982714,0.023242,0.057400,67.636993,-0.000108,0.001450,0.000000,0.000000,0.000000,0.000000
6.770000,8.033639,0.000000,0.000386,0.097996,0.000000,-0.000797,-0.108474,8.328305,0.021792,0.393284,-158.692688,-0.000136,-0.001944,0.000000,0.000000,0.000000,0.000000
-3.210000,-14.446075,0.000000,0.000889,-0.046465,0.000000,-0.000661,0.054717,-15.188956,0.023735,-0.227853,251.984573,-0.000139,0.004159,0.000000,0.000000,0.000000,0.000000
-7.420000,-6.093986,0.000000,0.000965,-0.107405,0.000000,-0.000522,0.130872,-6.511895,0.019577,-0.609847,96.541206,0.000231,0.000171,0.000000,0.000000,0.000000,0.000000
-3.670000,5.428134,0.000000,0.000866,-0.053123,0.000000,-0.000753,0.068468,5.903317,0.019406,-0.349972,-79.786293,0.000297,-0.002458,0.000000,0.000000,0.000000,0.000000
-4.430000,-1.100102,0.000000,0.000933,-0.064124,0.000000,-0.001049,0.087010,-1.223556,0.021864,-0.480234,15.315155,0.000212,-0.001004,0.000000,0.000000,0.000000,0.000000
2.480000,10.002242,0.000000,0.000973,0.035898,0.000000,-0.001261,-0.049453,11.351376,0.022868,0.291005,-133.265823,0.000081,-0.001734,0.000000,0.000000,0.000000,0.000000
-2.960000,-5.732111,0.000000,-0.000770,-0.042846,0.000000,-0.001424,0.043150,-5.778401,0.028538,-0.077033,223.611511,0.000007,0.004029,0.000000,0.000000,0.000000,0.000000
-5.030000,-2.996331,0.000000,-0.000817,-0.072809,0.000000,-0.001431,0.073713,-3.020755,0.024509,-0.131595,116.896637,0.000142,0.001850,0.000000,0.000000,0.000000,0.000000
0.060000,7.367788,0.000000,-0.000811,0.000869,0.000000,-0.001573,-0.001757,7.479048,0.022659,0.004271,-212.524368,0.000137,-0.004016,0.000000,0.000000,0.000000,0.000000
-3.380000,-4.979409,0.000000,-0.000573,-0.048926,0.000000,-0.001710,0.051969,-5.104052,0.026675,-0.158326,115.741150,0.000044,0.001771,0.000000,0.000000,0.000000,0.000000
-0.840000,3.676657,0.000000,-0.000496,-0.012159,0.000000,-0.001753,0.012961,3.810872,0.024905,-0.046991,-72.614716,0.000107,-0.001505,0.000000,0.000000,0.000000,0.000000
-0.670000,0.246075,0.000000,-0.000310,-0.009698,0.000000,-0.001861,0.010847,0.257199,0.026410,-0.045171,-4.266928,0.000034,-0.000200,0.000000,0.000000,0.000000,0.000000
0.970000,2.373904,0.000000,-0.000120,0.014041,0.000000,-0.001895,-0.017102,2.534294,0.026610,0.079692,-37.571831,0.000002,-0.000495,0.000000,0.000000,0.000000,0.000000
-5.090000,-8.771866,0.000000,0.000139,-0.073678,0.000000,-0.001896,0.093611,-9.544825,0.027106,-0.478492,129.003098,0.000072,0.001149,0.000000,0.000000,0.000000,0.000000
-3.600000,2.156779,0.000000,0.000140,-0.052110,0.000000,-0.001969,0.069882,2.392155,0.025956,-0.385697,-29.942417,0.000234,-0.001612,0.000000,0.000000,0.000000,0.000000
15.340000,27.415697,0.000000,0.000206,0.222047,0.000000,-0.002203,-0.314118,31.118347,0.027569,1.848433,-365.331268,-0.000261,-0.001915,0.000000,0.000000,0.000000,0.000000
-5.050000,-29.514578,0.000000,0.001065,-0.073099,0.000000,-0.001942,0.111562,-34.329865,0.029483,-0.692717,381.957703,-0.000348,0.005362,0.000000,0.000000,0.000000,0.000000
-0.080000,4.588583,0.000000,-0.000346,-0.001158,0.000000,-0.000908,0.000891,4.624462,0.024279,-0.001591,-178.956558,0.000091,-0.003403,0.000000,0.000000,0.000000,0.000000
-2.490000,-3.488481,0.000000,-0.000290,-0.036043,0.000000,-0.000999,0.036607,-3.516926,0.027682,-0.065352,136.097366,0.000032,0.002406,0.000000,0.000000,0.000000,0.000000
-3.470000,-1.418553,0.000000,-0.000148,-0.050228,0.000000,-0.001031,0.052371,-1.440990,0.025276,-0.127323,40.947117,0.000114,0.000426,0.000000,0.000000,0.000000,0.000000
-3.670000,-0.289501,0.000000,-0.000053,-0.053123,0.000000,-0.001145,0.057040,-0.297772,0.024849,-0.173774,6.752371,0.000148,-0.000343,0.000000,0.000000,0.000000,0.000000
1.190000,7.034862,0.000000,0.000031,0.017225,0.000000,-0.001294,-0.019108,7.292639,0.025192,0.069276,-138.958450,0.000086,-0.002443,0.000000,0.000000,0.000000,0.000000
1.660000,0.680326,0.000000,0.000330,0.024029,0.000000,-0.001380,-0.027383,0.713470,0.027635,0.114029,-11.836462,-0.000061,0.000089,0.000000,0.000000,0.000000,0.000000
-2.830000,-6.499286,0.000000,0.000651,-0.040964,0.000000,-0.001319,0.050256,-6.945296,0.027546,-0.234187,102.966545,0.000005,0.001316,0.000000,0.000000,0.000000,0.000000
-7.220000,-6.354536,0.000000,0.000782,-0.104510,0.000000,-0.001324,0.133527,-6.915300,0.026230,-0.682523,93.463753,0.000230,-0.000079,0.000000,0.000000,0.000000,0.000000
-0.760000,9.350866,0.000000,0.000733,-0.011001,0.000000,-0.001554,0.015693,10.378172,0.026309,-0.086615,-129.902756,0.000239,-0.002694,0.000000,0.000000,0.000000,0.000000
-2.420000,-14.055249,0.000000,-0.001140,-0.035030,0.000000,-0.001841,0.034772,-14.167775,0.030843,-0.062076,548.261963,-0.000175,0.010218,0.000000,0.000000,0.000000,0.000000
1.410000,5.543935,0.000000,-0.001161,0.020410,0.000000,-0.001666,-0.022086,5.587547,0.020625,0.039428,-216.225861,0.000046,-0.004006,0.000000,0.000000,0.000000,0.000000
0.240000,-1.693578,0.000000,-0.000885,0.003474,0.000000,-0.001713,-0.004558,-1.720106,0.024631,0.011081,48.878490,-0.000045,0.000963,0.000000,0.000000,0.000000,0.000000
-3.820000,-5.876860,0.000000,-0.000671,-0.055295,0.000000,-0.001668,0.058710,-6.023624,0.023668,-0.178862,136.593658,0.000045,0.002101,0.000000,0.000000,0.000000,0.000000
0.330000,6.007135,0.000000,-0.000645,0.004777,0.000000,-0.001713,-0.006026,6.227392,0.021568,0.021847,-118.660591,0.000102,-0.002192,0.000000,0.000000,0.000000,0.000000
-1.290000,-2.344954,0.000000,-0.000441,-0.018673,0.000000,-0.001814,0.021066,-2.466572,0.023759,-0.087723,40.920391,0.000010,0.000542,0.000000,0.000000,0.000000,0.000000
2.470000,5.442610,0.000000,-0.000312,0.035753,0.000000,-0.001824,-0.043554,5.812895,0.023218,0.202956,-86.178291,-0.000008,-0.001084,0.000000,0.000000,0.000000,0.000000
-4.420000,-9.973292,0.000000,-0.000023,-0.063980,0.000000,-0.001816,0.081107,-10.851550,0.024301,-0.414576,146.664154,0.000014,0.001658,0.000000,0.000000,0.000000,0.000000
-7.390000,-4.299083,0.000000,-0.000029,-0.106970,0.000000,-0.001830,0.143028,-4.774346,0.022644,-0.789413,59.760109,0.000296,-0.001007,0.000000,0.000000,0.000000,0.000000
-0.720000,9.654841,0.000000,-0.000159,-0.010422,0.000000,-0.002127,0.014532,10.957762,0.023651,-0.085513,-128.644775,0.000246,-0.002665,0.000000,0.000000,0.000000,0.000000
-4.370000,-5.283384,0.000000,-0.000012,-0.063256,0.000000,-0.002373,0.095136,-6.147087,0.026316,-0.590723,68.393127,0.000140,-0.000298,0.000000,0.000000,0.000000,0.000000
-0.650000,9.481141,0.000000,0.000019,-0.009409,0.000000,-0.000375,0.009695,9.556108,0.016780,-0.017308,-369.800476,0.000207,-0.007048,0.000000,0.000000,0.000000,0.000000
-0.260000,0.564526,0.000000,0.000035,-0.003764,0.000000,-0.000582,0.003889,0.568398,0.023828,-0.006942,-21.995768,0.000021,-0.000422,0.000000,0.000000,0.000000,0.000000
-2.240000,-2.866055,0.000000,0.000262,-0.032424,0.000000,-0.000603,0.034181,-2.910494,0.024251,-0.083100,82.704491,0.000037,0.001342,0.000000,0.000000,0.000000,0.000000
4.600000,9.900917,0.000000,0.000398,0.066585,0.000000,-0.000640,-0.071138,10.145512,0.022909,0.216727,-230.062927,-0.000000,-0.003772,0.000000,0.000000,0.000000,0.000000
-0.350000,-7.165138,0.000000,0.000845,-0.005066,0.000000,-0.000640,0.006569,-7.430620,0.026681,-0.023817,141.587662,-0.000123,0.002624,0.000000,0.000000,0.000000,0.000000
1.590000,2.808155,0.000000,0.001078,0.023015,0.000000,-0.000517,-0.025348,2.950472,0.024058,0.105554,-48.948273,-0.000012,-0.000646,0.000000,0.000000,0.000000,0.000000
4.830000,4.689908,0.000000,0.001403,0.069914,0.000000,-0.000504,-0.082737,5.008032,0.024704,0.385546,-74.245903,-0.000129,-0.000362,0.000000,0.000000,0.000000,0.000000
-0.670000,-7.961264,0.000000,0.001876,-0.009698,0.000000,-0.000375,0.014678,-8.663668,0.025066,-0.075025,117.093826,-0.000124,0.002015,0.000000,0.000000,0.000000,0.000000
-7.010000,-9.177166,0.000000,0.002127,-0.101470,0.000000,-0.000251,0.138554,-10.190971,0.023051,-0.764720,127.559570,0.000182,0.000343,0.000000,0.000000,0.000000,0.000000
0.060000,10.233844,0.000000,0.002125,0.000869,0.000000,-0.000433,0.001779,11.613474,0.022708,-0.010470,-136.342865,0.000224,-0.002611,0.000000,0.000000,0.000000,0.000000
0.630000,0.825076,0.000000,0.002434,0.009119,0.000000,-0.000658,-0.010057,0.955270,0.025318,0.062447,-10.628431,-0.000010,-0.000028,0.000000,0.000000,0.000000,0.000000
-0.780000,-1.244852,0.000000,-0.001504,-0.011291,0.000000,-0.002393,0.010112,-1.255697,0.039133,-0.018052,48.592728,0.000004,0.000871,0.000000,0.000000,0.000000,0.000000
-3.320000,-3.676656,0.000000,-0.001441,-0.048057,0.000000,-0.002396,0.047730,-3.706817,0.038262,-0.085209,143.445724,0.000059,0.002484,0.000000,0.000000,0.000000,0.000000
1.510000,6.991437,0.000000,-0.001251,0.021857,0.000000,-0.002455,-0.024165,7.096554,0.035778,0.058750,-201.655457,0.000069,-0.003664,0.000000,0.000000,0.000000,0.000000
0.780000,-1.056677,0.000000,-0.000844,0.011291,0.000000,-0.002524,-0.013042,-1.084513,0.039442,0.039732,24.592764,-0.000056,0.000580,0.000000,0.000000,0.000000,0.000000
3.320000,3.676656,0.000000,-0.000476,0.048057,0.000000,-0.002468,-0.053935,3.810134,0.038862,0.195548,-72.600662,-0.000074,-0.000847,0.000000,0.000000,0.000000,0.000000
2.790000,-0.767176,0.000000,-0.000001,0.040385,0.000000,-0.002395,-0.046666,-0.808931,0.039709,0.194327,13.420158,-0.000141,0.000781,0.000000,0.000000,0.000000,0.000000
3.380000,0.854027,0.000000,0.000450,0.048926,0.000000,-0.002253,-0.058541,0.909561,0.038928,0.272796,-13.484567,-0.000141,0.000481,0.000000,0.000000,0.000000,0.000000
-0.810000,-6.065036,0.000000,0.000929,-0.011725,0.000000,-0.002112,0.016047,-6.601332,0.038446,-0.082022,89.220314,-0.000081,0.001467,0.000000,0.000000,0.000000,0.000000
-6.290000,-7.932314,0.000000,0.001235,-0.091048,0.000000,-0.002031,0.123423,-8.809608,0.036980,-0.681205,110.269150,0.000167,0.000243,0.000000,0.000000,0.000000,0.000000
1.460000,11.218145,0.000000,0.001318,0.021134,0.000000,-0.002198,-0.028058,12.730178,0.036737,0.165105,-149.453033,0.000165,-0.002384,0.000000,0.000000,0.000000,0.000000
-0.810000,-3.285831,0.000000,0.001735,-0.011725,0.000000,-0.002363,0.020247,-3.826490,0.039121,-0.125716,42.573933,-0.000018,0.000470,0.000000,0.000000,0.000000,0.000000
-3.080000,2.388379,0.000000,-0.001764,-0.044583,0.000000,-0.002708,0.043939,2.406376,0.041684,-0.078441,-93.121483,0.000164,-0.001976,0.000000,0.000000,0.000000,0.000000
2.660000,8.308665,0.000000,-0.001786,0.038504,0.000000,-0.002872,-0.041252,8.373699,0.043660,0.073644,-324.043854,0.000047,-0.005933,0.000000,0.000000,0.000000,0.000000
1.800000,-1.244852,0.000000,-0.001227,0.026055,0.000000,-0.002919,-0.028530,-1.265409,0.049593,0.069362,35.957809,-0.000101,0.000879,0.000000,0.000000,0.000000,0.000000
-1.940000,-5.413660,0.000000,-0.000720,-0.028082,0.000000,-0.002818,0.029409,-5.550028,0.048714,-0.089595,125.854240,-0.000025,0.002139,0.000000,0.000000,0.000000,0.000000
-0.200000,2.518655,0.000000,-0.000387,-0.002895,0.000000,-0.002792,0.002787,2.609058,0.046575,-0.010106,-49.714615,0.000057,-0.000973,0.000000,0.000000,0.000000,0.000000
2.130000,3.372681,0.000000,0.000019,0.030832,0.000000,-0.002849,-0.035603,3.542854,0.047547,0.148260,-58.775883,-0.000029,-0.000710,0.000000,0.000000,0.000000,0.000000
3.500000,1.983078,0.000000,0.000525,0.050663,0.000000,-0.002820,-0.060548,2.115069,0.048257,0.282146,-31.356672,-0.000124,0.000171,0.000000,0.000000,0.000000,0.000000
2.420000,-1.563303,0.000000,0.001093,0.035030,0.000000,-0.002696,-0.043037,-1.704771,0.048086,0.219986,23.040831,-0.000148,0.001031,0.000000,0.000000,0.000000,0.000000
-2.880000,-7.671764,0.000000,0.001620,-0.041688,0.000000,-0.002548,0.057922,-8.521394,0.047055,-0.319689,106.661606,-0.000004,0.001153,0.000000,0.000000,0.000000,0.000000
-2.470000,-10.074618,0.000000,-0.002493,-0.035753,0.000000,-0.003681,0.034177,-10.155991,0.052709,-0.061013,393.014679,-0.000100,0.007275,0.000000,0.000000,0.000000,0.000000
-5.780000,-4.791234,0.000000,-0.002464,-0.083666,0.000000,-0.003581,0.083142,-4.830395,0.045435,-0.148427,186.925751,0.000134,0.003124,0.000000,0.000000,0.000000,0.000000
-3.440000,3.387156,0.000000,-0.002327,-0.049794,0.000000,-0.003715,0.049638,3.437358,0.042310,-0.120678,-97.675835,0.000199,-0.002182,0.000000,0.000000,0.000000,0.000000
-9.970000,-9.452192,0.000000,-0.002098,-0.144316,0.000000,-0.003914,0.152857,-9.688380,0.044492,-0.465685,219.696854,0.000230,0.002904,0.000000,0.000000,0.000000,0.000000
-0.020000,14.402651,0.000000,-0.002179,-0.000290,0.000000,-0.004143,-0.002100,14.931401,0.041588,0.007613,-284.512177,0.000277,-0.005372,0.000000,0.000000,0.000000,0.000000
-0.830000,-1.172477,0.000000,-0.001837,-0.012014,0.000000,-0.004420,0.011760,-1.234932,0.046960,-0.048972,20.487499,0.000008,0.000265,0.000000,0.000000,0.000000,0.000000
3.690000,6.542712,0.000000,-0.001544,0.053413,0.000000,-0.004428,-0.066368,6.987019,0.046694,0.309267,-103.585098,-0.000047,-0.001125,0.000000,0.000000,0.000000,0.000000
0.740000,-4.270133,0.000000,-0.001069,0.010712,0.000000,-0.004381,-0.014939,-4.648425,0.047819,0.076360,62.825798,-0.000128,0.001398,0.000000,0.000000,0.000000,0.000000
0.610000,-0.188175,0.000000,-0.000727,0.008830,0.000000,-0.004252,-0.012782,-0.212179,0.046421,0.070546,2.655834,-0.000038,0.000239,0.000000,0.000000,0.000000,0.000000
-6.410000,-10.161468,0.000000,-0.000550,-0.092785,0.000000,-0.001268,0.094514,-10.243061,0.031079,-0.168730,396.384094,0.000062,0.007049,0.000000,0.000000,0.000000,0.000000
2.640000,13.099898,0.000000,-0.000726,0.038214,0.000000,-0.001330,-0.039871,13.203493,0.024030,0.071178,-510.946411,0.000142,-0.009495,0.000000,0.000000,0.000000,0.000000
2.050000,-0.854027,0.000000,-0.000306,0.029674,0.000000,-0.001472,-0.031351,-0.868160,0.033526,0.076219,24.669592,-0.000102,0.000691,0.000000,0.000000,0.000000,0.000000
0.410000,-2.373904,0.000000,0.000083,0.005935,0.000000,-0.001371,-0.006289,-2.434265,0.032835,0.019161,55.200195,-0.000063,0.001096,0.000000,0.000000,0.000000,0.000000
-0.360000,-1.114577,0.000000,0.000398,-0.005211,0.000000,-0.001308,0.006233,-1.157378,0.031739,-0.022598,22.053404,-0.000005,0.000354,0.000000,0.000000,0.000000,0.000000
-7.010000,-9.625892,0.000000,0.000680,-0.101470,0.000000,-0.001303,0.118033,-10.121861,0.031385,-0.491515,167.921509,0.000128,0.001849,0.000000,0.000000,0.000000,0.000000
0.990000,11.580021,0.000000,0.000678,0.014330,0.000000,-0.001430,-0.016487,12.368692,0.029535,0.076826,-183.370377,0.000189,-0.003268,0.000000,0.000000,0.000000,0.000000
0.550000,-0.636901,0.000000,0.001024,0.007961,0.000000,-0.001620,-0.008798,-0.695791,0.032803,0.044971,9.403967,-0.000037,0.000306,0.000000,0.000000,0.000000,0.000000
-1.910000,-3.560856,0.000000,0.001356,-0.027647,0.000000,-0.001583,0.038790,-3.956420,0.032497,-0.214092,49.522194,0.000030,0.000358,0.000000,0.000000,0.000000,0.000000
-3.210000,-2.026504,0.000000,-0.001166,-0.046465,0.000000,-0.002061,0.046475,-2.043581,0.039136,-0.082968,79.082115,0.000087,0.001272,0.000000,0.000000,0.000000,0.000000
-4.390000,-1.708053,0.000000,-0.001198,-0.063545,0.000000,-0.002148,0.063838,-1.722559,0.037864,-0.113965,66.659271,0.000140,0.000952,0.000000,0.000000,0.000000,0.000000
-4.970000,-0.839551,0.000000,-0.001034,-0.071941,0.000000,-0.002288,0.074150,-0.853518,0.036912,-0.180271,24.253538,0.000184,-0.000030,0.000000,0.000000,0.000000,0.000000
-5.630000,-0.955352,0.000000,-0.000906,-0.081494,0.000000,-0.002472,0.086616,-0.980554,0.036942,-0.263881,22.235371,0.000215,-0.000293,0.000000,0.000000,0.000000,0.000000
-1.310000,6.253211,0.000000,-0.000815,-0.018962,0.000000,-0.002688,0.020167,6.481745,0.037235,-0.073117,-123.507195,0.000177,-0.002536,0.000000,0.000000,0.000000,0.000000
1.070000,3.445056,0.000000,-0.000540,0.015488,0.000000,-0.002864,-0.018520,3.619573,0.039771,0.077122,-60.048653,0.000018,-0.000924,0.000000,0.000000,0.000000,0.000000
-0.890000,-2.837105,0.000000,-0.000166,-0.012883,0.000000,-0.002883,0.015357,-3.033563,0.040695,-0.071562,44.973671,-0.000016,0.000660,0.000000,0.000000,0.000000,0.000000
-2.490000,-2.316004,0.000000,0.000121,-0.036043,0.000000,-0.002867,0.045862,-2.522559,0.040035,-0.234421,34.093651,0.000076,0.000010,0.000000,0.000000,0.000000,0.000000
1.400000,5.630785,0.000000,0.000341,0.020265,0.000000,-0.002943,-0.026648,6.247522,0.040025,0.147076,-78.199738,0.000046,-0.001083,0.000000,0.000000,0.000000,0.000000
-4.610000,-8.699491,0.000000,0.000726,-0.066730,0.000000,-0.002989,0.095514,-9.879216,0.041108,-0.562055,115.982590,0.000071,0.000678,0.000000,0.000000,0.000000,0.000000
-2.370000,3.242406,0.000000,0.000863,-0.034306,0.000000,-0.003060,0.052903,3.766656,0.040430,-0.328488,-41.908211,0.000214,-0.001683,0.000000,0.000000,0.000000,0.000000
0.950000,-2.489705,0.000000,-0.001388,0.013751,0.000000,-0.002203,-0.015417,-2.510370,0.035876,0.027523,97.145844,-0.000090,0.001917,0.000000,0.000000,0.000000,0.000000
-0.340000,-1.867278,0.000000,-0.001265,-0.004922,0.000000,-0.002113,0.003744,-1.882946,0.033959,-0.006684,72.865913,-0.000025,0.001358,0.000000,0.000000,0.000000,0.000000
2.170000,3.633231,0.000000,-0.000983,0.031411,0.000000,-0.002088,-0.033876,3.687394,0.032601,0.082358,-104.780876,-0.000022,-0.001764,0.000000,0.000000,0.000000,0.000000
6.140000,5.746584,0.000000,-0.000592,0.088877,0.000000,-0.002066,-0.096161,5.887739,0.034365,0.292958,-133.512283,-0.000149,-0.001732,0.000000,0.000000,0.000000,0.000000
-0.490000,-9.596942,0.000000,-0.000025,-0.007093,0.000000,-0.001917,0.007854,-9.952301,0.036097,-0.028476,189.637329,-0.000167,0.003517,0.000000,0.000000,0.000000,0.000000
