ovf,-0.000000,ovf,0.000003,-0.000000,-0.000000,-50759.355469,0.000000,ovf,ovf,ovf,-0.000000,ovf,0.000000,-0.000000,ovf,ovf,ovf
-4.740000,-2.880530,0.000000,-0.000624,-0.068612,0.000000,-0.001265,0.069680,-2.904132,0.027884,-0.124395,112.383583,0.000133,0.001793,0.000000,0.000000,0.000000,0.000000
-5.020000,-0.405301,0.000000,-0.000742,-0.072665,0.000000,-0.001399,0.073641,-0.409163,0.026091,-0.131467,15.833734,0.000191,-0.000059,0.000000,0.000000,0.000000,0.000000
-4.040000,1.418553,0.000000,-0.000700,-0.058479,0.000000,-0.001590,0.060421,1.439256,0.026150,-0.146895,-40.897846,0.000190,-0.001172,0.000000,0.000000,0.000000,0.000000
-1.710000,3.372681,0.000000,-0.000619,-0.024752,0.000000,-0.001780,0.025939,3.455249,0.027322,-0.079024,-78.352341,0.000135,-0.001695,0.000000,0.000000,0.000000,0.000000
0.400000,3.054230,0.000000,-0.000437,0.005790,0.000000,-0.001916,-0.006920,3.165292,0.029017,0.025088,-60.313438,0.000041,-0.001071,0.000000,0.000000,0.000000,0.000000
-2.930000,-4.820184,0.000000,-0.000165,-0.042412,0.000000,-0.001957,0.048815,-5.069261,0.030088,-0.203277,84.098969,0.000036,0.001045,0.000000,0.000000,0.000000,0.000000
1.920000,7.020387,0.000000,-0.000041,0.027792,0.000000,-0.001993,-0.033612,7.497940,0.029044,0.156627,-111.159676,0.000051,-0.001683,0.000000,0.000000,0.000000,0.000000
0.670000,-1.809378,0.000000,0.000291,0.009698,0.000000,-0.002044,-0.011929,-1.970803,0.030727,0.060977,26.636387,-0.000070,0.000672,0.000000,0.000000,0.000000,0.000000
-0.390000,-1.534353,0.000000,0.000571,-0.005645,0.000000,-0.001974,0.008314,-1.706074,0.030054,-0.045889,21.354788,-0.000010,0.000279,0.000000,0.000000,0.000000,0.000000
1.000000,2.012029,0.000000,0.000810,0.014475,0.000000,-0.001964,-0.019349,2.280837,0.029775,0.113861,-26.777163,-0.000009,-0.000200,0.000000,0.000000,0.000000,0.000000
-0.770000,-6.470336,0.000000,-0.000522,-0.011146,0.000000,-0.001228,0.010952,-6.522561,0.030517,-0.019551,252.408875,-0.000094,0.004727,0.000000,0.000000,0.000000,0.000000
2.530000,4.776759,0.000000,-0.000479,0.036622,0.000000,-0.001134,-0.037987,4.814104,0.025791,0.067816,-186.295319,-0.000011,-0.003353,0.000000,0.000000,0.000000,0.000000
0.140000,-3.459531,0.000000,-0.000101,0.002027,0.000000,-0.001123,-0.002225,-3.513130,0.029143,0.005410,99.828972,-0.000073,0.001911,0.000000,0.000000,0.000000,0.000000
1.420000,1.852803,0.000000,0.000162,0.020555,0.000000,-0.001050,-0.021918,1.897551,0.027232,0.066774,-43.029476,-0.000023,-0.000638,0.000000,0.000000,0.000000,0.000000
-8.460000,-14.301326,0.000000,0.000484,-0.122459,0.000000,-0.001027,0.136626,-14.829631,0.027870,-0.495353,282.572998,0.000089,0.004012,0.000000,0.000000,0.000000,0.000000
5.490000,20.192661,0.000000,0.000373,0.079468,0.000000,-0.001116,-0.091393,21.227152,0.023858,0.380581,-352.158081,0.000155,-0.005646,0.000000,0.000000,0.000000,0.000000
-1.820000,-10.581244,0.000000,0.000869,-0.026345,0.000000,-0.001270,0.032865,-11.306269,0.029504,-0.153146,167.619553,-0.000125,0.002770,0.000000,0.000000,0.000000,0.000000
0.480000,3.329256,0.000000,0.001057,0.006948,0.000000,-0.001145,-0.007471,3.619352,0.026734,0.038188,-48.917358,0.000049,-0.000828,0.000000,0.000000,0.000000,0.000000
1.280000,1.158002,0.000000,0.001349,0.018528,0.000000,-0.001193,-0.022976,1.282539,0.027562,0.126810,-16.053434,-0.000038,0.000041,0.000000,0.000000,0.000000,0.000000
2.700000,2.055454,0.000000,0.001683,0.039083,0.000000,-0.001155,-0.052956,2.329703,0.027522,0.311619,-27.350851,-0.000099,0.000325,0.000000,0.000000,0.000000,0.000000
-6.770000,-25.201019,0.000000,-0.001422,-0.097996,0.000000,-0.002267,0.098969,-25.402340,0.037207,-0.176682,983.015076,-0.000213,0.018135,0.000000,0.000000,0.000000,0.000000
-7.170000,-0.579001,0.000000,-0.001599,-0.103786,0.000000,-0.002054,0.104629,-0.584023,0.019072,-0.186787,22.600426,0.000272,-0.000111,0.000000,0.000000,0.000000,0.000000
-0.990000,8.945566,0.000000,-0.001727,-0.014330,0.000000,-0.002326,0.013180,9.081011,0.019183,-0.032043,-258.045685,0.000207,-0.004973,0.000000,0.000000,0.000000,0.000000
-8.830000,-11.348420,0.000000,-0.001578,-0.127814,0.000000,-0.002534,0.135679,-11.630836,0.024156,-0.413353,263.744629,0.000146,0.003885,0.000000,0.000000,0.000000,0.000000
5.240000,20.366362,0.000000,-0.001796,0.075849,0.000000,-0.002680,-0.086287,21.115803,0.020271,0.312842,-402.353607,0.000166,-0.006779,0.000000,0.000000,0.000000,0.000000
2.430000,-4.067482,0.000000,-0.001405,0.035174,0.000000,-0.002846,-0.042266,-4.277398,0.027050,0.176005,70.961960,-0.000196,0.001832,0.000000,0.000000,0.000000,0.000000
-2.020000,-6.441386,0.000000,-0.001147,-0.029240,0.000000,-0.002650,0.033926,-6.882602,0.025218,-0.158093,102.037079,-0.000038,0.001501,0.000000,0.000000,0.000000,0.000000
0.190000,3.198981,0.000000,-0.001087,0.002750,0.000000,-0.002612,-0.004867,3.478879,0.023717,0.024876,-47.018803,0.000053,-0.000826,0.000000,0.000000,0.000000,0.000000
-3.230000,-4.950459,0.000000,-0.000942,-0.046754,0.000000,-0.002665,0.061271,-5.497073,0.024543,-0.338174,68.806427,0.000062,0.000390,0.000000,0.000000,0.000000,0.000000
-3.720000,-12.738023,0.000000,0.000577,-0.053847,0.000000,0.000347,0.055750,-12.839596,0.009321,-0.099527,496.864319,-0.000092,0.009138,0.000000,0.000000,0.000000,0.000000
-4.630000,-1.317227,0.000000,0.000455,-0.067019,0.000000,0.000439,0.069087,-1.327729,0.000183,-0.123335,51.380219,0.000162,0.000622,0.000000,0.000000,0.000000,0.000000
3.010000,11.058919,0.000000,0.000274,0.043570,0.000000,0.000278,-0.045276,11.226996,-0.000439,0.110074,-319.025970,0.000090,-0.005744,0.000000,0.000000,0.000000,0.000000
5.060000,2.967380,0.000000,0.000453,0.073244,0.000000,0.000188,-0.078235,3.040707,0.005305,0.238348,-68.952080,-0.000154,-0.000650,0.000000,0.000000,0.000000,0.000000
1.870000,-4.617533,0.000000,0.000727,0.027068,0.000000,0.000342,-0.029273,-4.788071,0.005955,0.106131,91.234871,-0.000170,0.002016,0.000000,0.000000,0.000000,0.000000
4.760000,4.183282,0.000000,0.000865,0.068901,0.000000,0.000512,-0.078614,4.397428,0.003940,0.327366,-72.953255,-0.000129,-0.000500,0.000000,0.000000,0.000000,0.000000
-1.870000,-9.596942,0.000000,0.001135,-0.027068,0.000000,0.000641,0.034060,-10.253149,0.004439,-0.158715,152.006668,-0.000102,0.002450,0.000000,0.000000,0.000000,0.000000
-1.600000,0.390826,0.000000,0.001128,-0.023160,0.000000,0.000742,0.030801,0.424484,0.001989,-0.157440,-5.737114,0.000092,-0.000539,0.000000,0.000000,0.000000,0.000000
-2.300000,-1.013252,0.000000,0.001141,-0.033293,0.000000,0.000651,0.046052,-1.125719,0.002528,-0.254175,14.090535,0.000103,-0.000420,0.000000,0.000000,0.000000,0.000000
2.830000,7.425688,0.000000,0.001131,0.040964,0.000000,0.000548,-0.056402,8.428192,0.002948,0.331900,-98.947487,0.000007,-0.000975,0.000000,0.000000,0.000000,0.000000
4.520000,2.446280,0.000000,0.001344,0.065427,0.000000,0.000541,-0.096398,2.843615,0.003923,0.598560,-31.638351,-0.000207,0.001022,0.000000,0.000000,0.000000,0.000000
4.630000,11.565545,0.000000,0.000199,0.067019,0.000000,-0.000165,-0.068378,11.657117,0.015383,0.122070,-451.104919,0.000036,-0.008213,0.000000,0.000000,0.000000,0.000000
1.560000,-4.443833,0.000000,0.000418,0.022581,0.000000,-0.000202,-0.022693,-4.479804,0.023596,0.040512,173.358612,-0.000146,0.003407,0.000000,0.000000,0.000000,0.000000
1.970000,0.593476,0.000000,0.000685,0.028516,0.000000,-0.000055,-0.029103,0.601725,0.020189,0.070756,-17.098593,-0.000067,-0.000139,0.000000,0.000000,0.000000,0.000000
2.430000,0.665851,0.000000,0.000976,0.035174,0.000000,0.000012,-0.036756,0.681335,0.020327,0.111980,-15.450179,-0.000086,0.000011,0.000000,0.000000,0.000000,0.000000
5.710000,4.747808,0.000000,0.001294,0.082652,0.000000,0.000098,-0.090414,4.921338,0.020317,0.327804,-93.774223,-0.000151,-0.000889,0.000000,0.000000,0.000000,0.000000
1.770000,-5.703160,0.000000,0.001765,0.025621,0.000000,0.000249,-0.027565,-5.997566,0.021206,0.114786,99.499512,-0.000188,0.002196,0.000000,0.000000,0.000000,0.000000
-1.230000,-4.342508,0.000000,0.002077,-0.017804,0.000000,0.000437,0.024009,-4.641174,0.019009,-0.111879,68.807098,-0.000023,0.000996,0.000000,0.000000,0.000000,0.000000
-2.730000,-2.171254,0.000000,0.002273,-0.039517,0.000000,0.000460,0.052996,-2.364490,0.018013,-0.270891,31.957277,0.000099,-0.000129,0.000000,0.000000,0.000000,0.000000
-4.080000,-1.954129,0.000000,0.002422,-0.059058,0.000000,0.000361,0.082225,-2.172220,0.018143,-0.453825,27.189510,0.000181,-0.000713,0.000000,0.000000,0.000000,0.000000
1.720000,8.395514,0.000000,0.002529,0.024897,0.000000,0.000180,-0.031672,9.526741,0.018855,0.186375,-111.844505,0.000094,-0.001612,0.000000,0.000000,0.000000,0.000000
-0.620000,-0.940877,0.000000,-0.001688,-0.008975,0.000000,-0.002586,0.007553,-0.949309,0.039682,-0.013484,36.736202,0.000002,0.000662,0.000000,0.000000,0.000000,0.000000
-6.740000,-8.858715,0.000000,-0.001618,-0.097562,0.000000,-0.002588,0.098237,-8.930099,0.039020,-0.175375,345.575378,0.000097,0.006068,0.000000,0.000000,0.000000,0.000000
-6.810000,-0.101325,0.000000,-0.001595,-0.098575,0.000000,-0.002685,0.101416,-0.103882,0.032952,-0.246560,2.951922,0.000272,-0.000622,0.000000,0.000000,0.000000,0.000000
-1.530000,7.642813,0.000000,-0.001587,-0.022147,0.000000,-0.002957,0.022098,7.831195,0.033575,-0.067323,-177.582748,0.000208,-0.003544,0.000000,0.000000,0.000000,0.000000
2.260000,5.486035,0.000000,-0.001352,0.032714,0.000000,-0.003164,-0.037857,5.686432,0.037118,0.137254,-108.352814,0.000005,-0.001674,0.000000,0.000000,0.000000,0.000000
6.210000,5.717635,0.000000,-0.000960,0.089890,0.000000,-0.003169,-0.104975,6.008933,0.038792,0.437142,-99.688087,-0.000170,-0.000702,0.000000,0.000000,0.000000,0.000000
12.100000,8.525791,0.000000,-0.000405,0.175148,0.000000,-0.002999,-0.212005,9.105597,0.039494,0.987919,-134.993790,-0.000401,0.000118,0.000000,0.000000,0.000000,0.000000
8.810000,-4.762284,0.000000,0.000400,0.127525,0.000000,-0.002598,-0.161215,-5.183907,0.039377,0.824051,70.063103,-0.000534,0.003555,0.000000,0.000000,0.000000,0.000000
-7.500000,-23.608767,0.000000,0.001066,-0.108563,0.000000,-0.002065,0.146621,-26.212362,0.035821,-0.809245,328.098053,-0.000099,0.004017,0.000000,0.000000,0.000000,0.000000
1.580000,13.143324,0.000000,0.001052,0.022871,0.000000,-0.001966,-0.030894,14.916146,0.031804,0.181799,-175.116470,0.000199,-0.002832,0.000000,0.000000,0.000000,0.000000
0.020000,-3.734556,0.000000,-0.000990,0.000290,0.000000,-0.001827,-0.001223,-3.765157,0.036508,0.002183,145.703384,-0.000075,0.002770,0.000000,0.000000,0.000000,0.000000
-3.480000,-5.066259,0.000000,-0.000901,-0.050373,0.000000,-0.001752,0.050654,-5.107379,0.033738,-0.090429,197.644440,0.000040,0.003493,0.000000,0.000000,0.000000,0.000000
-8.410000,-7.136188,0.000000,-0.000761,-0.121735,0.000000,-0.001792,0.126506,-7.245649,0.030245,-0.307560,205.892105,0.000205,0.003060,0.000000,0.000000,0.000000,0.000000
-3.170000,7.584913,0.000000,-0.000858,-0.045886,0.000000,-0.001997,0.048396,7.772035,0.027185,-0.147440,-176.241196,0.000278,-0.003742,0.000000,0.000000,0.000000,0.000000
-0.170000,4.342508,0.000000,-0.000725,-0.002461,0.000000,-0.002275,0.001929,4.500979,0.030927,-0.006995,-85.764442,0.000090,-0.001636,0.000000,0.000000,0.000000,0.000000
10.370000,15.256677,0.000000,-0.000465,0.150106,0.000000,-0.002365,-0.173981,16.037632,0.032563,0.724498,-266.064026,-0.000167,-0.003075,0.000000,0.000000,0.000000,0.000000
-7.090000,-25.273396,0.000000,0.000249,-0.102628,0.000000,-0.002198,0.124238,-27.002079,0.035638,-0.578936,400.315674,-0.000175,0.006020,0.000000,0.000000,0.000000,0.000000
-1.790000,7.671764,0.000000,0.000214,-0.025910,0.000000,-0.002023,0.033129,8.343678,0.029618,-0.169340,-112.769005,0.000248,-0.002604,0.000000,0.000000,0.000000,0.000000
5.770000,-8.728440,0.000000,-0.000165,0.083521,0.000000,-0.000879,-0.085610,-8.798642,0.030562,0.152833,340.488220,-0.000399,0.006865,0.000000,0.000000,0.000000,0.000000
-3.450000,-13.345974,0.000000,0.000136,-0.049939,0.000000,-0.000480,0.051271,-13.452732,0.023696,-0.091530,520.591370,-0.000115,0.009597,0.000000,0.000000,0.000000,0.000000
0.220000,5.312335,0.000000,0.000138,0.003185,0.000000,-0.000365,-0.003186,5.392569,0.014099,0.007747,-153.235062,0.000094,-0.002898,0.000000,0.000000,0.000000,0.000000
-0.660000,-1.273802,0.000000,0.000313,-0.009554,0.000000,-0.000458,0.010605,-1.306203,0.016998,-0.032307,29.619881,0.000004,0.000479,0.000000,0.000000,0.000000,0.000000
-0.400000,0.376351,0.000000,0.000450,-0.005790,0.000000,-0.000462,0.006934,0.389250,0.016519,-0.025141,-7.417016,0.000026,-0.000209,0.000000,0.000000,0.000000,0.000000
0.290000,0.998777,0.000000,0.000601,0.004198,0.000000,-0.000488,-0.004156,1.048839,0.016728,0.017307,-17.400223,0.000009,-0.000282,0.000000,0.000000,0.000000,0.000000
1.600000,1.896228,0.000000,0.000786,0.023160,0.000000,-0.000497,-0.027020,2.024296,0.017010,0.125912,-30.010927,-0.000035,-0.000227,0.000000,0.000000,0.000000,0.000000
4.510000,4.212233,0.000000,0.001031,0.065282,0.000000,-0.000462,-0.081480,4.580641,0.017238,0.416487,-61.909660,-0.000134,-0.000045,0.000000,0.000000,0.000000,0.000000
0.130000,-6.340061,0.000000,0.001407,0.001882,0.000000,-0.000328,-0.000634,-7.040522,0.017283,0.003502,88.125648,-0.000135,0.001678,0.000000,0.000000,0.000000,0.000000
0.750000,0.897452,0.000000,0.001608,0.010856,0.000000,-0.000194,-0.013095,1.016269,0.015605,0.077060,-11.931060,-0.000016,-0.000021,0.000000,0.000000,0.000000,0.000000
4.290000,5.124159,0.000000,0.001845,0.062098,0.000000,-0.000178,-0.090637,5.956594,0.015625,0.562783,-66.273697,-0.000132,0.000267,0.000000,0.000000,0.000000,0.000000
1.290000,2.692355,0.000000,-0.000325,0.018673,0.000000,-0.000983,-0.019382,2.713047,0.028320,0.034602,-104.988998,-0.000001,-0.001895,0.000000,0.000000,0.000000,0.000000
-5.440000,-9.741692,0.000000,-0.000206,-0.078744,0.000000,-0.000982,0.080415,-9.819938,0.030215,-0.143559,380.010162,0.000032,0.006811,0.000000,0.000000,0.000000,0.000000
-6.180000,-1.071152,0.000000,-0.000199,-0.089456,0.000000,-0.001014,0.093339,-1.088238,0.023404,-0.226925,30.923347,0.000232,-0.000041,0.000000,0.000000,0.000000,0.000000
1.530000,11.160244,0.000000,-0.000228,0.022147,0.000000,-0.001246,-0.024048,11.436152,0.023445,0.073263,-259.329895,0.000151,-0.004712,0.000000,0.000000,0.000000,0.000000
8.670000,10.335169,0.000000,0.000090,0.125498,0.000000,-0.001397,-0.139366,10.714334,0.028157,0.505287,-204.157562,-0.000174,-0.002490,0.000000,0.000000,0.000000,0.000000
-4.560000,-19.150459,0.000000,0.000722,-0.066006,0.000000,-0.001222,0.077103,-20.135080,0.030648,-0.321075,334.040619,-0.000172,0.005461,0.000000,0.000000,0.000000,0.000000
-1.530000,4.385932,0.000000,0.000784,-0.022147,0.000000,-0.001050,0.027692,4.683497,0.025186,-0.129041,-69.434555,0.000164,-0.001674,0.000000,0.000000,0.000000,0.000000
-0.760000,1.114577,0.000000,0.000981,-0.011001,0.000000,-0.001214,0.015195,1.210070,0.026860,-0.077670,-16.354704,0.000064,-0.000517,0.000000,0.000000,0.000000,0.000000
-0.480000,0.405301,0.000000,0.001217,-0.006948,0.000000,-0.001278,0.010920,0.447033,0.027377,-0.060269,-5.595477,0.000038,-0.000268,0.000000,0.000000,0.000000,0.000000
1.730000,3.198981,0.000000,0.001472,0.025042,0.000000,-0.001315,-0.033374,3.627913,0.027645,0.196392,-42.591923,-0.000022,-0.000275,0.000000,0.000000,0.000000,0.000000
1.840000,0.159225,0.000000,0.001829,0.026634,0.000000,-0.001294,-0.037314,0.181139,0.027920,0.231692,-2.015373,-0.000097,0.000589,0.000000,0.000000,0.000000,0.000000
-0.610000,1.259327,0.000000,-0.000945,-0.008830,0.000000,-0.001761,0.008159,1.268463,0.035603,-0.014565,-49.086754,0.000046,-0.000970,0.000000,0.000000,0.000000,0.000000
-5.070000,-6.455862,0.000000,-0.000883,-0.073388,0.000000,-0.001808,0.074238,-6.508109,0.036573,-0.132532,251.849579,0.000077,0.004412,0.000000,0.000000,0.000000,0.000000
-4.670000,0.579002,0.000000,-0.000788,-0.067598,0.000000,-0.001885,0.069866,0.586741,0.032161,-0.169858,-16.672800,0.000200,-0.000783,0.000000,0.000000,0.000000,0.000000
2.520000,10.407543,0.000000,-0.000680,0.036477,0.000000,-0.002085,-0.039936,10.664421,0.032944,0.121667,-241.829895,0.000094,-0.004249,0.000000,0.000000,0.000000,0.000000
2.250000,-0.390826,0.000000,-0.000252,0.032569,0.000000,-0.002179,-0.036474,-0.407119,0.037193,0.132239,7.757502,-0.000107,0.000512,0.000000,0.000000,0.000000,0.000000
0.170000,-3.010805,0.000000,0.000161,0.002461,0.000000,-0.002072,-0.002658,-3.167540,0.036680,0.011068,52.549435,-0.000067,0.001024,0.000000,0.000000,0.000000,0.000000
-2.510000,-3.879307,0.000000,0.000483,-0.036332,0.000000,-0.002005,0.044460,-4.146854,0.035656,-0.207178,61.478622,0.000042,0.000602,0.000000,0.000000,0.000000,0.000000
1.970000,6.484812,0.000000,0.000693,0.028516,0.000000,-0.002047,-0.035283,7.051783,0.035054,0.180351,-95.308380,0.000038,-0.001318,0.000000,0.000000,0.000000,0.000000
-0.450000,-3.502956,0.000000,0.001098,-0.006514,0.000000,-0.002085,0.010180,-3.892301,0.036372,-0.056187,48.719620,-0.000046,0.000773,0.000000,0.000000,0.000000,0.000000
6.900000,18.730684,0.000000,-0.001523,0.099878,0.000000,-0.002432,-0.103730,18.878681,0.040001,0.185182,-730.563782,0.000077,-0.013334,0.000000,0.000000,0.000000,0.000000
8.320000,2.055453,0.000000,-0.001158,0.120432,0.000000,-0.002509,-0.124495,2.070476,0.053334,0.222253,-80.122910,-0.000298,-0.000891,0.000000,0.000000,0.000000,0.000000
-3.060000,-16.472578,0.000000,-0.000317,-0.044294,0.000000,-0.002211,0.045988,-16.724827,0.054226,-0.111806,475.252197,-0.000192,0.008698,0.000000,0.000000,0.000000,0.000000
-3.500000,-0.636901,0.000000,-0.000012,-0.050663,0.000000,-0.002019,0.054439,-0.654710,0.045528,-0.165851,14.846416,0.000135,-0.000184,0.000000,0.000000,0.000000,0.000000
-5.540000,-2.952905,0.000000,0.000272,-0.080192,0.000000,-0.002155,0.089419,-3.064122,0.045711,-0.324197,58.385681,0.000184,0.000229,0.000000,0.000000,0.000000,0.000000
2.020000,10.943119,0.000000,0.000466,0.029240,0.000000,-0.002338,-0.033247,11.501706,0.045482,0.138448,-190.813126,0.000128,-0.003239,0.000000,0.000000,0.000000,0.000000
-1.740000,-5.442610,0.000000,0.000991,-0.025187,0.000000,-0.002466,0.031613,-5.818006,0.048721,-0.147314,86.254051,-0.000025,0.001241,0.000000,0.000000,0.000000,0.000000
-0.910000,1.201427,0.000000,0.001360,-0.013172,0.000000,-0.002441,0.018429,1.302845,0.047481,-0.094200,-17.608612,0.000075,-0.000591,0.000000,0.000000,0.000000,0.000000
0.750000,2.402854,0.000000,0.001772,0.010856,0.000000,-0.002515,-0.012149,2.662602,0.048071,0.067055,-33.327579,0.000017,-0.000449,0.000000,0.000000,0.000000,0.000000
-0.310000,-1.534353,0.000000,0.002266,-0.004487,0.000000,-0.002533,0.009562,-1.747456,0.048520,-0.056267,20.515242,-0.000007,0.000237,0.000000,0.000000,0.000000,0.000000
-6.030000,-18.716209,0.000000,-0.002507,-0.087284,0.000000,-0.003805,0.086937,-18.866428,0.057430,-0.155202,730.089600,-0.000122,0.013404,0.000000,0.000000,0.000000,0.000000
-0.700000,7.715189,0.000000,-0.002606,-0.010133,0.000000,-0.003683,0.007706,7.775533,0.044026,-0.013757,-300.896118,0.000168,-0.005759,0.000000,0.000000,0.000000,0.000000
-1.940000,-1.794903,0.000000,-0.002196,-0.028082,0.000000,-0.003852,0.027070,-1.823740,0.049785,-0.065812,51.823334,0.000038,0.000814,0.000000,0.000000,0.000000,0.000000
-1.050000,1.288277,0.000000,-0.001860,-0.015199,0.000000,-0.003890,0.014337,1.318351,0.048971,-0.043678,-29.895363,0.000064,-0.000686,0.000000,0.000000,0.000000,0.000000
4.300000,7.744139,0.000000,-0.001497,0.062243,0.000000,-0.003954,-0.070834,8.027078,0.049657,0.256817,-152.952942,-0.000040,-0.002200,0.000000,0.000000,0.000000,0.000000
0.680000,-5.239960,0.000000,-0.000911,0.009843,0.000000,-0.003914,-0.012425,-5.511671,0.051857,0.051743,91.438522,-0.000138,0.001875,0.000000,0.000000,0.000000,0.000000
-1.650000,-3.372681,0.000000,-0.000489,-0.023884,0.000000,-0.003776,0.028253,-3.606223,0.049982,-0.131656,53.463562,0.000008,0.000653,0.000000,0.000000,0.000000,0.000000
4.870000,9.437716,0.000000,-0.000171,0.070493,0.000000,-0.003784,-0.089613,10.263552,0.049329,0.458057,-138.717056,-0.000048,-0.001389,0.000000,0.000000,0.000000,0.000000
-1.370000,-9.032415,0.000000,0.000422,-0.019831,0.000000,-0.003736,0.027087,-10.031485,0.050718,-0.149502,125.563286,-0.000117,0.001976,0.000000,0.000000,0.000000,0.000000
3.180000,6.586137,0.000000,0.000753,0.046031,0.000000,-0.003620,-0.064111,7.471546,0.048742,0.377260,-87.716400,-0.000032,-0.000644,0.000000,0.000000,0.000000,0.000000
4.340000,1.679103,0.000000,0.001280,0.062822,0.000000,-0.003588,-0.092576,1.947333,0.049386,0.574823,-21.666233,-0.000213,0.001146,0.000000,0.000000,0.000000,0.000000
-1.270000,-0.260550,0.000000,-0.001688,-0.018383,0.000000,-0.002736,0.017202,-0.263739,0.046090,-0.030710,10.206114,0.000042,0.000108,0.000000,0.000000,0.000000,0.000000
-2.390000,-1.621203,0.000000,-0.001628,-0.034595,0.000000,-0.002778,0.033755,-1.635208,0.045982,-0.060260,63.278961,0.000060,0.001035,0.000000,0.000000,0.000000,0.000000
1.470000,5.587360,0.000000,-0.001314,0.021278,0.000000,-0.002839,-0.023626,5.670819,0.044947,0.057439,-161.141800,0.000043,-0.002898,0.000000,0.000000,0.000000,0.000000
1.110000,-0.521101,0.000000,-0.000830,0.016067,0.000000,-0.002882,-0.018161,-0.536021,0.047845,0.055329,12.154980,-0.000059,0.000385,0.000000,0.000000,0.000000,0.000000
1.640000,0.767176,0.000000,-0.000369,0.023739,0.000000,-0.002823,-0.026791,0.793020,0.047460,0.097134,-15.110695,-0.000057,-0.000024,0.000000,0.000000,0.000000,0.000000
2.190000,0.796126,0.000000,0.000112,0.031700,0.000000,-0.002765,-0.036500,0.834079,0.047484,0.151993,-13.837358,-0.000083,0.000149,0.000000,0.000000,0.000000,0.000000
2.090000,-0.144750,0.000000,0.000616,0.030253,0.000000,-0.002682,-0.035790,-0.158064,0.047335,0.166779,2.343353,-0.000100,0.000495,0.000000,0.000000,0.000000,0.000000
-3.290000,-7.787564,0.000000,0.001120,-0.047623,0.000000,-0.002583,0.061813,-8.475951,0.046839,-0.315957,114.556732,0.000007,0.001314,0.000000,0.000000,0.000000,0.000000
-0.500000,4.038532,0.000000,0.001401,-0.007238,0.000000,-0.002590,0.011553,4.478845,0.045526,-0.063766,-56.061352,0.000116,-0.001236,0.000000,0.000000,0.000000,0.000000
2.280000,4.024057,0.000000,0.001809,0.033003,0.000000,-0.002706,-0.044170,4.562629,0.046762,0.259919,-53.565544,-0.000033,-0.000309,0.000000,0.000000,0.000000,0.000000
-3.450000,-8.294189,0.000000,0.002344,-0.049939,0.000000,-0.002672,0.078648,-9.652585,0.047071,-0.488342,107.395676,0.000030,0.000713,0.000000,0.000000,0.000000,0.000000
-2.680000,-7.266463,0.000000,-0.002534,-0.038793,0.000000,-0.003692,0.037243,-7.325467,0.051458,-0.066488,283.479614,-0.000038,0.005187,0.000000,0.000000,0.000000,0.000000
-1.000000,2.431804,0.000000,-0.002517,-0.014475,0.000000,-0.003654,0.012243,2.450068,0.046271,-0.021857,-94.812263,0.000080,-0.001864,0.000000,0.000000,0.000000,0.000000
-4.500000,-5.066258,0.000000,-0.002133,-0.065138,0.000000,-0.003734,0.065886,-5.144764,0.048135,-0.160181,146.193466,0.000081,0.002338,0.000000,0.000000,0.000000,0.000000
-1.310000,4.617533,0.000000,-0.001929,-0.018962,0.000000,-0.003815,0.018307,4.730362,0.045797,-0.055774,-107.267250,0.000139,-0.002186,0.000000,0.000000,0.000000,0.000000
-0.790000,0.752701,0.000000,-0.001595,-0.011435,0.000000,-0.003953,0.010935,0.778243,0.047983,-0.039648,-14.829134,0.000044,-0.000384,0.000000,0.000000,0.000000,0.000000
-2.130000,-1.939654,0.000000,-0.001250,-0.030832,0.000000,-0.003998,0.034181,-2.041725,0.048367,-0.142337,33.872185,0.000054,0.000257,0.000000,0.000000,0.000000,0.000000
-2.620000,-0.709276,0.000000,-0.000973,-0.037925,0.000000,-0.004051,0.044624,-0.760596,0.048110,-0.207942,11.276106,0.000106,-0.000349,0.000000,0.000000,0.000000,0.000000
-1.900000,1.042202,0.000000,-0.000725,-0.027503,0.000000,-0.004157,0.033958,1.130555,0.048460,-0.173575,-15.280012,0.000113,-0.000758,0.000000,0.000000,0.000000,0.000000
-1.440000,0.665851,0.000000,-0.000453,-0.020844,0.000000,-0.004270,0.027272,0.735518,0.049218,-0.150524,-9.206422,0.000087,-0.000580,0.000000,0.000000,0.000000,0.000000
-0.820000,-5.992661,0.000000,-0.001207,-0.011870,0.000000,-0.002027,0.011002,-6.041196,0.035978,-0.019642,233.781113,-0.000085,0.004375,0.000000,0.000000,0.000000,0.000000
-2.430000,-2.330479,0.000000,-0.001153,-0.035174,0.000000,-0.001943,0.034834,-2.349776,0.031603,-0.062188,90.931183,0.000050,0.001545,0.000000,0.000000,0.000000,0.000000
-2.610000,-0.260550,0.000000,-0.000977,-0.037780,0.000000,-0.001992,0.038486,-0.265481,0.030058,-0.093566,7.543894,0.000099,-0.000113,0.000000,0.000000,0.000000,0.000000
-10.160000,-10.928644,0.000000,-0.000818,-0.147066,0.000000,-0.002091,0.157188,-11.201018,0.030171,-0.478881,253.997940,0.000213,0.003514,0.000000,0.000000,0.000000,0.000000
-3.730000,9.307442,0.000000,-0.001006,-0.053992,0.000000,-0.002304,0.058883,9.649063,0.026657,-0.213486,-183.859238,0.000342,-0.004065,0.000000,0.000000,0.000000,0.000000
